academicYear,idOSYM,baseScore,topScore
2022,204191015,"35,564,257","40,478,679"
2023,203111033,"34,676,312","38,290,392"
2022,203111033,"36,323,188","41,802,033"
2023,200210828,"32,392,124","38,814,731"
2022,200210828,"31,164,026","37,895,014"
2023,207610381,"33,285,522","41,043,503"
2022,207610381,"33,282,634","37,487,021"
2023,209410047,"32,675,864","37,320,863"
2022,209410047,"30,464,108","36,336,174"
2023,208750239,"32,996,141","33,940,460"
2022,208750239,"33,306,493","34,095,656"
2023,205590045,"32,224,892","36,269,413"
2022,205590045,"36,251,216","40,139,252"
2023,203710674,"39,127,917","50,838,118"
2022,203710674,"41,842,409","50,127,089"
2023,200611001,"39,858,313","45,381,027"
2022,200611001,"40,129,628","45,607,828"
2023,201910351,"33,202,187","33,725,171"
2022,201910351,"32,765,616","35,133,613"
2023,210402369,"34,870,659","36,129,888"
2022,204590591,"33,463,012","36,270,599"
2023,203211277,"41,285,478","43,255,423"
2022,203211277,"41,290,449","42,832,103"
2023,202790521,"33,622,238","35,256,320"
2022,202790521,"33,816,122","35,159,182"
2023,200510676,"37,277,665","42,470,360"
2022,200510676,"38,489,951","42,933,972"
2023,202410141,"37,295,031","44,930,338"
2022,202410141,"41,520,269","45,886,928"
2023,200210476,"33,285,728","36,232,369"
2022,200210476,"32,174,853","34,614,806"
2023,206511241,"33,173,969","36,026,437"
2022,206511241,"32,788,571","34,263,289"
2023,203111615,"32,201,265","33,044,717"
2022,203111615,"31,723,460","34,891,488"
2023,205090129,"38,317,472","40,406,635"
2022,205090129,"36,903,679","39,550,118"
2023,203110414,"32,901,194","33,825,628"
2022,203110414,"32,835,078","34,226,356"
2023,206410653,"35,191,133","37,667,208"
2022,206410653,"33,050,799","35,317,536"
2023,202710386,"32,549,057","38,050,385"
2022,202710386,"30,989,318","33,219,359"
2023,203910381,"41,384,992","54,657,626"
2022,203910381,"41,514,159","54,271,147"
2023,201650179,"38,385,209","44,355,839"
2022,201650179,"40,610,247","43,998,826"
2023,208410053,"33,015,590","34,915,888"
2022,208410053,"33,140,321","33,949,674"
2023,201610999,"33,487,579","35,337,520"
2022,201610999,"32,981,177","36,082,295"
2023,204090147,"33,466,995","37,896,154"
2022,204090147,"30,789,788","35,770,085"
2023,201610909,"33,516,212","39,539,149"
2022,201610909,"31,906,113","37,959,498"
2023,203011555,"32,787,993","33,838,786"
2022,203011555,"33,318,299","33,700,239"
2023,201990487,"33,454,962","35,820,608"
2022,201990487,"34,292,650","38,416,500"
2023,207590324,"34,040,916","37,467,503"
2023,209810053,"33,334,516","34,771,504"
2022,209810053,"33,913,300","34,508,392"
2023,209010058,"33,033,604","33,402,071"
2022,209010058,"32,221,358","32,934,540"
2023,209310044,"33,744,200","35,582,475"
2022,209310044,"30,728,556","31,923,795"
2023,204610142,"32,854,001","35,769,024"
2022,204610142,"33,075,939","33,328,667"
2023,202711145,"32,443,981","37,265,419"
2022,202711145,"30,521,272","34,342,230"
2023,209310038,"32,719,923","33,544,745"
2022,209310038,"32,145,209","33,084,308"
2023,208750171,"32,798,047","33,074,396"
2022,208750171,"32,168,428","32,606,190"
2023,202650610,"32,781,389","33,289,205"
2022,202650610,"32,246,219","33,243,264"
2023,205710535,"32,208,784","48,258,314"
2022,205710535,"26,213,311","42,087,634"
2023,206511417,"34,691,101","37,506,495"
2022,206511417,"31,479,409","35,769,076"
2023,210402432,"32,409,969","34,468,348"
2022,204511371,"33,910,682","40,200,495"
2023,204890043,"33,350,711","45,785,588"
2022,204890043,"34,123,711","41,927,708"
2023,208710138,"33,133,179","34,714,199"
2022,208710138,"35,064,087","36,565,808"
2023,208810051,"32,949,848","37,823,623"
2022,208810051,"31,704,175","35,478,455"
2023,203211403,"31,558,408","43,030,614"
2023,207910078,"34,102,734","35,938,236"
2022,207910078,"34,070,312","35,239,110"
2023,201910387,"32,911,739","37,464,003"
2022,201910387,"33,991,649","35,366,581"
2023,209310040,"44,834,364","45,548,802"
2022,209310040,"44,866,471","45,574,160"
2023,201650185,"32,041,093","33,792,181"
2022,201650185,"29,920,715","32,041,419"
2023,206010336,"35,879,578","38,504,205"
2022,206010336,"35,904,733","38,236,125"
2023,209310068,"33,510,360","34,803,679"
2022,209310068,"32,836,658","34,144,819"
2023,201650318,"32,030,260","33,302,412"
2023,204910078,"31,240,888","37,631,172"
2022,204910078,"31,523,824","34,558,568"
2023,202390237,"32,869,173","34,423,925"
2022,202390237,"34,453,191","35,305,677"
2023,201790178,"32,822,413","35,109,855"
2022,201790178,"33,463,200","35,040,002"
2023,200910124,"32,403,219","38,010,421"
2022,200910124,"31,748,394","37,165,416"
2023,205510564,"32,929,078","33,186,900"
2022,205510564,"32,420,750","33,082,717"
2023,209010091,"33,305,189","35,348,708"
2022,209010091,"33,808,527","34,405,907"
2023,204011216,"33,575,320","35,707,567"
2022,204011216,"33,461,035","38,477,574"
2023,204610257,"32,302,564","38,065,324"
2022,204610257,"32,173,115","34,757,898"
2023,200310863,"32,624,102","33,771,555"
2022,200310863,"32,001,143","32,934,986"
2023,208151309,"32,541,799","33,353,584"
2022,208151309,"31,703,164","33,247,154"
2023,205410511,"40,593,738","41,994,639"
2022,205410511,"37,820,587","41,038,434"
2023,210402411,"32,022,363","35,040,161"
2022,204510222,"32,387,260","34,139,396"
2023,207590303,"32,602,416","32,961,493"
2023,206410682,"32,717,432","43,653,085"
2022,206410682,"32,079,357","38,787,847"
2023,204810634,"32,405,189","45,228,631"
2022,204810634,"32,677,825","40,713,159"
2023,210402250,"34,792,578","34,792,578"
2022,204590380,"34,814,447","34,814,447"
2023,200210413,"36,369,387","42,550,672"
2022,200210413,"35,350,585","44,878,820"
2023,203852006,"32,796,047","33,421,432"
2023,206090354,"34,596,730","41,613,056"
2022,206090354,"33,972,398","41,441,957"
2023,210000297,"32,967,958","34,443,210"
2023,201610399,"32,782,839","37,696,076"
2022,201610399,"31,356,293","35,947,747"
2023,202712391,"32,313,030","35,000,877"
2022,202712391,"32,995,940","35,443,923"
2023,210402264,"32,706,262","36,343,163"
2022,204590363,"34,389,888","35,575,322"
2023,202790522,"33,111,314","33,912,973"
2022,202790522,"34,180,759","38,367,121"
2023,206410641,"32,883,651","36,808,017"
2022,206410641,"32,638,935","35,055,608"
2023,202790545,"32,262,187","36,006,887"
2022,202790545,"30,629,753","32,072,503"
2023,209010030,"32,011,570","32,510,829"
2022,209010030,"33,729,438","36,731,594"
2023,209610022,"33,435,726","35,054,780"
2022,209610022,"33,076,701","34,148,619"
2023,200310087,"33,354,373","34,309,197"
2022,200310087,"31,682,872","32,322,741"
2023,202650607,"32,972,141","34,533,506"
2022,202650607,"34,761,042","37,207,191"
2023,202310999,"31,894,588","33,866,652"
2022,202310999,"32,023,346","36,062,184"
2023,208810073,"33,769,777","40,816,625"
2022,208810073,"31,940,522","42,890,281"
2023,206111324,"36,646,812","45,516,417"
2022,206111324,"36,395,101","45,031,101"
2023,206210758,"33,899,321","35,836,297"
2022,206210758,"34,700,972","37,587,002"
2023,209410015,"31,920,779","33,033,939"
2022,209410015,"32,763,927","33,608,991"
2023,206510579,"33,143,835","35,622,908"
2022,206510579,"33,948,701","34,867,236"
2023,208750530,"31,863,518","35,453,785"
2023,200612053,"33,364,557","33,999,067"
2022,200612053,"32,946,019","34,809,858"
2023,200910327,"32,294,512","33,805,743"
2022,200910327,"31,311,660","33,815,000"
2023,206511135,"32,395,717","34,237,765"
2022,206511135,"33,791,007","35,255,718"
2023,204810573,"31,498,528","41,764,835"
2022,204810573,"32,653,691","40,808,856"
2023,200510491,"36,422,633","44,680,824"
2022,200510491,"38,779,256","45,382,280"
2023,210302019,"32,193,196","33,116,464"
2022,200790525,"33,458,603","35,400,515"
2023,203190104,"31,722,402","32,548,799"
2022,203190104,"31,732,622","32,067,734"
2023,204011191,"30,953,269","34,178,565"
2022,204011191,"33,358,184","33,909,927"
2023,205590070,"33,089,833","35,303,325"
2022,205590070,"31,315,309","35,075,289"
2023,204790568,"31,569,156","35,097,316"
2022,204790568,"33,634,236","34,980,721"
2023,208151148,"32,314,542","32,886,769"
2022,208151148,"33,312,453","34,487,970"
2023,208750233,"31,760,125","33,050,565"
2022,208750233,"33,263,888","33,843,074"
2023,209210102,"33,707,259","40,190,455"
2022,209210102,"33,048,915","34,076,326"
2023,204610318,"31,094,283","34,575,972"
2022,204610318,"35,002,091","38,195,497"
2023,206710507,"38,574,634","47,906,552"
2022,206710507,"40,778,592","47,899,441"
2023,201650206,"32,255,246","39,454,040"
2022,201650206,"30,832,799","36,371,553"
2023,209110152,"31,134,249","33,879,314"
2023,210402348,"39,817,163","41,972,598"
2022,204590588,"40,424,496","41,717,904"
2023,202412455,"31,690,076","35,750,673"
2022,202412455,"34,517,278","35,827,077"
2023,206210652,"32,196,372","33,639,786"
2022,206210652,"33,647,008","34,991,136"
2023,209010043,"32,380,045","33,858,841"
2022,209010043,"31,368,529","32,767,910"
2023,207950084,"31,674,681","33,791,468"
2022,207950084,"28,926,932","34,494,500"
2023,204713029,"32,618,980","34,064,475"
2022,204713029,"35,106,482","35,734,864"
2023,200690510,"32,049,137","40,416,664"
2022,200690510,"31,397,773","39,082,247"
2023,202790533,"33,024,803","33,157,964"
2022,202790533,"32,670,411","33,335,683"
2023,207610318,"31,312,361","34,969,119"
2022,207610318,"31,176,340","32,231,677"
2023,201610124,"31,805,805","35,075,652"
2022,201610124,"29,972,826","33,858,671"
2023,208710174,"31,678,223","34,270,399"
2022,208710174,"32,665,126","33,168,758"
2023,209310152,"31,441,255","32,373,785"
2023,209110071,"38,777,080","42,493,052"
2022,209110071,"37,399,278","43,784,598"
2023,202490737,"31,533,901","41,402,969"
2023,210402306,"31,587,542","33,225,421"
2022,204590372,"31,665,444","32,327,908"
2023,206410655,"31,553,303","36,773,999"
2022,206410655,"29,958,207","35,912,602"
2023,209810055,"31,496,111","32,837,838"
2022,209810055,"32,081,124","32,988,399"
2023,209610082,"32,003,430","38,403,162"
2023,200210819,"33,650,374","39,896,315"
2022,200210819,"32,474,091","42,195,194"
2023,200950764,"30,240,707","31,235,787"
2023,200190054,"31,856,199","39,679,162"
2022,200190054,"30,001,672","37,787,991"
2023,202790535,"32,191,121","34,165,673"
2022,202790535,"32,401,030","33,408,140"
2023,202590358,"35,353,831","38,685,139"
2022,202590358,"36,693,065","39,825,831"
2023,204090440,"32,383,727","33,040,503"
2023,210402418,"26,844,926","26,844,926"
2022,204590550,"25,895,528","25,895,528"
2023,209310059,"32,233,207","41,848,895"
2022,209310059,"30,412,849","34,519,007"
2023,202410317,"31,606,670","45,735,198"
2022,202410317,"40,988,651","44,883,152"
2023,206090387,"31,476,655","33,956,353"
2022,206090387,"27,865,761","30,656,443"
2023,203111793,"31,511,716","33,373,065"
2022,203111793,"31,885,395","33,737,266"
2023,209110159,"33,164,952","44,066,040"
2023,203511444,"32,432,046","37,901,617"
2022,203511444,"30,800,069","37,214,634"
2023,202390241,"31,289,245","35,244,066"
2022,202390241,"32,603,426","33,815,838"
2023,202412058,"31,432,530","32,789,189"
2022,202412058,"31,507,423","32,664,251"
2023,201790182,"31,437,213","34,082,372"
2022,201790182,"32,477,478","33,625,920"
2023,200511514,"31,771,614","40,249,050"
2022,200511514,"32,757,617","40,397,677"
2023,208110329,"31,486,780","32,538,283"
2022,208110329,"31,405,847","32,640,021"
2023,209610031,"31,042,012","32,769,878"
2022,209610031,"30,950,884","31,620,625"
2023,202650613,"31,894,389","33,381,979"
2022,202650613,"32,595,855","32,799,621"
2023,208750593,"30,250,105","32,321,272"
2023,209110066,"36,860,528","41,773,377"
2022,209110066,"35,782,859","40,563,919"
2023,207710097,"31,584,222","34,538,411"
2022,207710097,"31,042,743","34,492,253"
2023,209510015,"37,556,726","43,453,636"
2022,209510015,"35,460,156","42,223,903"
2023,204910157,"31,948,188","35,812,420"
2022,204910157,"30,130,322","33,218,747"
2023,209710066,"34,874,883","37,186,521"
2022,209710066,"32,718,081","36,759,205"
2023,204010642,"32,095,372","34,956,142"
2022,204010642,"31,437,189","33,508,061"
2023,207710044,"32,828,292","37,135,659"
2022,207710044,"34,481,487","39,646,264"
2023,207950117,"31,046,632","35,141,321"
2022,207950117,"27,471,283","40,735,210"
2023,209110069,"31,249,036","32,169,228"
2022,209110069,"32,508,254","32,508,254"
2023,204010942,"31,625,207","35,494,170"
2022,204010942,"31,071,932","33,521,687"
2023,203211452,"32,366,519","43,966,770"
2023,202210400,"40,523,654","42,985,794"
2022,202210400,"40,443,009","42,843,961"
2023,205510801,"31,269,929","32,310,763"
2022,205510801,"30,694,640","31,259,194"
2023,206510958,"30,700,857","31,948,247"
2022,206510958,"30,712,053","31,849,473"
2023,207510055,"31,889,847","33,512,604"
2022,207510055,"31,958,238","33,377,011"
2023,203511356,"35,216,844","41,357,322"
2022,203511356,"35,962,004","41,377,849"
2023,200290176,"33,234,347","34,769,321"
2022,200290176,"32,058,905","32,841,045"
2023,203510719,"32,037,149","41,969,629"
2022,203510719,"31,688,680","40,137,262"
2023,206552494,"32,014,004","39,367,604"
2022,206552494,"30,243,427","39,272,090"
2023,207510858,"31,372,380","31,728,170"
2022,207510858,"30,890,655","32,250,832"
2023,202490691,"29,069,205","48,087,637"
2022,202490691,"27,116,713","38,399,039"
2023,201610945,"32,022,471","33,929,339"
2022,201610945,"31,743,910","32,354,398"
2023,207510082,"30,328,254","31,829,807"
2022,207510082,"30,505,690","31,508,141"
2023,205710589,"33,678,026","45,001,968"
2022,205710589,"30,903,895","46,111,331"
2023,210402334,"30,129,187","30,129,187"
2022,204590584,"27,998,095","27,998,095"
2023,206111563,"31,050,737","37,465,887"
2022,206111563,"31,725,894","36,915,370"
2023,200610542,"35,061,372","44,564,998"
2022,200610542,"34,345,541","42,094,595"
2023,204190994,"31,053,927","35,651,591"
2022,204190994,"33,344,848","37,569,016"
2023,206710464,"31,938,418","38,712,517"
2022,206710464,"30,217,172","43,454,992"
2023,208810076,"33,153,024","33,681,430"
2022,208810076,"32,358,065","33,012,265"
2023,202790543,"30,157,529","31,750,427"
2022,202790543,"30,613,820","31,933,939"
2023,204090148,"30,876,434","39,781,939"
2022,204090148,"29,912,549","36,644,953"
2023,200810055,"39,509,081","42,705,583"
2022,200810055,"38,803,532","40,297,590"
2023,201650332,"30,998,227","31,856,353"
2023,200310924,"32,280,969","32,882,906"
2022,200310924,"31,183,848","32,618,253"
2023,203211417,"30,870,045","40,517,464"
2023,203511471,"36,046,022","45,902,595"
2022,203511471,"34,305,238","45,205,686"
2023,204950416,"31,163,532","35,218,939"
2022,204950416,"29,808,411","31,564,668"
2023,200210449,"31,138,992","38,585,375"
2022,200210449,"30,522,542","35,073,464"
2023,203851851,"31,335,666","35,796,950"
2022,203851851,"30,538,052","31,977,025"
2023,210402341,"30,399,191","33,574,788"
2022,204590586,"28,669,984","32,145,771"
2023,200310881,"30,676,024","31,258,625"
2022,200310881,"29,900,764","30,532,350"
2023,200511505,"39,057,349","48,316,460"
2022,200511505,"40,955,975","45,311,820"
2023,202650632,"29,669,267","33,757,496"
2022,202650632,"27,814,418","34,555,656"
2023,207950181,"27,693,459","30,808,139"
2023,202790531,"32,172,097","36,324,720"
2022,202790531,"30,754,791","31,708,988"
2023,209610026,"30,449,028","34,477,456"
2022,209610026,"28,957,801","35,225,848"
2023,203510597,"31,708,262","37,920,026"
2022,203510597,"29,059,219","34,024,252"
2023,208310043,"30,488,294","31,555,173"
2022,208310043,"30,098,443","37,216,153"
2023,208810048,"30,999,640","34,409,794"
2022,208810048,"29,482,776","31,672,974"
2023,207910112,"29,112,153","30,522,372"
2022,207910112,"26,692,392","30,737,646"
2023,206510137,"31,811,591","35,061,019"
2022,206510137,"30,985,952","35,860,477"
2023,206111818,"27,702,483","36,737,023"
2022,206111818,"30,963,286","36,568,036"
2023,204011155,"30,713,012","34,299,354"
2022,204011155,"30,626,807","37,276,367"
2023,203511259,"30,071,081","33,957,507"
2022,203511259,"30,439,732","35,191,344"
2023,200390155,"30,396,602","32,340,215"
2022,200390155,"29,573,700","32,875,994"
2023,203851854,"30,501,346","32,555,447"
2022,203851854,"30,080,933","36,290,535"
2023,206410654,"29,244,085","33,899,003"
2022,206410654,"28,461,024","33,998,566"
2023,204811068,"34,291,534","51,485,125"
2022,204811068,"32,841,910","50,749,477"
2023,206510746,"29,798,783","31,438,358"
2022,206510746,"27,952,616","30,493,657"
2023,204610450,"27,887,217","32,729,457"
2022,204610450,"32,292,897","32,955,161"
2023,202650611,"28,632,707","31,159,674"
2022,202650611,"26,626,309","29,086,545"
2023,200612202,"32,904,491","37,317,635"
2022,200612202,"35,708,006","40,725,910"
2023,200310942,"29,379,835","30,135,929"
2022,200310942,"29,164,595","30,350,709"
2023,204010899,"29,978,493","34,513,570"
2022,204010899,"29,448,086","35,259,425"
2023,204090109,"30,779,060","45,568,507"
2022,204090109,"26,302,222","50,313,477"
2023,208810165,"29,761,556","37,351,837"
2023,200910469,"30,412,311","34,696,759"
2022,200910469,"28,775,557","37,310,266"
2023,210402516,"27,943,101","32,406,097"
2022,204590593,"25,003,662","43,555,009"
2023,206111493,"30,124,992","39,885,688"
2022,206111493,"33,310,320","42,473,332"
2023,206410613,"27,973,767","39,959,623"
2022,206410613,"25,233,848","39,097,034"
2023,205850534,"30,764,953","32,613,691"
2022,205850534,"30,437,617","32,965,574"
2023,203851906,"29,875,659","30,694,117"
2022,203851906,"29,442,474","31,644,753"
2023,204011234,"29,697,044","31,113,786"
2022,204011234,"27,382,669","33,098,235"
2023,200211456,"28,687,494","41,500,067"
2022,200211456,"26,064,342","48,183,701"
2023,206510843,"32,663,907","37,725,797"
2022,206510843,"31,346,026","37,611,257"
2023,200611558,"29,770,532","35,370,219"
2022,200611558,"29,833,997","36,274,088"
2023,206090378,"30,467,450","38,033,292"
2022,206090378,"29,358,731","37,914,953"
2023,206511374,"26,718,519","34,096,077"
2022,206511374,"30,166,703","35,365,339"
2023,206112331,"28,397,742","37,569,151"
2022,206112331,"29,447,343","35,399,673"
2023,208710226,"28,461,376","32,217,899"
2022,208710226,"26,984,677","31,396,256"
2023,200590165,"31,615,035","38,849,518"
2022,200590165,"32,565,344","41,441,480"
2023,204010651,"29,232,520","31,500,820"
2022,204010651,"28,013,772","30,783,671"
2023,202490694,"30,134,656","35,864,400"
2022,202490694,"29,642,795","39,965,249"
2023,204890076,"30,727,976","32,493,944"
2022,204890076,"31,294,937","33,117,662"
2023,207210446,"28,155,152","32,813,510"
2022,207210446,"29,680,830","33,292,556"
2023,206190385,"20,627,939","30,490,285"
2022,206190385,"28,931,020","30,886,884"
2023,203590181,"29,209,706","35,304,524"
2022,203590181,"29,470,595","34,441,130"
2023,204790523,"28,394,173","43,619,547"
2022,204790523,"25,832,690","31,185,196"
2023,209410013,"20,668,984","32,072,518"
2022,209410013,"30,146,319","33,941,183"
2023,202790753,"28,234,084","34,609,148"
2022,202790753,"27,319,063","31,236,217"
2023,202412216,"20,189,912","32,522,881"
2022,202412216,"27,505,978","32,636,139"
2023,206210731,"28,184,112","29,692,509"
2022,206210731,"28,788,883","29,593,301"
2023,210402537,"28,251,033","34,431,497"
2022,204590558,"26,097,612","33,517,992"
2023,209610030,"28,818,593","37,317,678"
2022,209610030,"27,667,878","39,053,030"
2023,200690776,"28,865,626","33,334,104"
2023,206410668,"27,356,886","32,472,030"
2022,206410668,"27,490,469","31,720,322"
2023,210402530,"28,137,587","28,137,587"
2022,204590557,"25,855,374","25,855,374"
2023,206511259,"28,356,341","31,245,974"
2022,206511259,"28,932,029","31,490,647"
2023,206410652,"28,434,824","33,553,503"
2022,206410652,"28,527,044","34,151,377"
2023,207710053,"30,162,383","31,574,993"
2022,207710053,"28,950,808","30,955,819"
2023,204713065,"28,100,680","32,172,735"
2022,204713065,"26,800,868","29,299,421"
2023,202511853,"28,463,943","36,079,946"
2022,202511853,"29,797,808","38,874,030"
2023,202650630,"28,446,590","32,507,293"
2022,202650630,"26,006,246","29,563,766"
2023,210402299,"28,066,757","35,473,937"
2022,204590583,"26,669,287","37,796,226"
2023,203851901,"26,782,230","34,281,527"
2022,203851901,"24,943,518","32,413,455"
2023,209610028,"28,922,967","33,651,204"
2022,209610028,"28,288,734","34,287,964"
2023,209610024,"28,607,627","33,902,381"
2022,209610024,"26,866,223","31,987,957"
2023,200310606,"28,279,085","32,863,355"
2022,200310606,"26,783,662","30,885,313"
2023,200190130,"32,721,740","47,273,885"
2022,200190130,"34,535,299","45,847,375"
2023,200910151,"28,724,919","34,605,526"
2022,200910151,"27,632,519","34,079,649"
2023,201790262,"27,791,725","32,305,142"
2022,201790262,"28,857,924","34,707,023"
2023,210402495,"28,176,071","28,176,071"
2022,204590555,"25,793,189","25,793,189"
2023,210402502,"28,466,107","31,588,544"
2022,204590556,"26,352,854","33,758,173"
2023,210402292,"27,591,263","27,591,263"
2022,204590581,"26,073,065","26,073,065"
2023,209010034,"26,633,240","29,485,390"
2022,209010034,"24,663,716","29,713,159"
2023,204610266,"27,513,053","32,157,243"
2022,204610266,"28,536,442","31,917,254"
2023,204790575,"29,225,135","33,216,200"
2022,204790575,"27,786,538","29,818,058"
2023,209610068,"28,123,959","31,868,673"
2022,209610068,"27,747,710","31,457,726"
2023,206710469,"27,404,447","35,016,173"
2022,206710469,"27,025,379","33,582,230"
2023,200611152,"26,296,774","37,233,235"
2022,200611152,"30,605,843","36,540,377"
2023,201110774,"28,716,518","32,082,023"
2022,201110774,"27,594,612","33,301,816"
2023,207650866,"26,918,795","33,796,367"
2022,207650866,"29,363,680","34,122,822"
2023,209110054,"29,499,244","35,778,086"
2022,209110054,"27,511,153","31,475,891"
2023,202790746,"28,144,518","35,066,366"
2022,202790746,"26,392,364","32,315,660"
2023,203411172,"29,138,194","34,324,768"
2022,203411172,"28,098,702","34,216,962"
2023,206190366,"29,403,497","39,848,083"
2022,206190366,"29,739,341","43,255,808"
2023,200290236,"28,572,125","32,158,680"
2022,200290236,"28,174,572","33,546,579"
2023,204011164,"28,319,793","32,332,606"
2022,204011164,"27,752,597","32,812,937"
2023,202590238,"29,899,224","41,799,448"
2022,202590238,"29,893,080","37,603,413"
2023,204190945,"26,478,536","28,974,072"
2022,204190945,"25,246,990","28,704,657"
2023,206190330,"30,113,905","43,177,820"
2022,206190330,"29,488,016","36,984,371"
2023,207650861,"25,206,375","34,490,651"
2022,207650861,"27,522,602","38,177,700"
2023,206710528,"30,263,755","31,469,666"
2023,207950081,"28,458,633","33,263,770"
2022,207950081,"27,007,989","30,786,405"
2023,200590152,"30,340,852","38,080,305"
2022,200590152,"33,456,410","42,494,747"
2023,200510976,"27,938,596","33,959,668"
2022,200510976,"30,580,083","35,796,476"
2023,203852027,"28,697,998","32,166,141"
2023,210000304,"26,686,532","31,789,399"
2023,210402271,"26,608,803","26,608,803"
2022,204590362,"26,029,237","26,029,237"
2023,207950174,"27,834,372","28,107,555"
2023,208810144,"29,487,953","33,985,944"
2022,208810144,"27,183,356","35,334,682"
2023,207250057,"26,785,795","27,899,819"
2023,206190589,"28,546,438","29,925,413"
2023,204710565,"28,623,624","30,331,625"
2022,204710565,"27,263,204","29,747,969"
2023,207610124,"28,325,942","38,640,187"
2022,207610124,"32,096,008","40,447,536"
2023,201290474,"26,445,273","30,737,917"
2022,201290474,"25,829,735","30,134,795"
2023,210402425,"26,475,942","31,726,047"
2022,204511362,"26,041,608","31,604,357"
2023,201610918,"27,194,280","32,881,453"
2022,201610918,"27,459,146","31,763,796"
2023,201610954,"26,953,842","30,744,020"
2022,201610954,"27,127,831","30,845,676"
2023,206210785,"26,589,831","30,844,037"
2022,206210785,"25,614,692","31,602,482"
2023,200511135,"26,936,623","29,912,260"
2022,200511135,"26,602,049","34,177,649"
2023,206190533,"29,021,511","30,555,948"
2023,200290156,"29,403,042","36,443,245"
2022,200290156,"28,296,437","34,171,030"
2023,203410323,"28,712,384","34,206,865"
2022,203410323,"27,288,142","31,379,014"
2023,203852034,"25,452,781","33,711,739"
2023,207610399,"26,087,168","31,238,769"
2022,207610399,"26,588,395","32,711,700"
2023,208750172,"26,646,326","30,125,258"
2022,208750172,"25,262,407","28,473,889"
2023,204111551,"25,861,434","29,321,477"
2022,204111551,"25,145,660","30,274,142"
2023,200290222,"27,748,961","31,689,883"
2022,200290222,"28,147,946","35,437,510"
2023,206511462,"27,471,488","38,010,931"
2022,206511462,"26,362,291","40,352,501"
2023,206010609,"27,730,942","30,398,601"
2022,206010609,"27,997,457","28,965,802"
2023,201610972,"29,063,726","33,523,609"
2022,201610972,"28,481,529","32,927,161"
2023,200690720,"28,039,358","37,095,624"
2022,200690720,"28,036,706","34,777,720"
2023,204010633,"26,527,352","29,165,554"
2022,204010633,"26,040,687","27,783,959"
2023,200590188,"25,419,520","35,057,792"
2022,200590188,"27,530,349","40,275,125"
2023,207950073,"28,043,554","29,782,200"
2022,207950073,"26,099,289","29,495,191"
2023,206112137,"26,695,964","29,343,807"
2022,206112137,"28,307,283","30,640,336"
2023,207950188,"26,515,815","27,297,153"
2023,210302040,"26,014,465","29,008,984"
2022,200790726,"24,699,429","31,750,721"
2023,202412807,"25,918,564","32,378,590"
2022,202412807,"27,557,603","32,482,920"
2023,203851882,"26,158,255","36,015,945"
2022,203851882,"23,579,584","30,101,214"
2023,209310024,"27,092,918","30,798,364"
2022,209310024,"26,044,380","31,289,140"
2023,204610327,"26,823,296","30,420,697"
2022,204610327,"27,413,411","32,064,734"
2023,201290488,"24,486,567","29,978,405"
2022,201290488,"26,144,639","29,623,803"
2023,209010090,"24,607,953","32,123,590"
2022,209010090,"22,592,260","31,142,947"
2023,208750205,"26,941,410","33,046,534"
2022,208750205,"24,656,856","32,275,549"
2023,200950750,"25,940,217","29,615,473"
2023,202790539,"24,081,779","29,165,036"
2022,202790539,"25,169,221","32,808,757"
2023,208310145,"20,826,789","34,518,156"
2023,204011128,"22,667,118","30,387,796"
2022,204011128,"26,680,184","30,463,898"
2023,204790571,"25,156,749","30,157,213"
2022,204790571,"24,653,045","28,593,522"
2023,200290161,"27,798,486","36,781,720"
2022,200290161,"26,731,248","31,949,065"
2023,210402362,"29,312,021","34,651,262"
2022,204590589,"28,041,669","38,257,674"
2023,210402278,"26,706,465","32,110,583"
2022,204590364,"26,298,311","29,721,129"
2023,210402439,"26,155,587","31,406,663"
2022,204511398,"26,016,937","31,013,425"
2023,210402313,"24,613,370","24,613,370"
2022,204591455,"25,147,238","25,147,238"
2023,203851904,"25,447,959","30,791,591"
2022,203851904,"21,250,733","27,466,262"
2023,207710093,"25,727,609","30,572,992"
2022,207710093,"24,644,448","30,957,851"
2023,206090422,"25,118,240","31,370,424"
2022,206090422,"25,199,812","27,764,762"
2023,205590076,"23,062,651","34,205,712"
2022,205590076,"29,557,287","35,204,941"
2023,206511153,"25,124,598","31,558,159"
2022,206511153,"26,380,927","31,387,874"
2023,204010969,"24,432,806","29,644,512"
2022,204010969,"26,297,065","29,440,272"
2023,210402383,"26,956,610","32,631,731"
2022,204590592,"26,709,158","31,624,523"
2023,209010059,"25,044,604","27,034,608"
2022,209010059,"23,525,926","27,093,206"
2023,200290257,"29,675,063","39,862,593"
2023,202412631,"15,862,809","32,193,035"
2022,202412631,"26,478,834","34,878,851"
2023,200110168,"15,068,841","30,117,218"
2022,200110168,"25,229,198","37,213,177"
2023,201650339,"24,249,902","30,252,427"
2023,200290229,"27,283,807","34,534,146"
2022,200290229,"26,772,926","32,105,532"
2023,206510216,"27,267,134","40,985,258"
2022,206510216,"27,833,886","40,346,722"
2023,208750376,"25,846,475","30,040,265"
2022,208750376,"25,821,291","30,607,118"
2023,202512603,"25,497,770","30,799,615"
2022,202512603,"26,607,931","29,959,982"
2023,200390256,"24,954,617","31,610,437"
2023,207650865,"23,318,755","33,863,732"
