academicYear,idOSYM,baseScore,topScore
2022,112771069,"312,07487","350,79505"
2023,103210132,"300,86324","358,81092"
2022,103210132,"303,69729","375,07231"
2023,103010107,"304,68088","411,83189"
2022,103010107,"290,82919","419,49432"
2023,100590083,"321,62193","383,74276"
2022,100590083,"322,55968","389,56526"
2023,108890244,"317,36946","367,79040"
2022,108890244,"316,81191","399,07862"
2023,102910737,"339,22123","411,99972"
2022,102910737,"322,46558","406,44438"
2023,100711055,"318,32658","364,77967"
2022,100711055,"317,85418","381,81055"
2023,112910011,"317,67260","347,40102"
2022,112910011,"316,35872","349,78712"
2023,111790315,"319,81526","382,55619"
2022,111790315,"313,66710","384,76235"
2023,106910267,"320,68929","360,58476"
2022,106910267,"321,97467","346,38610"
2023,109970319,"294,88750","381,82891"
2022,109970319,"290,76129","344,11643"
2023,100310634,"323,89462","422,26007"
2022,100310634,"327,88619","384,88489"
2023,110670161,"321,33676","357,01388"
2022,110670161,"319,56585","390,02622"
2023,105611305,"277,21106","455,84341"
2022,105611305,"262,64382","458,80618"
2023,103111016,"217,01772","217,01772"
2022,103111016,"308,31777","308,31777"
2023,108310046,"309,43688","358,43168"
2022,108310046,"309,53892","414,42296"
2023,108610697,"317,57892","411,10318"
2022,108610697,"315,07225","381,54633"
2023,106610137,"309,49052","385,90774"
2022,106610137,"310,73799","378,42622"
2023,107010316,"292,10084","374,03315"
2022,107010316,"292,53405","347,06381"
2023,100410148,"299,41918","376,13983"
2022,100410148,"303,97854","369,44241"
2023,108010067,"300,45540","346,75731"
2022,108010067,"305,55523","340,54190"
2023,103310219,"294,60315","371,58723"
2022,103310219,"297,32070","364,54196"
2023,103110372,"312,85647","448,58905"
2022,103110372,"335,86620","409,95193"
2023,103690088,"323,96402","367,45976"
2022,103690088,"325,67658","371,68695"
2023,103910161,"300,84498","415,35263"
2022,103910161,"299,56879","368,62730"
2023,101510074,"293,25817","433,55538"
2022,101510074,"294,92536","360,21529"
2023,103890227,"281,85827","306,51171"
2022,103890227,"287,80816","347,22045"
2023,100110178,"297,45143","390,77334"
2022,100110178,"301,01446","381,47879"
2023,105611183,"258,02148","440,58841"
2022,105611183,"248,79433","447,70860"
2023,102910252,"328,66036","432,02589"
2022,102910252,"335,47640","429,24574"
2023,111710184,"314,80403","423,73130"
2022,111710184,"299,96324","366,24923"
2023,109410139,"287,87766","393,93993"
2022,109410139,"287,23408","345,19565"
2023,107110033,"289,06514","363,92141"
2022,107110033,"292,47910","403,01305"
2023,101410242,"311,63305","433,19286"
2022,101410242,"329,07816","436,59913"
2023,107710539,"322,61171","412,91314"
2022,107710539,"316,88920","367,43035"
2023,102510105,"292,52363","432,06076"
2022,102510105,"291,58865","342,55740"
2023,101410172,"286,90002","414,39467"
2022,101410172,"289,18594","364,00532"
2023,109590021,"321,62455","371,62612"
2022,109590021,"324,47681","355,57537"
2023,103210592,"315,97901","364,76405"
2022,103210592,"316,07352","377,49990"
2023,101190435,"325,60623","427,05687"
2022,101190435,"310,37293","408,17197"
2023,110210233,"305,02495","382,74708"
2022,110210233,"306,38949","374,31435"
2023,107410269,"315,75691","396,12155"
2022,107410269,"320,85890","405,31164"
2023,100310855,"319,66861","386,80407"
2022,100310855,"321,66464","354,29385"
2023,105310197,"284,71606","443,96381"
2022,105310197,"292,21095","391,53139"
2023,101510029,"313,23861","368,20361"
2022,101510029,"313,93244","362,28720"
2023,110210154,"315,45789","370,31309"
2022,110210154,"315,92270","402,53379"
2023,100110478,"300,09042","412,24195"
2022,100110478,"325,06358","394,65625"
2023,108610625,"311,37137","464,09887"
2022,108610625,"328,00432","466,88467"
2023,109970320,"309,91340","376,14431"
2022,109970320,"309,95743","370,42865"
2023,102610228,"295,95873","354,95664"
2022,102610228,"298,18867","365,79804"
2023,102710209,"292,51255","389,89362"
2022,102710209,"292,78231","360,14952"
2023,102710906,"312,61548","342,58490"
2022,102710906,"316,59965","354,60489"
2023,103590456,"270,57814","346,20084"
2022,103590456,"283,94726","338,61121"
2023,107490273,"309,90776","406,02648"
2022,107490273,"321,20428","428,61858"
2023,106910231,"310,76085","390,46702"
2022,106910231,"314,15171","405,74744"
2023,102190048,"318,36670","408,57413"
2022,102190048,"314,78407","390,06458"
2023,110310444,"294,87344","378,23756"
2022,110310444,"299,64168","364,71477"
2023,109090084,"319,91786","403,89993"
2022,109090084,"311,54742","391,56798"
2023,105010022,"318,46406","395,81434"
2022,105010022,"309,11722","395,39968"
2023,101010828,"246,47414","446,41852"
2022,101010828,"243,54789","436,50717"
2023,106610128,"286,28233","398,05939"
2022,106610128,"286,56245","346,66101"
2023,108610634,"311,58529","395,55412"
2022,108610634,"316,22855","382,66028"
2023,110670127,"287,56862","367,02158"
2022,110670127,"287,62593","380,48161"
2023,103010143,"310,15600","410,61749"
2022,103010143,"318,22038","400,29242"
2023,106010091,"293,63398","432,05960"
2022,106010091,"313,88761","409,58856"
2023,110670174,"308,87432","347,95356"
2022,110670174,"310,42995","346,88529"
2023,108810711,"287,85115","393,67564"
2022,108810711,"285,17473","411,00955"
2023,107910458,"305,40635","364,75785"
2022,107910458,"303,62113","351,75356"
2023,104890568,"310,71648","310,71648"
2023,108910482,"307,47521","412,83730"
2022,108910482,"314,44788","403,81111"
2023,105390340,"312,71288","359,56498"
2022,105390340,"325,51356","368,08288"
2023,109210114,"288,07948","393,82728"
2022,109210114,"291,26150","394,76104"
2023,109810074,"291,20097","370,08788"
2022,109810074,"297,13813","357,67594"
2023,112771062,"292,85070","344,76108"
2022,112771062,"287,20227","377,20989"
2023,112771058,"310,45872","389,16925"
2022,112771058,"305,83731","345,82443"
2023,107310534,"290,89028","371,51826"
2022,107310534,"297,40478","357,69874"
2023,102590282,"307,51649","351,45912"
2022,102590282,"311,84084","379,84449"
2023,107610452,"280,42366","440,80255"
2022,107610452,"283,15988","358,05286"
2023,108310037,"285,52848","417,57336"
2022,108310037,"289,11327","364,79817"
2023,100210062,"305,13275","449,86093"
2022,100210062,"298,68582","383,78306"
2023,105010376,"311,64635","399,07081"
2022,105010376,"319,61116","403,99130"
2023,105990140,"312,37305","357,60265"
2022,105990140,"314,84677","358,69052"
2023,108810905,"302,43859","388,84901"
2022,108810905,"306,08611","390,88892"
2023,109490278,"305,49526","408,83166"
2022,109490278,"302,68520","409,66357"
2023,101910158,"283,89848","345,09243"
2022,101910158,"287,46778","416,36969"
2023,105010067,"302,06389","384,25367"
2022,105010067,"288,31234","389,14264"
2023,101410075,"302,99263","355,22810"
2022,101410075,"302,40432","364,32855"
2023,111711455,"304,19747","357,98094"
2022,111711455,"301,05318","358,09135"
2023,109210044,"304,00245","363,43196"
2022,109210044,"302,74047","358,33920"
2023,103490437,"279,83028","336,97745"
2022,103490437,"290,01150","373,86867"
2023,110210612,"304,71708","412,74957"
2022,110210612,"323,15282","418,61527"
2023,108710069,"293,37869","441,07889"
2022,108710069,"299,08556","422,07274"
2023,102590334,"307,31495","346,10600"
2022,102590334,"304,81132","347,32902"
2023,101490607,"255,82159","412,74329"
2022,101490607,"245,33816","404,26063"
2023,108690251,"267,45977","267,45977"
2022,108690251,"309,72263","309,72263"
2023,101490469,"303,83542","325,87553"
2022,101490469,"260,48184","355,77783"
2023,106710084,"282,23764","379,20577"
2022,106710084,"285,89408","359,53928"
2023,107090326,"290,53413","418,76560"
2022,107090326,"269,53223","363,04429"
2023,101510532,"307,06939","412,56292"
2022,101510532,"326,40873","400,14851"
2023,103190632,"280,53927","355,46654"
2022,103190632,"288,85372","346,85490"
2023,108110109,"289,18491","351,03347"
2022,108110109,"293,48440","370,36192"
2023,109970296,"298,38630","391,49325"
2022,109970296,"307,14200","362,32545"
2023,102910667,"322,67420","456,09859"
2022,102910667,"303,94128","409,87473"
2023,100190209,"273,08457","359,66940"
2022,100190209,"279,66650","346,80458"
2023,100910249,"288,00465","344,54851"
2022,100910249,"296,02166","371,67443"
2023,108510071,"294,56112","405,89632"
2022,108510071,"298,73238","395,82617"
2023,109110124,"281,74788","378,67494"
2022,109110124,"283,74600","338,60406"
2023,100790530,"294,04315","389,25174"
2022,100790530,"296,55786","395,82486"
2023,103210123,"275,09095","363,85029"
2022,103210123,"280,87290","328,69989"
2023,101190428,"307,24442","396,00177"
2022,101190428,"292,33473","414,84193"
2023,100190120,"296,22285","412,27435"
2022,100190120,"306,63914","392,06041"
2023,101590158,"293,14372","343,84526"
2022,101590158,"283,91147","308,58058"
2023,101290085,"307,80366","378,02353"
2022,101290085,"309,92929","409,02620"
2023,100390138,"299,10042","334,43601"
2022,100390138,"301,86404","374,58999"
2023,108210902,"279,13134","387,56729"
2022,108210902,"275,55405","369,06274"
2023,108211081,"301,22174","377,53945"
2022,108211081,"308,62002","372,19322"
2023,104510117,"291,97863","377,71770"
2022,104510117,"295,28406","375,18810"
2023,110210224,"283,03403","384,88075"
2022,110210224,"282,70868","432,01544"
2023,103910091,"303,13368","371,10487"
2022,103910091,"297,08960","370,72068"
2023,100610101,"282,61187","361,63996"
2022,100610101,"289,76878","366,73639"
2023,103310404,"275,16947","403,14700"
2022,103310404,"277,98177","428,15670"
2023,108310319,"307,05574","405,78718"
2022,108310319,"324,80918","425,07049"
2023,107710381,"305,16817","391,01749"
2022,107710381,"307,46738","405,17932"
2023,100110706,"295,84510","359,41173"
2022,100110706,"307,23257","389,70390"
2023,105290039,"306,73565","380,39591"
2022,105290039,"309,01248","359,23222"
2023,103910152,"273,96743","418,78794"
2022,103910152,"266,73115","372,26182"
2023,100810286,"286,27585","401,95418"
2022,100810286,"292,24508","355,13964"
2023,108010446,"299,59889","382,15836"
2022,108010446,"301,05451","368,86421"
2023,108510202,"309,46733","383,62614"
2022,108510202,"317,77904","399,09304"
2023,102710669,"297,31458","387,24548"
2022,102710669,"317,47316","379,42781"
2023,101610179,"277,42373","365,07168"
2022,101610179,"286,01958","421,38193"
2023,104290223,"302,08465","376,62419"
2022,104290223,"313,18904","416,54769"
2023,106310088,"277,96436","423,12564"
2022,106310088,"283,11121","356,02573"
2023,108610158,"268,77037","373,29971"
2022,108610158,"261,43190","414,48129"
2023,105761165,"279,49987","428,73349"
2023,102610219,"276,05118","403,41521"
2022,102610219,"278,17418","413,90887"
2023,101490295,"292,02187","372,74451"
2022,101490295,"308,25424","372,18904"
2023,101190433,"309,81280","412,62458"
2022,101190433,"298,97713","406,64097"
2023,107190047,"290,40397","377,22054"
2022,107190047,"300,14744","398,21814"
2023,108390151,"286,50390","344,26367"
2022,108390151,"300,00649","332,47006"
2023,112370763,"278,30739","338,88831"
2022,112370763,"286,09801","398,22630"
2023,109970321,"288,18604","325,17166"
2022,109970321,"284,79760","308,87820"
2023,100410069,"296,54605","385,23755"
2022,100410069,"294,75859","334,52866"
2023,105611023,"310,71417","421,23834"
2022,105611023,"304,02072","420,26773"
2023,107110042,"270,73924","399,24785"
2022,107110042,"260,57036","378,59282"
2023,103710093,"277,03543","321,05140"
2022,103710093,"287,89069","320,60087"
2023,109370157,"305,38175","370,64308"
2022,109370157,"307,07396","409,08500"
2023,112110838,"298,38224","435,48125"
2022,112110838,"316,04650","466,54573"
2023,108290235,"285,33099","380,65839"
2022,108290235,"282,32183","392,67604"
2023,107710081,"304,92843","400,04482"
2022,107710081,"284,27692","451,53939"
2023,103510677,"288,00676","385,04523"
2022,103510677,"297,79065","387,46862"
2023,107910422,"263,77473","355,01539"
2022,107910422,"303,36833","450,82878"
2023,100210186,"290,43959","434,84429"
2022,100210186,"269,03014","348,59694"
2023,104290283,"280,01705","339,98181"
2022,104290283,"278,57634","318,20059"
2023,106010425,"305,56184","416,88366"
2022,106010425,"324,11633","463,08157"
2023,107410278,"297,12296","383,12069"
2022,107410278,"297,10943","409,70485"
2023,104310119,"272,86249","371,73341"
2022,104310119,"280,18852","343,45366"
2023,108090082,"296,07021","355,92787"
2022,108090082,"298,96298","356,91551"
2023,108910473,"294,30897","359,23125"
2022,108910473,"305,44004","350,00592"
2023,107990130,"246,38587","310,60456"
2022,107990130,"245,53835","293,38825"
2023,107410745,"280,58473","407,82639"
2022,107410745,"273,92609","410,46666"
2023,110310471,"268,37548","366,33235"
2022,110310471,"271,49233","368,20672"
2023,103310537,"282,17475","387,50977"
2022,103310537,"305,81541","377,72079"
2023,111570434,"274,49565","360,37592"
2023,100790327,"291,68288","354,17941"
2022,100790327,"295,27220","333,64998"
2023,107390101,"291,89754","367,17525"
2022,107390101,"292,33444","346,46249"
2023,106710057,"262,05148","409,67503"
2022,106710057,"259,13235","336,83635"
2023,112190193,"272,38394","325,16058"
2023,109410121,"262,66276","423,30699"
2022,109410121,"253,34061","319,26139"
2023,101490471,"281,66221","299,04068"
2022,101490471,"210,91437","278,77673"
2023,107190048,"254,51200","314,32271"
2022,107190048,"232,88865","323,29425"
2023,105611032,"331,49808","440,46380"
2022,105611032,"327,42829","432,79829"
2023,109211139,"290,25609","364,16290"
2022,109211139,"301,87368","456,41828"
2023,106010082,"255,05707","374,04288"
2022,106010082,"275,05278","401,12361"
2023,102590176,"286,00512","386,43755"
2022,102590176,"313,23198","397,16966"
2023,100310325,"276,37901","396,27190"
2022,100310325,"275,88477","370,16057"
2023,106410281,"273,69016","337,08247"
2022,106410281,"281,17917","369,90494"
2023,108690254,"282,38542","313,88795"
2022,108690254,"281,56349","348,10716"
2023,106090159,"276,57361","336,93213"
2022,106090159,"292,74561","364,60071"
2023,105310594,"303,21645","401,90503"
2022,105310594,"335,23014","412,35681"
2023,100410139,"267,93184","327,10570"
2022,100410139,"272,77992","411,00850"
2023,107310367,"263,27686","401,40954"
2022,107310367,"261,59610","349,14437"
2023,106010046,"286,55404","367,87385"
2022,106010046,"305,22853","373,73716"
2023,108710121,"266,11380","444,78543"
2022,108710121,"277,68899","472,35452"
2023,102910994,"317,56499","421,47703"
2022,102910994,"299,83074","391,19612"
2023,104510162,"295,43714","379,54792"
2022,104510162,"294,53653","342,90595"
2023,107710557,"320,14772","373,03335"
2022,107710557,"327,84055","420,01360"
2023,104510108,"264,78841","358,39784"
2022,104510108,"270,63736","345,50917"
2023,112190120,"282,77629","340,66087"
2022,112190120,"279,36923","318,18383"
2023,103510298,"282,39171","433,09579"
2022,103510298,"297,52894","381,04866"
2023,112771068,"292,70457","375,02255"
2022,112771068,"289,08653","377,38331"
2023,101910113,"264,95340","387,68133"
2022,101910113,"260,67078","407,64328"
2023,101710266,"278,02691","370,91257"
2022,101710266,"281,07395","420,20786"
2023,109890136,"283,75591","406,90166"
2022,109890136,"286,24163","368,66931"
2023,109211006,"282,99212","419,27759"
2022,109211006,"306,59131","397,78369"
2023,103390115,"282,77442","408,37437"
2022,103390115,"291,75770","383,56312"
2023,108010094,"267,70829","356,65396"
2022,108010094,"278,56206","356,32479"
2023,103390197,"275,00934","342,25106"
2022,103390197,"280,49263","369,51468"
2023,102610704,"290,73635","416,53480"
2022,102610704,"317,21751","438,12944"
2023,108010349,"291,26955","401,53893"
2022,108010349,"310,75716","430,10037"
2023,110670136,"271,41439","350,76675"
2022,110670136,"276,25236","346,16539"
2023,109810065,"266,50106","335,64245"
2022,109810065,"262,62576","346,36962"
2023,109110151,"259,27416","367,44708"
2022,109110151,"257,40843","322,32190"
2023,102510308,"271,35853","319,81676"
2022,102510308,"265,48091","366,03645"
2023,105110021,"268,68739","364,02805"
2022,105110021,"269,25600","361,02923"
2023,105761172,"251,66397","275,01238"
2023,109810047,"283,34616","357,94426"
2022,109810047,"286,71164","352,16912"
2023,109290394,"258,59167","302,23375"
2022,109290394,"277,30819","368,15362"
2023,102990397,"278,51424","324,30867"
2022,102990397,"272,53157","322,42127"
2023,100910204,"263,65386","375,28551"
2022,100910204,"275,57089","367,94105"
2023,102790289,"268,90247","290,26344"
2022,102790289,"272,08300","354,20592"
2023,103090219,"329,54881","432,73725"
2022,103090219,"284,65923","415,78084"
2023,107090288,"281,81853","417,96156"
2022,107090288,"295,11447","371,94542"
2023,108290345,"283,12025","356,61176"
2022,108290345,"282,01888","358,15517"
2023,108690268,"290,33775","396,08727"
2022,108690268,"281,67533","368,92314"
2023,102810077,"268,53389","312,64921"
2022,102810077,"280,21884","364,34744"
2023,108210938,"285,23240","360,27617"
2022,108210938,"300,37163","345,29680"
2023,109211024,"282,39968","358,11937"
2022,109211024,"294,26316","363,18126"
2023,101190434,"290,38427","393,78357"
2022,101190434,"285,86485","441,54832"
2023,100410766,"276,56419","394,12225"
2022,100410766,"297,55528","390,91153"
2023,108710209,"276,33595","486,34060"
2022,108710209,"305,79432","447,40189"
2023,108790091,"275,75463","378,94455"
2022,108790091,"271,62919","368,99311"
2023,107310358,"282,79157","353,72022"
2022,107310358,"286,88089","351,21083"
2023,106310194,"277,50300","389,55145"
2022,106310194,"291,50070","377,62390"
2023,112110317,"285,33478","357,51997"
2022,112110317,"287,42200","375,35034"
2023,110290206,"258,95568","317,35038"
2022,110290206,"252,22893","334,23105"
2023,109910179,"272,56025","407,50993"
2022,109910179,"283,76454","422,45619"
2023,101590107,"278,81708","366,78322"
2022,101590107,"282,16767","323,41886"
2023,100110636,"279,90920","333,28274"
2022,100110636,"287,36243","326,78645"
2023,101310137,"266,56417","335,24488"
2022,101310137,"265,30383","378,62678"
2023,111210010,"291,84851","373,68872"
2022,111210010,"305,34689","392,05441"
2023,103610076,"267,45092","366,94787"
2022,103610076,"271,51326","374,41346"
2023,100810171,"256,78698","324,80877"
2022,100810171,"256,97966","346,54490"
2023,112270845,"270,71184","365,53365"
2023,103210547,"255,25964","382,45649"
2022,103210547,"281,75172","428,54002"
2023,108990439,"277,57918","394,23103"
2022,108990439,"268,25419","377,44802"
2023,108390137,"275,57979","387,20069"
2022,108390137,"296,51283","385,35220"
2023,109490338,"274,90786","340,51669"
2022,109490338,"282,51593","382,34516"
2023,107010573,"278,12816","345,62527"
2022,107010573,"289,00250","351,54576"
2023,103710075,"255,31928","314,19001"
2022,103710075,"253,19306","315,13934"
2023,111890193,"280,44221","328,39638"
2022,111890193,"282,98171","325,61836"
2023,101910097,"274,39551","350,43006"
2022,101910097,"282,28436","420,97607"
2023,102310064,"260,83834","375,39469"
2022,102310064,"264,19541","332,72408"
2023,107490372,"286,57045","347,33232"
2022,107490372,"285,11617","343,13991"
2023,103510208,"256,73520","341,24570"
2022,103510208,"253,36662","396,80070"
2023,110670253,"268,89956","333,91190"
2023,108911171,"284,81965","366,01437"
2022,108911171,"292,30196","348,59048"
2023,105110145,"249,15749","386,35637"
2022,105110145,"250,06907","417,44190"
2023,100190212,"256,09785","286,70962"
2022,100190212,"263,32550","291,53564"
2023,102590336,"264,45778","307,59232"
2022,102590336,"286,45880","322,89447"
2023,106110151,"271,48644","334,62062"
2022,106110151,"284,28337","373,31379"
2023,104310101,"253,42714","424,64225"
2022,104310101,"255,92991","329,76059"
2023,107610107,"270,32426","344,45880"
2022,107610107,"273,83727","363,89209"
2023,106690314,"256,86961","336,64935"
2023,110390138,"272,10897","363,79914"
2022,110390138,"281,16997","375,60785"
2023,109970322,"263,34669","324,54120"
2022,109970322,"265,69101","320,12044"
2023,108110436,"286,66872","378,59268"
2022,108110436,"289,22750","362,05524"
2023,100190211,"259,70008","344,67446"
2022,100190211,"301,70971","396,14985"
2023,108910358,"250,55203","369,83793"
2022,108910358,"245,18438","408,37423"
2023,106690307,"272,66575","433,37683"
2023,101610231,"255,03153","335,50107"
2022,101610231,"260,18485","377,74612"
2023,108510159,"266,60292","407,36836"
2022,108510159,"261,13183","372,93014"
2023,103290221,"236,75136","288,91354"
2022,103290221,"252,88147","361,20734"
2023,102690267,"251,80287","366,01064"
2022,102690267,"251,66040","321,31716"
2023,108090095,"258,59243","318,69717"
2022,108090095,"264,86844","306,71854"
2023,108210929,"274,75925","360,38364"
2022,108210929,"282,63711","365,92120"
2023,105390394,"285,18240","323,80468"
2022,105390394,"267,19390","328,81990"
2023,103910716,"291,39438","470,04928"
2022,103910716,"311,41586","410,18793"
2023,108570501,"280,92386","386,06057"
2022,108570501,"277,61784","337,73099"
2023,103090217,"265,05871","319,17330"
2022,103090217,"227,37774","340,66249"
2023,100490221,"271,24386","308,44177"
2022,100490221,"279,53550","322,27722"
2023,100910267,"274,75840","413,42912"
2022,100910267,"310,44548","390,17821"
2023,104310579,"282,12698","347,04166"
2022,104310579,"284,54054","344,56160"
2023,108570517,"258,32500","304,99980"
2022,108570517,"246,61574","286,89535"
2023,104210668,"310,78909","388,93275"
2022,104210668,"295,20352","380,53487"
2023,108110533,"273,45952","410,69949"
2022,108110533,"292,06526","440,86112"
2023,106390079,"263,59158","288,62104"
2022,106390079,"286,35998","364,98133"
2023,110290168,"281,49662","395,74825"
2022,110290168,"288,20782","393,80477"
2023,104710196,"254,68050","298,41990"
2022,104710196,"253,25785","387,99719"
2023,112370762,"250,46125","350,11122"
2022,112370762,"250,60185","313,41642"
2023,109190051,"275,30339","311,05718"
2022,109190051,"270,17777","282,96711"
2023,100510129,"259,42937","355,43779"
2022,100510129,"265,55416","356,19189"
2023,100610191,"272,95073","331,58323"
2022,100610191,"276,82571","373,92255"
2023,100990046,"271,36877","291,14450"
2022,100990046,"271,64141","313,22161"
2023,106410087,"251,28399","362,05812"
2022,106410087,"254,41365","362,30795"
2023,109410678,"255,19065","348,53011"
2022,109410678,"287,20582","389,89105"
2023,108910464,"271,90699","368,10216"
2022,108910464,"280,03600","342,57630"
2023,100610094,"257,19496","372,43465"
2022,100610094,"261,31409","324,06882"
2023,103510289,"268,41936","363,64188"
2022,103510289,"277,80514","330,60485"
2023,106410378,"269,92815","392,42965"
2022,106410378,"272,26091","343,80590"
2023,108110093,"256,56214","362,75450"
2022,108110093,"258,27559","355,32254"
2023,103590355,"286,20397","398,35662"
2022,103590355,"279,16138","341,31099"
2023,106310061,"251,75025","361,42551"
2022,106310061,"247,23380","423,10281"
2023,102110084,"252,04028","361,14302"
2022,102110084,"252,17377","431,72231"
2023,109810383,"258,91879","324,97365"
2022,109810383,"281,48698","341,43183"
2023,101710081,"256,93954","417,13997"
2022,101710081,"246,05829","414,97853"
2023,103690102,"255,95347","311,88408"
2022,103690102,"246,74746","303,75591"
2023,104210483,"317,23857","414,48102"
2022,104210483,"279,14462","393,82902"
2023,100410157,"269,17752","349,85934"
2022,100410157,"275,42786","364,18987"
2023,107390266,"270,50905","320,09976"
2023,105190116,"268,23561","308,77463"
2022,105190116,"287,92494","348,97817"
2023,109010213,"275,63844","441,63586"
2022,109010213,"299,89693","384,49156"
2023,103610313,"277,30032","367,66496"
2022,103610313,"278,49333","334,49541"
2023,108990526,"273,25760","341,23345"
2022,108990526,"277,71102","340,60104"
2023,112370752,"265,01471","369,12007"
2022,112370752,"286,25148","396,75008"
2023,109010258,"264,14379","346,67751"
2022,109010258,"259,00448","358,94456"
2023,109810392,"257,60701","353,38760"
2022,109810392,"278,33315","337,02564"
2023,110310523,"258,81951","380,11080"
2022,110310523,"288,37745","383,73145"
2023,109110142,"276,68501","371,01778"
2022,109110142,"304,21925","402,00679"
2023,101490394,"255,36423","356,91479"
2022,101490394,"260,56429","425,39847"
2023,112110883,"269,64870","375,84305"
2022,112110883,"273,66026","435,58682"
2023,112370761,"244,88576","288,70444"
2022,112370761,"222,08777","267,77229"
2023,104390159,"259,94455","306,72104"
2022,104390159,"261,50919","329,27615"
2023,100690115,"238,72749","281,66762"
2022,100690115,"239,42738","333,58178"
2023,100690071,"262,09244","383,17393"
2022,100690071,"289,04451","411,37696"
2023,106410272,"263,85983","393,51665"
2022,106410272,"299,08218","431,95148"
2023,106490166,"270,29782","311,28079"
2022,106490166,"266,52754","288,76898"
2023,101910316,"250,91077","391,83467"
2022,101910316,"276,25687","366,79327"
2023,108190146,"245,62795","315,27414"
2022,108190146,"227,76670","296,84687"
2023,111570427,"254,03697","303,40007"
2023,100810426,"262,28219","361,20592"
2022,100810426,"290,14053","393,50219"
2023,102010094,"256,91892","380,73899"
2022,102010094,"257,04729","354,79475"
2023,108610704,"253,96899","333,09833"
2022,108610704,"235,56712","372,59426"
2023,104590160,"255,81881","315,48766"
2022,104590160,"265,58832","298,94508"
2023,105611041,"297,00743","414,96172"
2022,105611041,"294,11971","447,98912"
2023,110390221,"249,28374","333,67042"
2022,110390221,"244,52554","306,60631"
2023,104510347,"247,20098","355,01167"
2022,104510347,"288,25069","375,37200"
2023,107010697,"241,71864","382,40572"
2022,107010697,"224,34178","419,35017"
2023,109211148,"258,15647","349,84866"
2022,109211148,"274,69146","410,89641"
2023,101990048,"247,54867","281,81317"
2022,101990048,"255,78531","285,41012"
2023,103390125,"251,37416","341,12781"
2022,103390125,"262,83520","369,04544"
2023,100890073,"247,32521","279,09451"
2022,100890073,"242,44189","313,53094"
2023,109890146,"248,79749","349,62141"
2022,109890146,"248,38434","337,86767"
2023,108310249,"243,13430","340,69080"
2022,108310249,"232,39144","397,83551"
2023,105110084,"262,49330","381,25354"
2022,105110084,"296,10647","424,36512"
2023,102810156,"266,65718","415,68016"
2022,102810156,"276,09427","324,79842"
2023,107390273,"258,41122","381,35383"
2023,103990239,"255,40802","319,40125"
2022,103990239,"251,12873","305,35490"
2023,109211015,"246,57278","312,82693"
2022,109211015,"236,58074","353,32470"
2023,102810059,"243,87197","345,08284"
2022,102810059,"235,07831","331,59682"
2023,105090171,"249,17148","305,86104"
2022,105090171,"250,98815","345,75373"
2023,101810195,"249,52207","364,90158"
2022,101810195,"245,90683","389,79598"
2023,103610216,"251,06981","360,77252"
2022,103610216,"242,89233","437,59299"
2023,108010385,"235,34103","384,27027"
2022,108010385,"205,54081","406,01251"
2023,103010707,"295,92910","397,71687"
2022,103010707,"277,86656","362,52256"
2023,102390121,"245,23627","314,85192"
2022,102390121,"242,99865","292,02295"
2023,106110169,"252,49053","386,58805"
2022,106110169,"248,36412","428,22696"
2023,101890062,"252,44034","339,20894"
2022,101890062,"242,29813","276,76752"
2023,112270838,"242,32767","354,13498"
2023,109490336,"242,53666","291,36973"
2022,109490336,"238,04803","274,75297"
2023,107790312,"261,34322","275,94016"
2022,107790312,"256,07306","328,20729"
2023,104790059,"262,09241","333,59479"
2022,104790059,"257,94544","316,68953"
2023,106190113,"249,02723","320,48989"
2022,106190113,"247,39832","296,91519"
2023,107190044,"276,75993","406,38953"
2022,107190044,"277,16494","408,30408"
2023,106710242,"239,63665","417,73040"
2022,106710242,"276,75816","355,85808"
2023,101310101,"246,09014","389,97220"
2022,101310101,"236,05155","364,00871"
2023,101410842,"249,43853","406,99657"
2022,101410842,"271,43211","368,78841"
2023,109810453,"246,20584","384,57382"
2022,109810453,"275,68328","420,58468"
2023,110210206,"241,95690","366,82909"
2022,110210206,"236,10312","392,14694"
2023,103590184,"243,49887","349,10461"
2022,103590184,"243,97727","441,34892"
2023,107790208,"278,43072","415,78095"
2022,107790208,"274,59825","418,94500"
2023,100210371,"307,53740","425,53662"
2022,100210371,"310,98570","398,91094"
2023,109510147,"252,75076","322,60385"
2022,109510147,"251,95050","336,09882"
2023,105910164,"250,56794","335,52143"
2022,105910164,"253,23754","330,54998"
2023,107810195,"248,55362","353,12144"
2022,107810195,"248,52619","367,68201"
2023,104290285,"258,26234","274,78073"
2022,104290285,"276,15469","332,32156"
2023,101370276,"250,73606","311,63885"
2022,101370276,"247,52421","286,09650"
2023,102310055,"242,90008","363,01055"
2022,102310055,"241,71533","365,24691"
2023,106110372,"270,01748","360,12095"
2022,106110372,"282,27681","360,13857"
2023,101410269,"243,71793","382,96327"
2022,101410269,"271,65312","408,54042"
2023,104710203,"236,77279","347,85456"
2022,104710203,"216,96886","325,47143"
2023,107390108,"251,98348","332,84716"
2022,107390108,"262,87326","318,67527"
2023,101410154,"238,06263","355,61032"
2022,101410154,"234,09812","306,33147"
2023,105390282,"274,91752","378,06590"
2022,105390282,"281,08184","408,91114"
2023,102010322,"267,19519","411,54137"
