universityName,Bölüm/Fakülte,Ücret,burs_oranı,Akademik yıl
Beykoz Üniversitesi,İç Mimarlık ve Çevre Tasarımı,51840.0,50,2022
Beykoz Üniversitesi,İşletme ve Yönetim Bilimleri Fakültesi,34560.0,50,2022
Beykoz Üniversitesi  ,Lojistik Yönetimi İngilizce:,230000.0,50,2024
Beykoz Üniversitesi  ,İşletme Türkçe :,230000.0,50,2024
Beykoz Üniversitesi  ,İşletme İngilizce:,230000.0,50,2024
Bezm-İ Alem Vakıf Üniversitesi,Beslenme ve Diyetetik ,75000.0,0,2022
Bezm-İ Alem Vakıf Üniversitesi,Diş Hekimliği Fakültesi ,175000.0,0,2022
Bezm-İ Alem Vakıf Üniversitesi,Eczacılık Fakültesi ,130000.0,0,2022
Bezm-İ Alem Vakıf Üniversitesi,Ergoterapi Bölümü ,66000.0,0,2022
Bezm-İ Alem Vakıf Üniversitesi,Fizyoterapi ve Rehabilitasyon ,75000.0,0,2022
Bezm-İ Alem Vakıf Üniversitesi,Hazırlık ,93800.0,0,2022
Bezm-İ Alem Vakıf Üniversitesi,Hemşirelik ,62500.0,0,2022
Bezm-İ Alem Vakıf Üniversitesi,Odyoloji ,72000.0,0,2022
Bezm-İ Alem Vakıf Üniversitesi,Sağlık Yönetimi Bölümü ,50400.0,0,2022
Bezm-İ Alem Vakıf Üniversitesi,Tıp Fakültesi,90000.0,50,2022
Bezm-İ Alem Vakıf Üniversitesi,Tıp Fakültesi ,180000.0,0,2022
Bezm-İ Alem Vakıf Üniversitesi,Ameliyathane Hizmetleri:,180000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Anestezi:,180000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Ağız ve Diş Sağlığı :,90000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Beslenme ve Diyetetik Bölümü :,300000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Diş Hekimliği Fakültesi :,700000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Eczacılık Fakültesi :,520000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Eczane Hizmetleri:,180000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Elektronörofizyoloji:,180000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Fizyoterapi ve Rehabilitasyon Bölümü:,300000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Hemşirelik Bölümü:,250000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Odyoloji Bölümü:,288000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Optisyenlik:,180000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Ortopedik Protez ve Ortez:,180000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Patoloji Laboratuvar Teknikleri:,180000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Radyoterapi:,180000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Sağlık Yönetimi Bölümü:,201600.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Tıbbi Dokümantasyon ve Sekreterlik:,180000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Tıbbi Görüntüleme Teknikleri:,180000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Tıbbi Laboratuar Teknikleri:,180000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Tıp Fakültesi :,720000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,Yaşlı Bakımı:,180000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesi,İlk ve Acil Yardım:,180000.0,0,2024
Bezm-İ Alem Vakıf Üniversitesizm,Ağız ve Diş Sağlığı :,180000.0,50,2024
Bezmialem Vakıf Üniversitesi,Beslenme ve Diyetetik Bölümü,45000.0,0,2021
Bezmialem Vakıf Üniversitesi,Diş Hekimliği Fakültesi,90000.0,0,2021
Bezmialem Vakıf Üniversitesi,Eczacılık Fakültesi,67500.0,0,2021
Bezmialem Vakıf Üniversitesi,Ergoterapi Bölümü,26500.0,0,2021
Bezmialem Vakıf Üniversitesi,Fizyoterapi ve Rehabilitasyon Bölümü,45000.0,0,2021
Bezmialem Vakıf Üniversitesi,Hazırlık,33500.0,0,2021
Bezmialem Vakıf Üniversitesi,Hemşirelik Bölümü,37500.0,0,2021
Bezmialem Vakıf Üniversitesi,Odyoloji Bölümü,45000.0,0,2021
Bezmialem Vakıf Üniversitesi,Sağlık Yönetimi Bölümü,21000.0,0,2021
Bezmialem Vakıf Üniversitesi,Tıp Fakültesi,62500.0,0,2021
Bilgi Üniversitesi,Adalet Meslek Yüksekokulu,28900.0,0,2021
Bilgi Üniversitesi,Adalet Meslek Yüksekokulu,39450.0,50,2022
Bilgi Üniversitesi,"Anestezi, Fizyoterapi, İlk ve Acil Yardım",28900.0,0,2021
Bilgi Üniversitesi,"Anestezi, İlk ve Acil Yardım",39450.0,50,2022
Bilgi Üniversitesi,"Ağız ve Diş Sağlığı, Ameliyathane Hizmetleri, Tıbbi Görüntüleme Teknikleri",17400.0,0,2021
Bilgi Üniversitesi,"Aşçılık, Bilgisayar Programcılığı, Bilişim Güvenliği Tekno.,",17900.0,0,2021
Bilgi Üniversitesi,"Bankacılık ve Sigortacılık, Muhasebe ve Vergi Uygulamaları, Sivil Hava Ulaştırma İşletmeciliği",16400.0,0,2021
Bilgi Üniversitesi,Bilgisayar Programcılığı ve Bilişim Güvenliği,24450.0,50,2022
Bilgi Üniversitesi,"Dış Ticaret, Halkla İlişkiler ve Tanıtım",28900.0,0,2021
Bilgi Üniversitesi,"Dış Ticaret, Halkla İlişkiler ve Tanıtım",39450.0,50,2022
Bilgi Üniversitesi,E,17900.0,0,2021
Bilgi Üniversitesi,E,24450.0,50,2022
Bilgi Üniversitesi,Endüstriyel Tasarım,55000.0,50,2022
Bilgi Üniversitesi,Fizyoterapi,39450.0,50,2022
Bilgi Üniversitesi,Gastronomi ve Mutfak Sanatları ,89500.0,0,2022
Bilgi Üniversitesi,"Grafik Tasarım, İç Mekan Tasarımı, İnşaat Teknolojisi, Mimari Restorasyon, Moda Tasarımı,",16400.0,0,2021
Bilgi Üniversitesi,Hukuk Fakültesi,49750.0,0,2021
Bilgi Üniversitesi,Hukuk Fakültesi ,139000.0,0,2022
Bilgi Üniversitesi,Mimarlık Fakültesi,44750.0,0,2021
Bilgi Üniversitesi,Mühendislik ve Doğa Bilimleri Fakültesi,42750.0,0,2021
Bilgi Üniversitesi,Mühendislik ve Doğa Bilimleri Fakültesi ,119000.0,0,2022
Bilgi Üniversitesi,"Odyometri, Optisyenlik ",22450.0,0,2022
Bilgi Üniversitesi,"Odyometri, Optisyenlik, Patoloji Laboratuvar Teknikleri",16400.0,0,2021
Bilgi Üniversitesi,Patoloji ve Laboratuvar Teknikleri ,24450.0,0,2022
Bilgi Üniversitesi,Psikoloji ,125000.0,0,2022
Bilgi Üniversitesi,Sağlık Bilimleri Fakültesi,34150.0,0,2021
Bilgi Üniversitesi,Sağlık Bilimleri Fakültesi ,98000.0,0,2022
Bilgi Üniversitesi,Sivil Havacılık Kabin Hazırlama,24450.0,50,2022
Bilgi Üniversitesi,Sivil Havacılık Yüksekokulu,30250.0,0,2021
Bilgi Üniversitesi,Sivil Havacılık Yüksekokulu,42500.0,50,2022
Bilgi Üniversitesi,Sosyal ve Beşeri Bilimler Fakültesi,89500.0,0,2021
Bilgi Üniversitesi,Sosyal ve Beşeri Bilimler Fakültesi,55000.0,50,2022
Bilgi Üniversitesi,Spor Bilimleri ve Teknolojisi Yüksekokulu,30250.0,0,2021
Bilgi Üniversitesi,Spor Bilimleri ve Teknolojisi Yüksekokulu,42500.0,50,2022
Bilgi Üniversitesi,Turizm ve Otelcilik,65500.0,0,2021
Bilgi Üniversitesi,Turizm ve Otelcilik Yüksekokulu,30250.0,0,2021
Bilgi Üniversitesi,Turizm İşletmeciliği,,50,2022
Bilgi Üniversitesi,Uygulamalı Bilimler Yüksekokulu,30250.0,0,2021
Bilgi Üniversitesi,Uygulamalı Bilimler Yüksekokulu,42500.0,50,2022
Bilgi Üniversitesi,"Çocuk Gelişimi, Diş Protez Teknolojisi, Diyaliz, Elektronörofizyoloji, İş Sağlığı ve Güvenliği,",16400.0,0,2021
Bilgi Üniversitesi,İletişim Fakültesi,39750.0,0,2021
Bilgi Üniversitesi,İletişim Fakültesi ,110000.0,0,2022
Bilgi Üniversitesi,İngilizce Hazırlık Programı,79500.0,0,2021
Bilgi Üniversitesi,İç Mimarlık,55000.0,50,2022
Bilgi Üniversitesi,İşletme Fakültesi,39750.0,0,2021
Bilgi Üniversitesi,İşletme Fakültesi ,11000.0,0,2022
Bilgi Üniversitesi ,Gastronomi ve Mutfak sanatları,89500.0,0,2023
Bilgi Üniversitesi ,Hukuk fakültesi,189000.0,0,2023
Bilgi Üniversitesi ,Mimarlık fakültesi,125000.0,0,2023
Bilgi Üniversitesi ,Mühendislik fakültesi,119000.0,0,2023
Bilgi Üniversitesi ,Psikoloji,125000.0,0,2023
Bilgi Üniversitesi ,Sağlık bilimleri fakültesi,110000.0,0,2023
Bilgi Üniversitesi ,Sivil havacılık,115000.0,0,2023
Bilgi Üniversitesi ,İşletme fakültesi,110000.0,0,2023
Bilkent Üniversitesi,Mühendislik,125000.0,0,2022
Bilkent Üniversitesi,Mühendislik,185000.0,0,2023
Bilkent Üniversitesi,Tüm Bölümler,57500.0,0,2021
Bilkent Üniversitesi ,Bilgisayar Mühendisliği,550000.0,0,2024
Biruni Üniversitesi,Beslenme ve Diyetetik,28500.0,50,2021
Biruni Üniversitesi,Bilgisayar Mühendisliği,25650.0,50,2021
Biruni Üniversitesi,Biyomedikal Mühendisliği,16150.0,50,2021
Biruni Üniversitesi,Dil ve Konuşma Terapisi,33250.0,50,2021
Biruni Üniversitesi,Diş Hekimliği Fakültesi,80156.0,25,2021
Biruni Üniversitesi,Ebelik,22800.0,50,2021
Biruni Üniversitesi,Eczacılık Fakültesi,55575.0,25,2021
Biruni Üniversitesi,Hemşirelik,28500.0,50,2021
Biruni Üniversitesi,Okul Öncesi Öğretmenliği,28500.0,50,2021
Biruni Üniversitesi,Rehberlik ve Psikolojik Danışmanlık,26125.0,50,2021
Biruni Üniversitesi,Tıp Fakültesi,81225.0,25,2021
Biruni Üniversitesi,Çocuk Gelişimi,17100.0,50,2021
Biruni Üniversitesi,İlköğretim Matematik Öğretmenliği,28500.0,50,2021
Biruni Üniversitesi,İngilizce Hazırlık Programı,22800.0,25,2021
Biruni Üniversitesi,İngilizce Öğretmenliği,29450.0,50,2021
Biruni Üniversitesi,İç Mimarlık ve Çevre Tasarımı,29000.0,50,2021
DOĞU AKDENİZ ÜNİVERSİTESİ,Eczacılık Fakültesi,40720.0,0,2020
DOĞU AKDENİZ ÜNİVERSİTESİ,"Eğitim Fakültesi, Mühendislik Fakültesi, Mimarlık Fakültesi",33190.0,0,2020
DOĞU AKDENİZ ÜNİVERSİTESİ,Fen ve Edebiyat Fakültesi'nin Psikoloji ve Psikoloji Programları,34530.0,0,2020
DOĞU AKDENİZ ÜNİVERSİTESİ,Fen ve Edebiyat Fakültesi'nin diğer programları ile Sağlık Bilimleri Fakültesinin diğer bölümleri,24440.0,0,2020
DOĞU AKDENİZ ÜNİVERSİTESİ,Hukuk Fakültesi ve Sağlık Bilimleri Fakültesi'nin Beslenme ve Diyetetik ile Fizyoterapi ve Rehabilitasyon programları,37180.0,0,2020
DOĞU AKDENİZ ÜNİVERSİTESİ,Sağlık Bilimleri Fakültesi'nin Hemşirelik,31880.0,0,2020
DOĞU AKDENİZ ÜNİVERSİTESİ,Tüm Programlar,26470.0,0,2020
DOĞU AKDENİZ ÜNİVERSİTESİ,Tıp Fakültesi ve Diş Hekimliği Fakültesi,61960.0,0,2020
DOĞU AKDENİZ ÜNİVERSİTESİ,İngilizce Hazırlık Okulu,26470.0,0,2020
DOĞUŞ ÜNİVERSİTESİ (İSTANBUL),Hukuk Fakültesi,39680.0,0,2020
DOĞUŞ ÜNİVERSİTESİ (İSTANBUL),Psikoloji Bölümünde,37191.0,0,2020
DOĞUŞ ÜNİVERSİTESİ (İSTANBUL),Türkçe ve İngilizce Lisans programları,35060.0,0,2020
DOĞUŞ ÜNİVERSİTESİ (İSTANBUL),İngilizce Hazırlık ,35060.0,0,2020
Demiroğlu Bilim Üniversitesi ,Fen,252896.0,0,2024
Demiroğlu Bilim Üniversitesi ,Fen,141429.0,50,2024
Demiroğlu Bilim Üniversitesi ,Hemşirelik Yüksekokulu,235908.0,0,2024
Demiroğlu Bilim Üniversitesi ,Hemşirelik Yüksekokulu,104762.0,50,2024
Demiroğlu Bilim Üniversitesi ,Sağlık Bilimleri Fakültesi Beslenme Ve Diyetetik Bölümü,224582.0,0,2024
Demiroğlu Bilim Üniversitesi ,Sağlık Bilimleri Fakültesi Beslenme Ve Diyetetik Bölümü,118353.0,50,2024
Demiroğlu Bilim Üniversitesi ,Sağlık Bilimleri Fakültesi Ebelik Bölümü,189048.0,0,2024
Demiroğlu Bilim Üniversitesi ,Sağlık Bilimleri Fakültesi Ebelik Bölümü,96268.0,50,2024
Demiroğlu Bilim Üniversitesi ,Sağlık Bilimleri Fakültesi Fizyoterapi Ve Rehabilitasyon Bölümü,224582.0,0,2024
Demiroğlu Bilim Üniversitesi ,Sağlık Bilimleri Fakültesi Fizyoterapi Ve Rehabilitasyon Bölümü,15238.0,50,2024
Demiroğlu Bilim Üniversitesi ,Sağlık Hizmetleri Meslek Yüksekokulu,167954.0,0,2024
Demiroğlu Bilim Üniversitesi ,Sağlık Hizmetleri Meslek Yüksekokulu,62857.0,50,2024
Demiroğlu Bilim Üniversitesi ,Sağlık Yönetimi Bölümü,178571.0,0,2024
Demiroğlu Bilim Üniversitesi ,Sağlık Yönetimi Bölümü,84942.0,50,2024
Doğu Akdeniz Üniversitesi  ,Beslenme ve Diyetetik,200472.0,50,2024
Doğu Akdeniz Üniversitesi  ,Dijital Oyun Tasarımı,140386.0,50,2024
Doğu Akdeniz Üniversitesi  ,Diş Hekimliği,295840.0,50,2024
Doğu Akdeniz Üniversitesi  ,Eczacılık,229226.0,50,2024
Doğu Akdeniz Üniversitesi  ,Egzersiz ve Spor Bilimleri,131240.0,50,2024
Doğu Akdeniz Üniversitesi  ,Fizyoterapi ve Rehabilitasyon,200472.0,50,2024
Doğu Akdeniz Üniversitesi  ,Gastronomi ve Mutfak Sanatları,155836.0,50,2024
Doğu Akdeniz Üniversitesi  ,Hemşirelik,200472.0,50,2024
Doğu Akdeniz Üniversitesi  ,Hukuk,189741.0,50,2024
Doğu Akdeniz Üniversitesi  ,Mimarlık,170568.0,50,2024
Doğu Akdeniz Üniversitesi  ,Sağlık Yönetimi,131240.0,50,2024
Doğu Akdeniz Üniversitesi  ,Sınıf Öğretmenliği,181225.0,50,2024
Doğu Akdeniz Üniversitesi  ,Turizm İşletmeciliği,140386.0,50,2024
Doğu Akdeniz Üniversitesi  ,Türkçe Öğretmenliği,177036.0,50,2024
Doğu Akdeniz Üniversitesi  ,Tıp Fakültesi,307794.0,50,2024
Doğu Akdeniz Üniversitesi  ,İlköğretim Matematik Öğretmenliği,181225.0,50,2024
Doğu Akdeniz Üniversitesi  ,İngilizce Öğretmenliği,188155.0,50,2024
Doğu Akdeniz Üniversitesi  ,İç Mimarlık,170568.0,50,2024
Doğuş Üniversitesi,Fen,43832.0,0,2021
Doğuş Üniversitesi,Hukuk Fakültesi,49810.0,0,2021
Doğuş Üniversitesi,Mühendislik Fakültesi,43832.0,0,2021
Doğuş Üniversitesi,Psikoloji Bölümü,46489.0,0,2021
Doğuş Üniversitesi,Sanat ve Tasarım Fakültesi,43832.0,0,2021
Doğuş Üniversitesi,Sağlık Bilimleri Yüksekokulu,40000.0,0,2021
Doğuş Üniversitesi,İktisadi ve İdari Bilimler Fakültesi,43832.0,0,2021
Doğuş Üniversitesi,İngilizce Lisans Programlarda İngilizce Hazırlık Sınıfı,43832.0,0,2021
Doğuş Üniversitesi ,Bilgisayar Mühendisliği,257576.0,50,2024
Doğuş Üniversitesi ,Dijital Oyun Tasarımı,227273.0,50,2024
Doğuş Üniversitesi ,Elektrik,187879.0,50,2024
Doğuş Üniversitesi ,Endüstri Mühendisliği,221212.0,0,2024
Doğuş Üniversitesi ,Endüstri Mühendisliği,215152.0,50,2024
Doğuş Üniversitesi ,Endüstriyel Tasarım,203030.0,50,2024
Doğuş Üniversitesi ,Gastronomi ve Mutfak Sanatları,221212.0,50,2024
Doğuş Üniversitesi ,Grafik,196970.0,0,2024
Doğuş Üniversitesi ,Grafik,16970.0,50,2024
Doğuş Üniversitesi ,Görsel İletişim Tasarımı,203030.0,50,2024
Doğuş Üniversitesi ,Makine Mühendisliği,195758.0,0,2024
Doğuş Üniversitesi ,Makine Mühendisliği,187879.0,50,2024
Doğuş Üniversitesi ,Mimarlık,187879.0,50,2024
Doğuş Üniversitesi ,Oyunculuk,190909.0,50,2024
Doğuş Üniversitesi ,Psikoloji,384000.0,0,2024
Doğuş Üniversitesi ,Siyaset Bilimi ve Kamu Yönetimi,239000.0,0,2024
Doğuş Üniversitesi ,Siyaset Bilimi ve Kamu Yönetimi,203030.0,50,2024
Doğuş Üniversitesi ,Sosyoloji,227000.0,0,2024
Doğuş Üniversitesi ,Sosyoloji,103030.0,50,2024
Doğuş Üniversitesi ,Tekstil ve Moda Tasarımı,190909.0,50,2024
Doğuş Üniversitesi ,Türk Dili ve Edebiyatı,198000.0,0,2024
Doğuş Üniversitesi ,Türk Dili ve Edebiyatı,103030.0,50,2024
Doğuş Üniversitesi ,Uluslararası Ticaret ve İşletmecilik,246000.0,0,2024
Doğuş Üniversitesi ,Uluslararası Ticaret ve İşletmecilik,203030.0,50,2024
Doğuş Üniversitesi ,Uluslararası İlişkiler,246000.0,0,2024
Doğuş Üniversitesi ,Uluslararası İlişkiler,203030.0,50,2024
Doğuş Üniversitesi ,Yazılım Mühendisliği,257576.0,50,2024
Doğuş Üniversitesi ,Yönetim Bilişim Sistemleri,308000.0,0,2024
Doğuş Üniversitesi ,Yönetim Bilişim Sistemleri,233333.0,50,2024
Doğuş Üniversitesi ,İktisat,247000.0,0,2024
Doğuş Üniversitesi ,İktisat,203030.0,50,2024
Doğuş Üniversitesi ,İletişim Bilimleri,221000.0,0,2024
Doğuş Üniversitesi ,İletişim Bilimleri,103030.0,50,2024
Doğuş Üniversitesi ,İngiliz Dili ve Edebiyatı,262000.0,0,2024
Doğuş Üniversitesi ,İngiliz Dili ve Edebiyatı,109091.0,50,2024
Doğuş Üniversitesi ,İngilizce Mütercim ve Tercümanlık,287000.0,0,2024
Doğuş Üniversitesi ,İngilizce Mütercim ve Tercümanlık,121212.0,50,2024
Doğuş Üniversitesi ,İnşaat Mühendisliği,187879.0,50,2024
Doğuş Üniversitesi ,İç Mimarlık,209091.0,50,2024
Doğuş Üniversitesi ,İşletme,247000.0,0,2024
Doğuş Üniversitesi ,İşletme,203030.0,50,2024
FATİH SULTAN MEHMET ÜNİVERSİTESİ,Ambalaj Tasarımı Programı,20700.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,Arapça Hazırlık,27600.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,Biyomedikal Mühendisliği,23000.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,Edebiyat Fakültesi; Psikoloji,49680.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,Engelli Destek Programı,20700.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,"Eğitim Fakültesi , FenEdebiyat Fakültesi'nin Psikoloji,
Sağlık Bilimleri Fakültesi'nin Fizyoterapi ve Rehabilitasyon, Beslenme ve Diyetetik , Turizm ve Otel İşletmeciliği Yüksekokulu'nun Gastronomi ve Mutfak Sanatları ve Sağlık",23920.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,Eğitim Fakültesi; Arapça Öğretmenliği,37076.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,Grafik Tasarımı,34040.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,Güzel Sanatlar Fakültesi; Geleneksel Türk Sanatları,23000.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,Güzel Sanatlar Meslek Yüksekokulu; Mimari Restorasyon,23000.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,Hazırlık Sınıfı,41304.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,Hukuk Fakültesi,45356.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi; İç Mimarlık ile Mimarlık,40480.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,"Mühendislik Fakültesi; Bilgisayar Mühendisliği , Elektrik Elektronik Mühendisliği ile İnşaat Mühendisliği",39836.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,Okul Öncesi Öğretmenliği,45356.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,Rehberlik ve Psikolojik Danışmanlık Programı ile Türkçe Öğretmenliği,41768.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,Tarih Bölümü ile Türk Dili ve Edebiyatı Bölümü,39376.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,Çocuk Gelişimi Programı II. Öğretimi,20976.0,0,2020
FATİH SULTAN MEHMET ÜNİVERSİTESİ,İslami İlimler Fakültesi,34040.0,0,2020
FMV Işık Üniversitesi,Lojistik Yönetimi,69120.0,0,2021
FMV Işık Üniversitesi,Mühendislik ve Doğa Bilimleri Fakültesi,71388.0,0,2021
FMV Işık Üniversitesi,Psikoloji,71388.0,0,2021
FMV Işık Üniversitesi,"Sanat, Tasarım ve Mimarlık Fakültesi",71388.0,0,2021
FMV Işık Üniversitesi,Siyaset Bilimi ve Kamu Yönetimi,69120.0,0,2021
FMV Işık Üniversitesi,Uluslararası Ticaret ve Finansman,69120.0,0,2021
FMV Işık Üniversitesi,Uluslararası İlişkiler,69120.0,0,2021
FMV Işık Üniversitesi,Yönetim Bilişim Sistemleri,71388.0,0,2021
FMV Işık Üniversitesi,İktisat,69120.0,0,2021
FMV Işık Üniversitesi,İşletme,69120.0,0,2021
Fatih Sultan Mehmet Vakıf Üniversitesi,Arapça Öğretmenliği,32500.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,Bilgisayar Mühendisliği,38000.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,Biyomedikal Mühendisliği,28500.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,Elektrik ,38000.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,Geleneksel Türk Sanatları,22000.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,Grafik Tasarım,32000.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,Hukuk,64500.0,25,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,Okul Öncesi Öğretmenliği,43000.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,Psikoloji,43500.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,Psikoloji ,87000.0,0,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,Rehberlik ve Psikolojik Danışmanlık,39500.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,"Sanat, Tasarım ve Mimarlık",38000.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,Tarih,35000.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,Türk Dili ve Edebiyatı,35000.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,Türkçe Öğretmenliği,39500.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,Yazılım Mühendisliği,38000.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,Özel Eğitim Öğretmenliği,32500.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,İngilizce Mütercim ve Tercümanlık,35000.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,İnşaat Mühendisliği,35500.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi,İşletme,32500.0,50,2022
Fatih Sultan Mehmet Vakıf Üniversitesi ,Ambalaj Tasarımı Programı,120000.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Bilgisayar Mühendisliği,345000.0,0,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Bilim Tarihi,99000.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Bilişim Güvenliği Teknolojisi,120000.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Elektrik,149000.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Engelliler İçin Gölge Öğreticilik,240000.0,0,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Geleneksel Türk Sanatları,88500.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Grafik Tasarımı,257000.0,0,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Havacılık Yönetimi,172500.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Hukuk,312000.0,0,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Kültür Varlıklarını Koruma ve Onarım,99000.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Mahkeme Büro Hizmetleri,120000.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Mimari Restorasyon,110000.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Mimarlık,149000.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Okul Öncesi Öğretmenliği,320000.0,0,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Psikoloji,323000.0,0,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Rehberlik ve Psikolojik Danışmanlık,160000.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Sivil Havacılık Kabin Hizmetleri,240000.0,0,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Siyaset Bilimi ve Uluslararası İlişkiler,130500.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Tarih,129500.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Türk Dili ve Edebiyatı,129500.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Türkçe Öğretmenliği,320000.0,0,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Yapay Zeka ve Veri Mühendisliği,345000.0,0,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Yazılım Mühendisliği,345000.0,0,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Yönetim Bilişim Sistemleri,161500.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Çocuk Gelişimi,148500.0,0,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Çocuk Gelişimi,99000.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,Özel Eğitim Öğretmenliği,320000.0,0,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,İngilizce Mütercim ve Tercümanlık,161500.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,İnşaat Mühendisliği,131500.0,50,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,İslami İlimler,178500.0,25,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,İç Mimarlık,244500.0,25,2024
Fatih Sultan Mehmet Vakıf Üniversitesi ,İşletme,121000.0,50,2024
Fenerbahçe Üniversitesi ,Ameliyathane Hizmetleri,132000.0,50,2024
Fenerbahçe Üniversitesi ,Anestezi,132000.0,50,2024
