academicYear,universityName,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount 
2023,TED ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Görsel Ýletiþim Tasarýmý,206710461,SÖZ,English,50,30,30,,,,ANKARA,Ýç Anadolu,---,---,---,400.137,9.154,737.509,1.225.940,,,"%16,7","%90,0",142,,"%7,7","%30,3","%71,8","6,9",,"2,9","%26,7","%76,7","%100,0",,25,198,223,78,71
2022,TED ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Görsel Ýletiþim Tasarýmý,206710461,SÖZ,English,50,36,36,,,,ANKARA,Ýç Anadolu,---,---,---,317.706,37.737,703.298,1.102.343,,,"%16,7","%86,1",197,,"%6,1","%21,3",139,"7,6",,"4,2","%2,8","%41,7","%100,0",,68,305,374,122,59
2021,TED ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Görsel Ýletiþim Tasarýmý,206710461,SÖZ,English,50,29,29,,,,ANKARA,Ýç Anadolu,---,---,---,318.599,21.973,765.859,1.076.014,,,"%0,0","%100,0",116,,"%2,6","%34,5","%83,6","6,1",,"3,8",%,"%62,1","%96,6",,38,285,323,98,
2023,BAHÇEÞEHÝR ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Yeni Medya,200510279,SÖZ,English,50,25,25,,,,ÝSTANBUL,Marmara,---,---,---,265.021,82.904,817.919,1.495.674,,,"%28,0","%84,0",271,,"%10,3","%28,8","%75,3","6,9",,"2,5","%60,0","%88,0","%96,0",,28,186,214,42,100
2022,BAHÇEÞEHÝR ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Yeni Medya,200510279,SÖZ,English,50,25,25,,,,ÝSTANBUL,Marmara,---,---,---,196.176,23.353,635.144,1.056.047,,,"%28,0","%88,0",417,,"%7,7","%23,3",291,"7,6",,"2,9","%40,0","%76,0","%96,0",,25,253,278,48,111
2021,BAHÇEÞEHÝR ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Yeni Medya,200510279,SÖZ,English,50,21,21,,,,ÝSTANBUL,Marmara,---,---,---,178.330,12.358,572.407,1.206.738,,,"%23,8","%85,7",365,,"%10,7","%30,1","%78,4","6,6",,"1,9","%57,1","%90,5","%100,0",,14,143,157,46,121
2023,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý ,210402397,SÖZ,Turkish,0,1,1,,,,ÝSTANBUL,Marmara,---,---,---,302.012,302.012,730.014,730.014,,,,"%100,0",55,,"%9,1","%54,5","%80,0","5,6",,"1,0","%100,0","%100,0","%100,0",,---,7,7,2,218
2022,NÝÞANTAÞI ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý ,204590549,SÖZ,Turkish,0,1,1,,,,ÝSTANBUL,Marmara,---,---,---,225.329,225.329,655.353,655.353,,,,"%100,0",94,,"%6,4","%51,1",68,"8,2",,"2,0",%,"%100,0","%100,0",,---,4,4,4,197
2021,NÝÞANTAÞI ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý ,204590549,SÖZ,Turkish,0,1,1,,,,ÝSTANBUL,Marmara,---,---,---,193.657,193.657,764.257,764.257,,,"%100,0",,20,,%,"%45,0","%70,0","7,6",,"2,0",%,"%100,0","%100,0",,2,3,5,1,119
2023,YEDÝTEPE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Görsel Ýletiþim Tasarýmý,206111651,SÖZ,English,50,49,49,,,,ÝSTANBUL,Marmara,---,---,---,417.433,2.879,785.401,1.594.014,,,"%40,8","%83,7",246,,"%14,6","%31,3","%75,6","6,5",,"2,0","%63,3","%87,8","%98,0",,59,372,432,164,200
2022,YEDÝTEPE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Görsel Ýletiþim Tasarýmý,206111651,SÖZ,English,50,49,49,,,,ÝSTANBUL,Marmara,---,---,---,255.778,2.541,567.931,1.111.547,,,"%38,8","%81,6",533,,"%11,1","%30,0",383,"7,1",,"2,8","%42,9","%73,5","%100,0",,49,410,459,155,236
2021,YEDÝTEPE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Görsel Ýletiþim Tasarýmý,206111651,SÖZ,English,50,49,49,,,,ÝSTANBUL,Marmara,---,---,---,366.924,7.209,786.170,1.287.325,,,"%16,3","%89,8",412,,"%9,0","%31,1","%78,6","6,4",,"2,8","%28,6","%75,5","%98,0",,32,444,476,181,179
2023,YEDÝTEPE ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Sanat ve Kültür Yönetimi,206190343,SÖZ,English,50,8,8,,,,ÝSTANBUL,Marmara,---,---,---,1.383.784,31.657,1.226.719,2.641.486,,,"%25,0","%87,5",55,,"%9,1","%25,5","%67,3","8,2",,"1,9","%62,5","%87,5","%100,0",,11,116,127,16,23
2022,YEDÝTEPE ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Sanat ve Kültür Yönetimi,206190343,SÖZ,English,50,8,8,,,,ÝSTANBUL,Marmara,---,---,---,497.897,194.730,756.215,1.018.800,,,,"%100,0",100,,"%7,0","%21,0",64,"9,0",,"6,5","%12,5","%37,5","%87,5",,17,100,117,22,22
2021,YEDÝTEPE ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Sanat ve Kültür Yönetimi,206190343,SÖZ,English,50,20,6,,,,ÝSTANBUL,Marmara,---,---,---,522.265,125.691,1.097.597,1.490.413,,,"%50,0","%83,3",48,,%,"%14,6","%66,7","9,0",,"6,2",%,"%66,7","%83,3",,27,51,78,13,18
2023,ÝZMÝR EKONOMÝ ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Yeni Medya ve Ýletiþim,203590171,SÖZ,English,50,37,37,,,,ÝZMÝR,Ege,---,---,---,426.224,12.653,817.629,1.416.948,,,"%10,8","%89,2",235,,"%10,6","%35,3","%80,4","6,3",,"2,6","%40,5","%73,0","%100,0",,73,237,310,81,104
2022,ÝZMÝR EKONOMÝ ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Yeni Medya ve Ýletiþim,203590171,SÖZ,English,50,30,30,,,,ÝZMÝR,Ege,---,---,---,307.896,9.921,705.161,1.317.828,,,"%36,7","%86,7",321,,"%8,4","%29,6",229,"7,7",,"3,9","%36,7","%66,7","%90,0",,55,247,302,88,72
2021,ÝZMÝR EKONOMÝ ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Yeni Medya ve Ýletiþim,203590171,SÖZ,English,50,25,25,,,,ÝZMÝR,Ege,---,---,---,332.649,45.616,666.099,1.123.354,,,"%24,0","%92,0",235,,"%11,5","%40,4","%79,6","6,0",,"2,2","%32,0","%88,0","%100,0",,40,121,161,58,24
2023,ÝZMÝR EKONOMÝ ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Tasarým Fakültesi,Görsel Ýletiþim Tasarýmý,203510491,SÖZ,English,50,30,30,,,,ÝZMÝR,Ege,---,---,---,248.603,6.945,591.187,1.050.955,,,"%20,0","%80,0",207,,"%9,7","%36,2","%78,7","6,2",,"2,6","%23,3","%76,7","%100,0",,55,151,209,106,121
2022,ÝZMÝR EKONOMÝ ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Tasarým Fakültesi,Görsel Ýletiþim Tasarýmý,203510491,SÖZ,English,50,30,30,,,,ÝZMÝR,Ege,---,---,---,307.246,13.956,611.469,1.085.925,,,"%10,0","%96,7",248,,"%9,3","%31,5",181,"7,3",,"3,5","%40,0","%73,3","%93,3",,48,195,247,88,114
2021,ÝZMÝR EKONOMÝ ÜNÝVERSÝTESÝ,Güzel Sanatlar ve Tasarým Fakültesi,Görsel Ýletiþim Tasarýmý,203510491,SÖZ,English,50,30,30,,,,ÝZMÝR,Ege,---,---,---,320.041,32.125,647.223,1.174.372,,,"%23,3","%83,3",169,,"%13,6","%34,3","%79,9","6,3",,"3,3","%30,0","%66,7","%93,3",,55,188,244,108,62
2023,BAÞKENT ÜNÝVERSÝTESÝ,Güzel Sanatlar Tasarým ve Mimarlýk Fakültesi,Görsel Ýletiþim Tasarýmý ,200690692,SÖZ,Turkish,50,28,28,,,,ANKARA,Ýç Anadolu,---,---,---,631.422,52.698,850.970,1.214.235,,,"%21,4","%89,3",133,,"%6,8","%26,3","%77,4","6,3",,"3,0","%28,6","%75,0","%100,0",,41,205,246,69,44
2022,BAÞKENT ÜNÝVERSÝTESÝ,Güzel Sanatlar Tasarým ve Mimarlýk Fakültesi,Görsel Ýletiþim Tasarýmý ,200690692,SÖZ,Turkish,50,20,20,,,,ANKARA,Ýç Anadolu,---,---,---,251.642,123.408,762.297,1.075.837,,,"%20,0","%80,0",329,,"%6,4","%21,9",225,"7,6",,"3,0","%20,0","%75,0","%100,0",,26,151,177,71,25
2023,YEDÝTEPE ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Gastronomi ve Mutfak Sanatlarý,206112058,SÖZ,English,50,49,49,,,,ÝSTANBUL,Marmara,---,---,---,620.225,799,639.512,2.493.091,,,"%28,6","%85,7",138,,"%22,5","%50,7","%88,4","4,4",,"2,5","%53,1","%83,7","%93,9",,59,326,385,257,202
2022,YEDÝTEPE ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Gastronomi ve Mutfak Sanatlarý,206112058,SÖZ,English,50,51,51,,,,ÝSTANBUL,Marmara,---,---,---,65.508,1.337,335.060,803.082,,,"%58,8","%58,8",439,,"%16,2","%47,6",361,"5,1",,"2,6","%17,6","%80,4","%100,0",,109,323,433,285,182
2021,YEDÝTEPE ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Gastronomi ve Mutfak Sanatlarý,206112058,SÖZ,English,50,50,50,,,,ÝSTANBUL,Marmara,---,---,---,157.363,2.452,486.268,908.632,,,"%36,0","%74,0",225,,"%16,4","%49,8","%87,6","4,9",,"2,4","%34,0","%82,0","%100,0",,33,306,341,213,99
2023,BAÞKENT ÜNÝVERSÝTESÝ,Güzel Sanatlar Tasarým ve Mimarlýk Fakültesi,Görsel Ýletiþim Tasarýmý ,200690377,SÖZ,Turkish,0,2,2,,,,ANKARA,Ýç Anadolu,---,---,---,780.695,559.507,953.318,1.343.385,,,"%50,0","%50,0",37,,%,%,"%56,8","10,4",,"5,5",%,%,"%100,0",,4,37,41,6,37
2022,BAÞKENT ÜNÝVERSÝTESÝ,Güzel Sanatlar Tasarým ve Mimarlýk Fakültesi,Görsel Ýletiþim Tasarýmý ,200690377,SÖZ,Turkish,0,1,1,,,,ANKARA,Ýç Anadolu,---,---,---,309.771,309.771,513.959,513.959,,,,"%100,0",108,,"%0,9","%5,6",53,"11,4",,"9,0",%,%,"%100,0",,---,14,14,6,40
2021,BAÞKENT ÜNÝVERSÝTESÝ,Güzel Sanatlar Tasarým ve Mimarlýk Fakültesi,Görsel Ýletiþim Tasarýmý ,200690377,SÖZ,Turkish,0,4,0.0,,,,ANKARA,Ýç Anadolu,---,---,---,---,---,,,,,,,32,,%,"%12,5","%56,3","8,6",,,,,,,,,,,12
2023,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Ýslami Ýlimler Fakültesi,Ýslami Ýlimler ,203210476,SÖZ,Turkish,50,65,63,,,,ÝSTANBUL,Marmara,---,---,---,1.397.369,72.608,1.377.551,2.758.145,,,"%12,7","%98,4",136,,"%25,0","%57,4","%85,3","4,5",,"2,9","%54,0","%76,2","%95,2",,469,306,775,245,165
2022,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Ýslami Ýlimler Fakültesi,Ýslami Ýlimler ,203210476,SÖZ,Turkish,50,46,46,,,,ÝSTANBUL,Marmara,---,---,---,340.638,38.252,827.583,1.565.287,,,"%21,7","%89,1",209,,"%23,0","%51,7",182,"4,7",,"2,3","%58,7","%78,3","%97,8",,342,215,557,140,140
2021,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Ýslami Ýlimler Fakültesi,Ýslami Ýlimler ,203210476,SÖZ,Turkish,50,37,37,,,,ÝSTANBUL,Marmara,---,---,---,247.786,12.730,737.679,1.475.750,,,"%10,8","%91,9",114,,"%22,8","%54,4","%91,2","4,4",,"2,6","%51,4","%78,4","%97,3",,157,137,294,98,100
2023,ALANYA ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý ,210100192,SÖZ,Turkish,50,17,17,,,,ANTALYA,Akdeniz,---,---,---,434.734,164.299,1.037.983,1.718.605,,,"%58,8","%41,2",101,,"%16,8","%47,5","%82,2","5,8",,"3,1","%47,1","%82,4","%94,1",,83,86,172,110,31
2022,ALANYA HAMDULLAH EMÝN PAÞA ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý ,206990067,SÖZ,Turkish,50,15,15,,,,ANTALYA,Akdeniz,---,---,---,523.022,144.244,898.661,1.434.166,,,"%66,7","%53,3",129,,"%7,8","%27,9",90,"7,9",,"5,4","%6,7","%46,7","%80,0",,89,45,136,89,16
2021,ALANYA HAMDULLAH EMÝN PAÞA ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Gastronomi ve Mutfak Sanatlarý ,206990067,SÖZ,Turkish,50,34,5,,,,ANTALYA,Akdeniz,---,---,---,425.383,216.510,862.680,1.164.792,,,"%60,0","%40,0",37,,"%5,4","%24,3","%78,4","6,8",,"8,0","%40,0","%40,0","%80,0",,35,20,55,41,
2023,BAHÇEÞEHÝR ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Ýletiþim ve Tasarýmý,200590168,SÖZ,English,50,20,20,,,,ÝSTANBUL,Marmara,,,,245.191,42.150,720.706,1.313.306,,,"%25,0","%85,0",160,,"%13,1","%30,0","%79,4","6,6",,"2,2","%60,0","%90,0","%95,0",,15,149,164,40,67
2022,BAHÇEÞEHÝR ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Ýletiþim ve Tasarýmý,200590168,SÖZ,English,50,20,20,,,,ÝSTANBUL,Marmara,---,---,---,136.983,2.335,391.335,711.193,,,"%30,0","%75,0",287,,"%7,3","%22,0",185,"8,2",,"2,4","%40,0","%85,0","%100,0",,27,148,176,52,52
2021,BAHÇEÞEHÝR ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Ýletiþim ve Tasarýmý,200590168,SÖZ,English,50,18,18,,,,ÝSTANBUL,Marmara,---,---,---,166.896,6.585,585.450,1.002.390,,,"%27,8","%83,3",255,,"%10,6","%31,4","%76,9","6,6",,"2,6","%33,3","%66,7","%100,0",,13,124,137,45,16
2023,ÜSKÜDAR ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Tarih ,206552461,SÖZ,Turkish,50,34,34,,,,ÝSTANBUL,Marmara,---,---,---,674.901,83.250,1.276.757,2.209.152,,,"%14,7","%94,1",205,,"%14,6","%39,0","%79,5","5,7",,"2,2","%64,7","%82,4","%97,1",,102,188,290,89,74
2022,ÜSKÜDAR ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Tarih ,206552461,SÖZ,Turkish,50,25,25,,,,ÝSTANBUL,Marmara,---,---,---,786.963,193.285,1.244.822,1.784.299,,,"%8,0","%96,0",161,,"%9,3","%26,7",98,"8,9",,"4,3","%36,0","%64,0","%88,0",,84,208,292,108,46
2021,ÜSKÜDAR ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Tarih ,206552461,SÖZ,Turkish,50,27,13,,,,ÝSTANBUL,Marmara,---,---,---,548.114,182.608,1.030.783,1.551.058,,,"%0,0","%100,0",57,,"%14,0","%38,6","%75,4","6,3",,"1,5","%61,5","%100,0","%100,0",,13,113,126,55,21
2023,HASAN KALYONCU ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Görsel Ýletiþim Tasarýmý ,201610733,SÖZ,Turkish,50,11,11,,,,GAZÝANTEP,Güneydoðu Anadolu,---,---,---,1.079.503,277.690,1.451.668,2.303.420,,,"%9,1","%100,0",47,,"%8,5","%19,1","%66,0","7,9",,"5,4","%18,2","%45,5","%90,9",,53,117,170,22,44
2022,HASAN KALYONCU ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Görsel Ýletiþim Tasarýmý ,201610733,SÖZ,Turkish,50,10,10,,,,GAZÝANTEP,Güneydoðu Anadolu,---,---,---,537.004,193.036,917.748,1.474.158,,,,"%100,0",68,,"%2,9","%23,5",47,"5,7",,"4,3",%,"%40,0","%100,0",,25,60,85,19,52
2021,HASAN KALYONCU ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Görsel Ýletiþim Tasarýmý ,201610733,SÖZ,Turkish,50,10,10,,,,GAZÝANTEP,Güneydoðu Anadolu,---,---,---,430.638,147.752,645.132,1.053.461,,,"%20,0","%80,0",27,,%,"%44,4","%88,9","5,5",,"2,9",%,"%80,0","%100,0",,12,34,47,29,89
2023,ÝSTANBUL 29 MAYIS ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Türk Dili ve Edebiyatý ,202210091,SÖZ,Turkish,50,34,34,,,,ÝSTANBUL,Marmara,---,---,---,569.076,115.690,1.137.325,1.933.013,,,,"%100,0",175,,"%12,0","%37,7","%75,4","6,9",,"1,9","%47,1","%94,1","%100,0",,87,184,271,125,104
2022,ÝSTANBUL 29 MAYIS ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Türk Dili ve Edebiyatý ,202210091,SÖZ,Turkish,50,30,30,,,,ÝSTANBUL,Marmara,---,---,---,663.400,84.444,1.072.965,1.817.432,,,"%10,0","%96,7",133,,"%6,8","%33,1",95,"7,1",,"3,1","%23,3","%80,0","%96,7",,153,201,354,141,100
2021,ÝSTANBUL 29 MAYIS ÜNÝVERSÝTESÝ,Edebiyat Fakültesi,Türk Dili ve Edebiyatý ,202210091,SÖZ,Turkish,50,25,24,,,,ÝSTANBUL,Marmara,---,---,---,549.958,6.604,905.925,1.600.989,,,"%16,7","%95,8",75,,"%12,0","%46,7","%77,3","6,0",,"2,3","%37,5","%87,5","%100,0",,62,179,241,130,80
2023,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Görsel Ýletiþim Tasarýmý ,203211303,SÖZ,Turkish,50,34,27,,,,ÝSTANBUL,Marmara,---,---,---,1.489.785,96.634,1.340.523,2.638.450,,,"%7,4","%96,3",118,,"%16,1","%39,8","%78,0","6,2",,"1,9","%70,4","%88,9","%100,0",,70,225,296,108,77
2022,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Görsel Ýletiþim Tasarýmý ,203211303,SÖZ,Turkish,50,25,25,,,,ÝSTANBUL,Marmara,---,---,---,675.099,57.696,970.151,2.016.356,,,"%4,0","%100,0",134,,"%17,2","%31,3",96,"7,1",,"2,5","%52,0","%76,0","%100,0",,58,167,225,91,55
2021,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Ýnsan ve Toplum Bilimleri Fakültesi,Görsel Ýletiþim Tasarýmý ,203211303,SÖZ,Turkish,50,34,6,,,,ÝSTANBUL,Marmara,---,---,---,486.055,100.367,723.522,1.036.386,,,"%16,7","%83,3",34,,"%8,8","%41,2","%82,4","5,6",,"1,7","%50,0","%100,0","%100,0",,3,35,38,16,
2023,ÖZYEÐÝN ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Yüksekokulu,Gastronomi ve Mutfak Sanatlarý,204810979,SÖZ,English,0,39,30,,,,ÝSTANBUL,Marmara,,,,1.175.909,82.979,1.067.479,1.912.957,,,"%33,3","%83,3",76,,"%17,1","%38,2","%72,4","7,0",,"3,2","%43,3","%76,7","%93,3",,29,263,294,64,94
2022,ÖZYEÐÝN ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Yüksekokulu,Gastronomi ve Mutfak Sanatlarý,204810979,SÖZ,English,0,24,24,,,,ÝSTANBUL,Marmara,---,---,---,417.121,83.337,732.545,1.264.476,,,"%45,8","%66,7",128,,"%8,6","%32,0",78,"8,8",,"3,1","%4,2","%70,8","%100,0",,7,209,216,73,120
2021,ÖZYEÐÝN ÜNÝVERSÝTESÝ,Uygulamalý Bilimler Yüksekokulu,Gastronomi ve Mutfak Sanatlarý,204810979,SÖZ,English,0,26,26,,,,ÝSTANBUL,Marmara,---,---,---,466.889,83.987,955.969,1.450.180,,,"%46,2","%53,9",71,,"%12,7","%49,3","%77,5","6,5",,"2,3","%26,9","%92,3","%100,0",,14,248,269,138,97
2023,BAHÇEÞEHÝR ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Reklamcýlýk,200510207,SÖZ,English,50,30,30,,,,ÝSTANBUL,Marmara,---,---,---,473.214,32.483,906.396,1.390.854,,,"%30,0","%80,0",289,,"%5,2","%25,3","%74,0","7,6",,"2,5","%43,3","%83,3","%96,7",,29,277,306,84,122
2022,BAHÇEÞEHÝR ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Reklamcýlýk,200510207,SÖZ,English,50,30,30,,,,ÝSTANBUL,Marmara,---,---,---,331.872,29.702,705.955,1.033.379,,,"%30,0","%83,3",389,,"%6,2","%20,6",260,"7,8",,"3,3","%36,7","%70,0","%96,7",,26,317,343,73,125
2021,BAHÇEÞEHÝR ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Reklamcýlýk,200510207,SÖZ,English,50,22,22,,,,ÝSTANBUL,Marmara,---,---,---,279.143,14.925,703.402,1.318.819,,,"%31,8","%72,7",281,,"%7,8","%25,3","%77,2","6,9",,"2,5","%36,4","%68,2","%100,0",,3,165,168,56,140
2023,ATILIM ÜNÝVERSÝTESÝ,Ýþletme Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk,200210149,SÖZ,English,50,25,25,,,,ANKARA,Ýç Anadolu,---,---,---,839.393,150.564,1.262.048,2.489.412,,,"%8,0","%92,0",219,,"%7,3","%18,7","%55,7","9,5",,"2,3","%64,0","%84,0","%96,0",,16,222,238,48,64
2022,ATILIM ÜNÝVERSÝTESÝ,Ýþletme Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk,200210149,SÖZ,English,50,25,25,,,,ANKARA,Ýç Anadolu,---,---,---,818.149,139.214,1.142.957,2.073.279,,,"%12,0","%88,0",155,,"%1,9","%12,9",91,"10,2",,"6,0","%12,0","%40,0","%84,0",,44,293,339,44,72
2021,ATILIM ÜNÝVERSÝTESÝ,Ýþletme Fakültesi,Halkla Ýliþkiler ve Reklamcýlýk,200210149,SÖZ,English,50,40,14,,,,ANKARA,Ýç Anadolu,---,---,---,548.732,232.965,1.048.688,1.572.834,,,"%21,4","%92,9",65,,"%4,6","%16,9","%61,5","8,5",,"4,1","%21,4","%64,3","%85,7",,15,109,124,33,64
2023,YEDÝTEPE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,"Radyo, Televizyon ve Sinema",206111572,SÖZ,English,50,54,44,,,,ÝSTANBUL,Marmara,---,---,---,1.228.399,5.206,1.114.405,2.439.526,,,"%22,7","%88,6",256,,"%8,6","%28,5","%72,7","7,3",,"2,8","%50,0","%79,5","%95,5",,64,465,538,198,253
2022,YEDÝTEPE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,"Radyo, Televizyon ve Sinema",206111572,SÖZ,English,50,54,54,,,,ÝSTANBUL,Marmara,---,---,---,312.651,5.106,654.652,1.197.911,,,"%42,6","%74,1",545,,"%10,3","%28,3",384,"7,6",,"3,5","%29,6","%66,7","%96,3",,132,403,541,192,312
2021,YEDÝTEPE ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,"Radyo, Televizyon ve Sinema",206111572,SÖZ,English,50,54,54,,,,ÝSTANBUL,Marmara,---,---,---,415.702,61.603,840.418,1.527.316,,,"%31,5","%85,2",339,,"%8,8","%31,3","%77,9","6,4",,"2,6","%42,6","%68,5","%100,0",,77,402,479,232,297
2023,YEDÝTEPE ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Gastronomi ve Mutfak Sanatlarý,206111836,SÖZ,English,0,10,10,,,,ÝSTANBUL,Marmara,---,---,---,1.520.354,353.989,1.796.034,2.804.888,,,"%30,0","%70,0",75,,"%1,3","%26,7","%72,0","7,5",,"5,2","%10,0","%50,0","%90,0",,19,116,137,70,76
2022,YEDÝTEPE ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Gastronomi ve Mutfak Sanatlarý,206111836,SÖZ,English,0,8,8,,,,ÝSTANBUL,Marmara,---,---,---,281.449,129.387,791.555,1.006.851,,,"%37,5","%75,0",128,,"%3,1","%18,0",80,"8,7",,"3,5",%,"%50,0","%100,0",,---,48,48,28,112
2021,YEDÝTEPE ÜNÝVERSÝTESÝ,Güzel Sanatlar Fakültesi,Gastronomi ve Mutfak Sanatlarý,206111836,SÖZ,English,0,10,10,,,,ÝSTANBUL,Marmara,---,---,---,439.121,214.304,985.126,1.201.527,,,"%20,0","%100,0",65,,"%9,2","%36,9","%84,6","5,5",,"1,7","%50,0","%100,0","%100,0",,8,112,120,26,197
2023,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Yeni Medya ve Ýletiþim ,210402082,SÖZ,Turkish,50,48,48,,,,ÝSTANBUL,Marmara,---,---,---,390.592,92.940,912.398,1.645.279,,,"%12,5","%91,7",506,,"%18,0","%45,3","%79,4","5,7",,"2,1","%56,3","%91,7","%95,8",,69,328,401,147,121
2022,NÝÞANTAÞI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Yeni Medya ve Ýletiþim ,204590533,SÖZ,Turkish,50,40,40,,,,ÝSTANBUL,Marmara,---,---,---,433.291,137.447,891.194,1.423.640,,,"%20,0","%90,0",774,,"%12,0","%33,1",532,"7,9",,"2,8","%45,0","%72,5","%100,0",,49,372,421,153,79
2021,NÝÞANTAÞI ÜNÝVERSÝTESÝ,"Ýktisadi, Ýdari ve Sosyal Bilimler Fakültesi",Yeni Medya ve Ýletiþim ,204590533,SÖZ,Turkish,50,24,24,,,,ÝSTANBUL,Marmara,---,---,---,530.061,151.826,950.024,1.484.639,,,"%33,3","%75,0",137,,"%10,9","%33,6","%74,5","6,7",,"2,1","%58,3","%87,5","%100,0",,22,178,202,77,22
2023,BAHÇEÞEHÝR ÜNÝVERSÝTESÝ,Ýletiþim Fakültesi,Halkla Ýliþkiler ve Tanýtým,200590174,SÖZ,English,50,15,15,,,,ÝSTANBUL,Marmara,---,---,---,591.367,66.903,1.106.071,1.902.869,,,"%13,3","%93,3",221,,"%4,1","%17,6","%62,0","8,7",,"2,7","%53,3","%80,0","%100,0",,22,158,180,55,63
