academicYear,universityName,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount
academicYear,universityName,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount
2022,YÜKSEK ÝHTÝSAS ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,207910078,SAY,Turkish,100,5,5,,,,ANKARA,Ýç Anadolu,1,---,3,193.172,171.830,232.420,295.289,,,,"%100,0",280,,"%3,9","%13,2",154,"9,7",,"7,4",%,"%20,0","%80,0",,41,41,82,25,20
2021,YÜKSEK ÝHTÝSAS ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,207910078,SAY,Turkish,100,8,8,,,,ANKARA,Ýç Anadolu,1,---,3,205.583,151.340,255.645,496.834,,,"%25,0","%87,5",155,,"%7,1","%14,8","%54,8","9,7",,"4,6","%50,0","%50,0","%75,0",,91,40,131,63,19
2023,HALÝÇ ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,201910387,SAY,Turkish,100,6,6,,,,ÝSTANBUL,Marmara,1,---,2,236.308,145.580,246.459,380.839,,,"%28,6","%71,4",193,,"%2,6","%10,9","%50,3","10,5",,"6,3","%14,3","%28,6","%100,0",,48,38,86,26,34
2022,HALÝÇ ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,201910387,SAY,Turkish,100,6,6,,,,ÝSTANBUL,Marmara,1,---,2,194.694,169.691,249.417,468.130,,,"%16,7","%83,3",362,,"%3,9","%13,0",191,"10,5",,"8,2",%,%,"%83,3",,21,56,77,46,27
2021,HALÝÇ ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,201910387,SAY,Turkish,100,9,9,,,,ÝSTANBUL,Marmara,2,---,1,200.835,159.440,284.529,458.571,,,"%33,3","%77,8",297,,"%2,4","%12,1","%47,1","10,3",,"8,0",%,"%22,2","%66,7",,64,106,170,84,36
2023,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði ,209310040,SAY,Turkish,100,8,8,,,,ÝSTANBUL,Marmara,3,1,3,59.745,53.162,70.117,167.061,,,"%44,4","%66,7",264,,"%1,9","%12,1","%53,8","10,3",,"8,6",%,"%11,1","%55,6",,72,94,166,73,29
2022,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði ,209310040,SAY,Turkish,100,8,8,,,,ÝSTANBUL,Marmara,3,1,5,57.761,51.572,78.346,137.486,,,"%25,0","%87,5",307,,"%2,3","%9,4",115,"11,6",,"13,8",%,%,"%25,0",,43,117,160,118,19
2021,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði ,209310040,SAY,Turkish,100,6,6,,,,ÝSTANBUL,Marmara,1,---,6,68.455,62.383,54.676,96.542,,,"%0,0","%100,0",230,,"%3,9","%8,7","%42,2","11,7",,"10,2",%,%,"%66,7",,30,79,109,60,5
2023,HASAN KALYONCU ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði ,201650185,SAY,Turkish,100,10,10,,,,GAZÝANTEP,Güneydoðu Anadolu,---,---,5,260.023,214.756,303.849,515.382,,,"%27,3","%72,7",165,,"%1,8","%10,3","%47,9","11,3",,"6,3","%9,1","%36,4","%90,9",,76,50,129,36,37
2022,HASAN KALYONCU ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði ,201650185,SAY,Turkish,100,15,15,,,,GAZÝANTEP,Güneydoðu Anadolu,1,---,6,295.998,237.574,350.777,695.130,,,"%6,7","%93,3",61,,"%1,6","%14,8",30,"11,1",,"8,3","%6,7","%26,7","%73,3",,168,59,227,84,28
2021,HASAN KALYONCU ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði ,201650185,SAY,Turkish,100,20,14,,,,GAZÝANTEP,Güneydoðu Anadolu,3,---,2,297.577,95.697,359.531,768.710,,,"%7,1","%100,0",54,,"%7,4","%31,5","%77,8","7,1",,"4,1","%28,6","%64,3","%92,9",,131,59,190,77,
2023,YAÞAR ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,206010336,SAY,English,0,16,16,,,,ÝZMÝR,Ege,---,---,---,171.880,130.317,244.012,445.914,,,"%25,0","%93,8",102,,"%4,9","%24,5","%73,5","7,6",,"4,4","%6,3","%56,3","%93,8",,71,128,200,109,101
2022,YAÞAR ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,206010336,SAY,English,0,12,12,,,,ÝZMÝR,Ege,---,---,---,160.648,127.211,194.347,303.113,,,"%41,7","%75,0",111,,"%1,8","%15,3",62,"9,4",,"9,6",%,"%16,7","%58,3",,45,121,167,69,111
2021,YAÞAR ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,206010336,SAY,English,0,10,10,,,,ÝZMÝR,Ege,---,---,---,198.804,168.209,237.818,334.960,,,"%20,0","%100,0",85,,"%1,2","%14,1","%60,0","9,8",,"5,9",%,"%20,0","%100,0",,18,95,115,40,106
2023,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,209310068,SAY,Turkish,100,3,3,,,,ÝSTANBUL,Marmara,1,---,2,221.451,192.774,252.898,347.512,,,"%50,0","%50,0",181,,"%2,2","%14,4","%53,0","10,4",,"7,5",%,"%25,0","%75,0",,6,29,35,14,13
2022,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,209310068,SAY,Turkish,100,3,3,,,,ÝSTANBUL,Marmara,1,---,4,218.994,191.698,248.471,314.177,,,,"%100,0",267,,"%3,7","%12,4",115,"11,2",,"9,7",%,"%33,3","%33,3",,10,46,56,24,8
2021,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,209310068,SAY,Turkish,100,6,6,,,,ÝSTANBUL,Marmara,1,---,4,246.644,136.429,278.962,420.104,,,"%0,0","%100,0",206,,"%2,9","%11,2","%43,2","11,2",,"5,3","%33,3","%33,3","%83,3",,28,74,102,41,
2023,HASAN KALYONCU ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði ,201650318,SAY,Turkish,50,5,5,,,,GAZÝANTEP,Güneydoðu Anadolu,---,---,---,260.324,226.455,340.920,435.108,,,,"%100,0",35,,%,"%8,6","%57,1","10,4",,"8,6",%,%,"%80,0",,24,44,68,40,6
2023,PÝRÝ REÝS ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Gemi Ýnþaatý ve Gemi Makineleri Mühendisliði,204910078,SAY,English,0,27,27,,,,ÝSTANBUL,Marmara,---,---,---,284.193,143.002,309.785,622.131,,,"%51,9","%63,0",64,,"%6,3","%29,7","%76,6","6,8",,"4,1","%14,8","%51,9","%92,6",,135,175,317,92,72
2022,PÝRÝ REÝS ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Gemi Ýnþaatý ve Gemi Makineleri Mühendisliði,204910078,SAY,English,0,12,12,,,,ÝSTANBUL,Marmara,---,---,---,250.439,183.925,239.741,323.328,,,"%33,3","%83,3",40,,"%7,5","%47,5",34,"5,2",,"2,3","%8,3","%91,7","%100,0",,29,74,103,37,50
2021,PÝRÝ REÝS ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Gemi Ýnþaatý ve Gemi Makineleri Mühendisliði,204910078,SAY,English,0,8,8,,,,ÝSTANBUL,Marmara,---,---,---,264.234,192.074,340.121,608.446,,,"%50,0","%75,0",31,,"%3,2","%45,2","%90,3","5,6",,"4,5",%,"%37,5","%100,0",,30,48,78,29,36
2023,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,202390237,SAY,Turkish,100,5,5,,,,ÝSTANBUL,Marmara,1,---,3,237.435,200.666,221.111,324.099,,,"%50,0","%66,7",147,,"%4,1","%12,2","%50,3","10,7",,"4,2","%33,3","%50,0","%83,3",,39,40,79,23,22
2022,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,202390237,SAY,Turkish,100,6,6,,,,ÝSTANBUL,Marmara,---,---,4,185.914,170.715,215.782,367.524,,,"%66,7","%66,7",323,,"%5,6","%15,5",166,"10,7",,"5,7","%16,7","%50,0","%83,3",,35,49,84,36,17
2021,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,202390237,SAY,Turkish,100,9,9,,,,ÝSTANBUL,Marmara,1,---,4,184.529,162.450,274.226,467.148,,,"%66,7","%55,6",251,,"%1,2","%14,3","%58,2","9,7",,"7,0",%,"%11,1","%88,9",,44,96,140,118,
2023,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,201790178,SAY,Turkish,100,6,6,,,,ÝSTANBUL,Marmara,1,---,3,238.631,186.518,292.932,399.514,,,"%50,0","%83,3",186,,"%7,0","%17,7","%55,4","9,9",,"2,7","%16,7","%83,3","%100,0",,36,28,64,47,26
2022,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,201790178,SAY,Turkish,100,6,6,,,,ÝSTANBUL,Marmara,2,---,3,205.483,175.228,258.086,333.444,,,"%16,7","%83,3",183,,"%8,2","%19,7",99,"10,0",,"7,0",%,"%16,7","%83,3",,16,55,71,53,22
2021,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,201790178,SAY,Turkish,100,6,6,,,,ÝSTANBUL,Marmara,1,---,3,163.179,148.251,261.875,357.648,,,"%50,0","%66,7",108,,"%6,5","%23,1","%63,9","8,1",,"5,3","%16,7","%33,3","%100,0",,30,60,90,69,15
2023,BEZM-Ý ÂLEM VAKIF ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Hemþirelik ,200910124,SAY,Turkish,50,63,63,,,,ÝSTANBUL,Marmara,---,---,---,249.816,137.368,322.064,1.005.348,,,"%6,4","%96,8",644,,"%13,5","%37,3","%74,8","6,8",,"3,5","%50,8","%73,0","%90,5",,285,481,769,515,170
2022,BEZM-Ý ÂLEM VAKIF ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Hemþirelik ,200910124,SAY,Turkish,50,60,60,,,,ÝSTANBUL,Marmara,---,---,---,244.766,141.741,281.382,582.426,,,"%5,0","%95,0",3.387,,"%13,9","%35,6",2551,"6,6",,"3,2","%55,0","%80,0","%91,7",,298,520,818,531,143
2023,TOROS ÜNÝVERSÝTESÝ,"Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi",Mimarlýk ,205510564,SAY,Turkish,100,2,2,,,,MERSÝN,Akdeniz,1,---,2,235.864,229.337,366.704,475.972,,,"%66,7","%33,3",46,,"%2,2","%19,6","%60,9","9,7",,"8,0",%,"%66,7","%66,7",,14,10,24,5,19
2022,TOROS ÜNÝVERSÝTESÝ,"Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi",Mimarlýk ,205510564,SAY,Turkish,100,3,3,,,,MERSÝN,Akdeniz,1,---,3,228.507,213.601,223.523,253.498,,,"%66,7","%66,7",70,,"%1,4","%20,0",48,"8,5",,"5,7","%33,3","%33,3","%100,0",,39,11,50,21,19
2021,TOROS ÜNÝVERSÝTESÝ,"Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi",Mimarlýk ,205510564,SAY,Turkish,100,5,5,,,,MERSÝN,Akdeniz,1,---,3,219.693,131.770,236.063,361.040,,,"%60,0","%40,0",93,,"%1,1","%14,0","%53,8","10,1",,"2,8","%20,0","%60,0","%100,0",,32,17,49,15,20
2023,FENERBAHÇE ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon,209010091,SAY,English,100,4,4,,,,ÝSTANBUL,Marmara,---,2,3,226.379,181.874,283.519,383.897,,,"%60,0","%60,0",75,,"%5,3","%9,3","%52,0","9,9",,"7,2","%20,0","%20,0","%80,0",,32,21,53,21,14
2022,FENERBAHÇE ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon,209010091,SAY,English,100,3,3,,,,ÝSTANBUL,Marmara,---,---,3,198.375,186.859,348.663,500.088,,,,"%100,0",194,,"%3,6","%9,3",81,"11,1",,"9,3",%,"%66,7","%66,7",,30,16,46,15,9
2021,FENERBAHÇE ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon,209010091,SAY,English,100,6,6,,,,ÝSTANBUL,Marmara,1,---,5,227.801,180.112,339.602,804.291,,,"%33,3","%66,7",149,,"%5,4","%18,8","%53,7","9,8",,"4,2",%,"%50,0","%100,0",,53,37,90,41,
2023,KTO KARATAY ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Yüksekokulu,Fizyoterapi ve Rehabilitasyon ,204011216,SAY,Turkish,100,5,5,,,,KONYA,Ýç Anadolu,,,,219.851,175.008,248.461,335.432,,,"%33,3","%66,7",141,,"%9,2","%31,9","%65,2","8,6",,"6,3","%33,3","%50,0","%66,7",,40,44,84,7,25
2022,KTO KARATAY ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Yüksekokulu,Fizyoterapi ve Rehabilitasyon ,204011216,SAY,Turkish,100,6,6,,,,KONYA,Ýç Anadolu,---,---,---,205.543,124.220,246.746,381.509,,,,"%100,0",342,,"%6,7","%21,3",217,"9,0",,"6,3","%33,3","%50,0","%83,3",,60,15,75,6,36
2021,KTO KARATAY ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Yüksekokulu,Fizyoterapi ve Rehabilitasyon ,204011216,SAY,Turkish,100,8,8,,,,KONYA,Ýç Anadolu,---,---,---,242.009,169.552,257.775,450.842,,,"%0,0","%100,0",89,,"%6,7","%14,6","%61,8","9,2",,"5,0","%37,5","%50,0","%75,0",,93,37,130,13,39
2023,NUH NACÝ YAZGAN ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,204610257,SAY,Turkish,100,8,8,,,,KAYSERÝ,Ýç Anadolu,3,1,4,252.640,136.578,263.139,354.089,,,"%30,0","%70,0",270,,"%12,6","%39,3","%80,4","6,4",,"3,8","%40,0","%60,0","%90,0",,41,27,68,26,39
2022,NUH NACÝ YAZGAN ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,204610257,SAY,Turkish,100,9,9,,,,KAYSERÝ,Ýç Anadolu,3,2,4,234.336,180.295,253.973,367.459,,,"%33,3","%77,8",320,,"%10,3","%38,4",251,"7,1",,"7,0","%11,1","%44,4","%77,8",,81,30,111,54,34
2021,NUH NACÝ YAZGAN ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,204610257,SAY,Turkish,100,9,9,,,,KAYSERÝ,Ýç Anadolu,3,2,2,196.292,149.711,232.252,410.918,,,"%0,0","%100,0",132,,"%7,6","%46,2","%76,5","6,4",,"4,0",%,"%66,7","%100,0",,58,26,84,39,26
2023,AVRASYA ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,200310863,SAY,Turkish,100,7,7,,,,TRABZON,Karadeniz,3,---,1,243.830,215.235,368.126,636.052,,,"%62,5","%37,5",496,,"%4,4","%15,1","%44,2","12,6",,"5,8","%12,5","%50,0","%75,0",,103,27,130,51,28
2022,AVRASYA ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,200310863,SAY,Turkish,100,8,8,,,,TRABZON,Karadeniz,2,---,3,238.540,216.797,413.565,686.515,,,"%75,0","%62,5",526,,"%4,4","%18,1",240,"12,8",,"10,3","%12,5","%12,5","%50,0",,131,21,154,90,25
2021,AVRASYA ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,200310863,SAY,Turkish,100,8,8,,,,TRABZON,Karadeniz,1,---,3,228.535,212.178,366.308,510.282,,,"%62,5","%50,0",332,,"%4,2","%10,8","%34,0","12,7",,"11,6","%12,5","%25,0","%37,5",,128,22,150,88,21
2023,ÝSTANBUL RUMELÝ ÜNÝVERSÝTESÝ,"Sanat, Tasarým ve Mimarlýk Fakültesi",Ýç Mimarlýk ,208151309,SAY,Turkish,100,5,5,,,,ÝSTANBUL,Marmara,---,---,5,246.043,225.230,259.654,302.962,,,"%16,7","%83,3",190,,"%4,7","%18,4","%58,4","9,5",,"5,5",%,"%33,3","%83,3",,38,62,100,23,23
2022,ÝSTANBUL RUMELÝ ÜNÝVERSÝTESÝ,"Sanat, Tasarým ve Mimarlýk Fakültesi",Ýç Mimarlýk ,208151309,SAY,Turkish,100,5,5,,,,ÝSTANBUL,Marmara,1,---,3,245.933,210.053,262.089,354.515,,,"%20,0","%80,0",459,,"%8,5","%22,0",265,"9,1",,"8,6",%,"%20,0","%80,0",,21,59,80,44,17
2023,TOBB EKONOMÝ VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Malzeme Bilimi ve Nanoteknoloji Mühendisliði ,205410511,SAY,Turkish,0,5,5,,,,ANKARA,Ýç Anadolu,---,---,---,103.406,87.627,122.244,199.978,,,,"%100,0",55,,%,"%20,0","%67,3","8,1",,"4,4",%,"%40,0","%100,0",,4,49,53,12,42
2022,TOBB EKONOMÝ VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Malzeme Bilimi ve Nanoteknoloji Mühendisliði ,205410511,SAY,Turkish,0,8,8,,,,ANKARA,Ýç Anadolu,---,---,---,132.708,94.785,161.641,280.051,,,"%37,5","%87,5",65,,%,"%16,9",37,"10,2",,"4,5",%,"%50,0","%100,0",,17,66,83,16,51
2021,TOBB EKONOMÝ VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Malzeme Bilimi ve Nanoteknoloji Mühendisliði ,205410511,SAY,Turkish,0,10,10,,,,ANKARA,Ýç Anadolu,---,---,---,203.757,119.961,267.290,432.463,,,"%30,0","%80,0",52,,%,"%9,6","%69,2","9,2",,"4,7",%,"%20,0","%100,0",,3,79,82,20,42
2023,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Ýç Mimarlýk ,210402411,SAY,Turkish,100,8,8,,,,ÝSTANBUL,Marmara,1,2,---,260.548,187.948,202.256,328.099,,,"%44,4","%77,8",246,,"%5,7","%20,7","%56,9","9,9",,"7,9",%,"%22,2","%66,7",,60,54,126,38,38
2022,NÝÞANTAÞI ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Ýç Mimarlýk ,204510222,SAY,Turkish,100,8,8,,,,ÝSTANBUL,Marmara,1,---,3,229.277,191.803,320.555,751.147,,,"%37,5","%75,0",466,,"%6,9","%19,7",273,"9,7",,"7,5",%,"%12,5","%75,0",,42,70,112,42,39
2021,NÝÞANTAÞI ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Ýç Mimarlýk ,204510222,SAY,Turkish,100,11,11,,,,ÝSTANBUL,Marmara,1,---,3,230.631,194.183,372.110,698.106,,,"%54,5","%54,6",269,,"%5,6","%21,9","%58,4","9,6",,"5,4","%18,2","%36,4","%81,8",,60,75,135,46,31
2023,ÝSTANBUL ESENYURT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,207590303,SAY,Turkish,100,6,6,,,,ÝSTANBUL,Marmara,---,---,3,244.398,235.027,341.016,466.776,,,"%37,5","%75,0",687,,"%15,0","%29,7","%68,1","8,8",,"8,3","%12,5","%25,0","%75,0",,40,60,100,65,8
2023,ANTALYA BÝLÝM ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Endüstri Mühendisliði,206410682,SAY,English,50,38,38,,,,ANTALYA,Akdeniz,---,---,---,241.353,70.762,274.495,500.108,,,"%13,2","%89,5",174,,"%9,2","%41,4","%73,0","7,0",,"2,9","%21,1","%86,8","%97,4",,187,175,373,146,117
2022,ANTALYA BÝLÝM ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Endüstri Mühendisliði,206410682,SAY,English,50,31,31,,,,ANTALYA,Akdeniz,---,---,---,236.639,120.312,287.506,644.005,,,"%12,9","%96,8",108,,"%7,4","%52,8",79,"6,7",,"3,1","%9,7","%83,9","%100,0",,144,138,286,92,87
2023,ÖZYEÐÝN ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Mimarlýk ,204810634,SAY,Turkish,50,48,35,,,,ÝSTANBUL,Marmara,---,---,---,249.764,55.998,297.242,582.108,,,"%42,9","%80,0",228,,"%4,4","%24,6","%73,7","7,0",,"2,6","%28,6","%80,0","%97,1",,80,390,470,284,216
2022,ÖZYEÐÝN ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Mimarlýk ,204810634,SAY,Turkish,50,54,54,,,,ÝSTANBUL,Marmara,---,---,---,222.555,98.266,249.582,475.381,,,"%50,0","%63,0",225,,"%3,6","%17,3",151,"8,1",,"4,1","%9,3","%50,0","%96,3",,97,517,614,371,219
2021,ÖZYEÐÝN ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Mimarlýk ,204810634,SAY,Turkish,50,54,54,,,,ÝSTANBUL,Marmara,---,---,---,204.782,63.578,251.937,547.633,,,"%44,4","%63,0",316,,"%4,4","%20,9","%66,1","8,2",,"4,6","%9,3","%42,6","%96,3",,142,472,614,442,133
2023,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Yazýlým Mühendisliði,210402250,SAY,English,0,1,1,,,,ÝSTANBUL,Marmara,---,---,---,192.996,192.996,198.035,198.035,,,,"%100,0",35,,"%2,9","%40,0","%80,0","7,1",,"4,0",%,%,"%100,0",,---,9,9,3,890
2022,NÝÞANTAÞI ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Yazýlým Mühendisliði,204590380,SAY,English,0,1,1,,,,ÝSTANBUL,Marmara,---,---,---,179.273,179.273,255.631,255.631,,,,"%100,0",67,,%,"%43,3",50,"7,3",,"4,0",%,%,"%100,0",,---,12,12,7,662
2021,NÝÞANTAÞI ÜNÝVERSÝTESÝ,Mühendislik-Mimarlýk Fakültesi,Yazýlým Mühendisliði,204590380,SAY,English,0,1,1,,,,ÝSTANBUL,Marmara,---,---,---,248.421,248.421,423.459,423.459,,,"%100,0",,21,,%,"%23,8","%47,6","14,1",,"2,0",%,"%100,0","%100,0",,3,4,7,5,84
2023,ATILIM ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,200210413,SAY,English,50,51,51,,,,ANKARA,Ýç Anadolu,---,---,---,163.354,81.808,168.681,328.174,,,"%35,3","%74,5",547,,"%5,7","%20,8","%64,5","8,3",,"4,3","%9,8","%47,1","%96,1",,131,461,592,256,236
2022,ATILIM ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,200210413,SAY,English,50,51,51,,,,ANKARA,Ýç Anadolu,---,---,---,169.979,57.654,193.327,403.399,,,"%21,6","%80,4",579,,"%2,9","%16,4",383,"8,6",,"5,7","%2,0","%23,5","%96,1",,162,427,589,209,209
2021,ATILIM ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,200210413,SAY,English,50,51,51,,,,ANKARA,Ýç Anadolu,---,---,---,238.050,84.998,248.190,429.373,,,"%31,4","%80,4",362,,"%4,4","%15,2","%52,2","9,7",,"6,7","%13,7","%37,3","%76,5",,174,495,670,258,158
2023,KAPADOKYA ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Yüksekokulu,Ebelik ,203852006,SAY,Turkish,100,6,6,,,,NEVÞEHÝR,Ýç Anadolu,1,1,1,239.348,223.564,334.338,613.603,,,"%85,7","%42,9",981,,"%7,6","%30,6","%67,9","8,2",,"9,7",%,"%28,6","%57,1",,80,27,117,8,7
2023,YAÞAR ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,206090354,SAY,English,50,37,37,,,,ÝZMÝR,Ege,---,---,---,196.989,91.715,235.762,503.091,,,"%24,3","%91,9",300,,"%4,7","%18,3","%63,3","8,8",,"5,9","%8,1","%32,4","%91,9",,278,200,479,200,113
2022,YAÞAR ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,206090354,SAY,English,50,31,31,,,,ÝZMÝR,Ege,---,---,---,195.080,90.426,238.690,469.007,,,"%16,1","%90,3",274,,"%2,2","%10,9",140,"10,0",,"9,5",%,"%3,2","%67,7",,182,242,424,112,88
2021,YAÞAR ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði,206090354,SAY,English,50,27,27,,,,ÝZMÝR,Ege,---,---,---,239.671,113.675,309.725,782.978,,,"%29,6","%77,8",186,,"%2,2","%9,7","%57,0","9,8",,"7,1","%3,7","%14,8","%77,8",,176,196,372,118,
2023,MUDANYA ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,210000297,SAY,Turkish,100,8,8,,,,BURSA,Marmara,---,---,3,234.839,200.274,343.525,616.709,,,"%11,1","%88,9",558,,"%15,2","%32,1","%70,3","7,7",,"4,1","%11,1","%33,3","%100,0",,67,31,98,16,9
2023,HASAN KALYONCU ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Elektrik-Elektronik Mühendisliði,201610399,SAY,English,50,10,10,,,,GAZÝANTEP,Güneydoðu Anadolu,---,---,---,239.645,141.999,247.762,417.176,,,,"%100,0",87,,%,"%13,8","%60,9","9,6",,"3,4",%,"%60,0","%100,0",,47,35,82,46,57
