academicYear,universityName,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount
2022,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,Fen-Edebiyat Fakültesi,Tarih ,205410468,SÖZ,Turkish,50,10,8.0,,,,ANKARA,İç Anadolu,---,---,---,699.350,48.677,1.031.079,1.559.848,,,"%12,5","%87,5",32.0,,"%3,1","%18,8",19,"9,8",,"3,3","%12,5","%62,5","%100,0",,64,47.0,112.0,34.0,20.0
2021,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,Fen-Edebiyat Fakültesi,Tarih ,205410468,SÖZ,Turkish,50,7,7.0,,,,ANKARA,İç Anadolu,---,---,---,300.099,4.810,613.842,891.219,,,"%42,9","%57,1",56.0,,"%12,5","%32,1","%60,7","8,2",,"2,3","%28,6","%85,7","%100,0",,26,34.0,60.0,22.0,20.0
2023,KAPADOKYA ÜNİVERSİTESİ,Beşeri Bilimler Fakültesi,Türk Dili ve Edebiyatı ,203851876,SÖZ,Turkish,100,7,7.0,,,,NEVŞEHİR,İç Anadolu,1,2,1,328.279,77.833,1.115.689,1.654.168,,,"%77,8","%33,3",69.0,,"%8,7","%21,7","%71,0","7,2",,"4,4","%44,4","%66,7","%88,9",,40,23.0,63.0,12.0,59.0
2022,KAPADOKYA ÜNİVERSİTESİ,Beşeri Bilimler Fakültesi,Türk Dili ve Edebiyatı ,203851876,SÖZ,Turkish,100,20,20.0,,,,NEVŞEHİR,İç Anadolu,1,---,3,378.329,64.180,962.482,1.428.863,,,"%95,0","%45,0",94.0,,"%13,8","%29,8",61,"8,1",,"4,3","%45,0","%65,0","%85,0",,207,66.0,278.0,103.0,57.0
2021,KAPADOKYA ÜNİVERSİTESİ,Beşeri Bilimler Fakültesi,Türk Dili ve Edebiyatı ,203851876,SÖZ,Turkish,100,20,20.0,,,,NEVŞEHİR,İç Anadolu,1,---,3,373.075,108.719,830.814,1.343.877,,,"%90,0","%90,0",154.0,,"%18,2","%31,2","%70,8","7,2",,"2,2","%70,0","%75,0","%100,0",,164,56.0,220.0,89.0,23.0
2023,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,Eğitim Fakültesi,Türkçe Öğretmenliği ,203210485,SÖZ,Turkish,50,47,47.0,,,,İSTANBUL,Marmara,---,---,---,208.726,49.698,786.712,1.772.160,,,"%14,9","%91,5",165.0,,"%28,5","%56,4","%87,3","4,4",,"1,3","%85,1","%95,7","%100,0",,129,280.0,409.0,135.0,171.0
2022,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,Eğitim Fakültesi,Türkçe Öğretmenliği ,203210485,SÖZ,Turkish,50,47,47.0,,,,İSTANBUL,Marmara,---,---,---,166.017,32.813,597.530,1.181.823,,,"%6,4","%93,6",172.0,,"%23,3","%48,8",131,"6,3",,"3,3","%61,7","%76,6","%93,6",,170,357.0,527.0,189.0,156.0
2021,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,Eğitim Fakültesi,Türkçe Öğretmenliği ,203210485,SÖZ,Turkish,50,42,42.0,,,,İSTANBUL,Marmara,---,---,---,103.085,17.550,594.694,1.015.180,,,"%16,7","%92,9",176.0,,"%23,3","%49,4","%90,9","4,8",,"1,9","%64,3","%85,7","%100,0",,204,226.0,430.0,215.0,104.0
2023,BİRUNİ ÜNİVERSİTESİ,Eğitim Fakültesi,Okul Öncesi Öğretmenliği ,207650850,SÖZ,Turkish,50,51,28.0,,,,İSTANBUL,Marmara,---,---,---,226.782,59.719,833.650,1.334.601,,,"%39,3","%67,9",130.0,,"%13,8","%41,5","%75,4","6,5",,"2,1","%64,3","%89,3","%96,4",,82,185.0,283.0,112.0,149.0
2022,BİRUNİ ÜNİVERSİTESİ,Eğitim Fakültesi,Okul Öncesi Öğretmenliği ,207650850,SÖZ,Turkish,50,51,51.0,,,,İSTANBUL,Marmara,---,---,---,105.814,48.540,660.823,1.126.050,,,"%43,1","%58,8",413.0,,"%14,3","%45,8",325,"6,3",,"2,5","%39,2","%84,3","%98,0",,137,336.0,473.0,219.0,161.0
2021,BİRUNİ ÜNİVERSİTESİ,Eğitim Fakültesi,Okul Öncesi Öğretmenliği ,207650850,SÖZ,Turkish,50,42,42.0,,,,İSTANBUL,Marmara,---,---,---,110.544,61.576,736.499,1.356.935,,,"%59,5","%57,1",284.0,,"%13,0","%48,6","%84,2","5,3",,"3,8","%23,8","%71,4","%90,5",,148,328.0,476.0,228.0,102.0
2023,AVRASYA ÜNİVERSİTESİ,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatı ,200310209,SÖZ,Turkish,100,2,2.0,,,,TRABZON,Karadeniz,---,---,3,198.656,63.069,507.281,690.322,,,"%33,3","%66,7",39.0,,"%7,7","%15,4","%56,4","8,4",,"4,3",%,"%66,7","%100,0",,14,5.0,19.0,7.0,12.0
2022,AVRASYA ÜNİVERSİTESİ,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatı ,200310209,SÖZ,Turkish,100,3,3.0,,,,TRABZON,Karadeniz,---,---,3,252.923,218.937,1.094.307,1.525.250,,,"%100,0","%66,7",59.0,,"%5,1","%22,0",36,"8,7",,"16,0",%,%,"%33,3",,42,10.0,52.0,23.0,10.0
2021,AVRASYA ÜNİVERSİTESİ,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatı ,200310209,SÖZ,Turkish,100,3,3.0,,,,TRABZON,Karadeniz,---,---,3,327.862,291.292,1.164.126,1.424.807,,,"%33,3","%100,0",61.0,,"%13,1","%32,8","%72,1","7,1",,"3,0","%33,3","%66,7","%100,0",,15,9.0,24.0,5.0,10.0
2023,İZMİR EKONOMİ ÜNİVERSİTESİ,Uygulamalı Yönetim Bilimleri Yüksekokulu,Gastronomi ve Mutfak Sanatları,203590150,SÖZ,English,50,42,42.0,,,,İZMİR,Ege,---,---,---,294.860,2.210,691.903,1.376.810,,,"%40,5","%83,3",185.0,,"%18,9","%42,7","%80,0","6,0",,"2,5","%38,1","%81,0","%97,6",,132,228.0,367.0,131.0,150.0
2022,İZMİR EKONOMİ ÜNİVERSİTESİ,Uygulamalı Yönetim Bilimleri Yüksekokulu,Gastronomi ve Mutfak Sanatları,203590150,SÖZ,English,50,42,42.0,,,,İZMİR,Ege,---,---,---,227.683,5.933,591.949,1.289.202,,,"%31,0","%83,3",361.0,,"%17,2","%41,3",281,"7,0",,"2,7","%26,2","%73,8","%100,0",,83,188.0,271.0,126.0,125.0
2021,İZMİR EKONOMİ ÜNİVERSİTESİ,Uygulamalı Yönetim Bilimleri Yüksekokulu,Gastronomi ve Mutfak Sanatları,203590150,SÖZ,English,50,42,42.0,,,,İZMİR,Ege,---,---,---,461.231,3.955,660.489,1.345.329,,,"%19,0","%90,5",117.0,,"%17,1","%39,3","%80,3","5,9",,"2,0","%45,2","%81,0","%100,0",,128,143.0,276.0,120.0,49.0
2023,TED ÜNİVERSİTESİ,Eğitim Fakültesi,Okul Öncesi Öğretmenliği,206710374,SÖZ,English,50,41,37.0,,,,ANKARA,İç Anadolu,---,---,---,286.261,21.184,776.474,1.625.558,,,"%40,5","%70,3",75.0,,"%21,3","%40,0","%73,3","6,6",,"4,0","%43,2","%64,9","%91,9",,217,217.0,448.0,137.0,133.0
2022,TED ÜNİVERSİTESİ,Eğitim Fakültesi,Okul Öncesi Öğretmenliği,206710374,SÖZ,English,50,46,46.0,,,,ANKARA,İç Anadolu,---,---,---,130.276,31.619,595.635,1.035.978,,,"%37,0","%80,4",197.0,,"%17,8","%40,1",143,"7,3",,"5,7","%17,4","%50,0","%84,8",,279,270.0,553.0,235.0,148.0
2021,TED ÜNİVERSİTESİ,Eğitim Fakültesi,Okul Öncesi Öğretmenliği,206710374,SÖZ,English,50,42,42.0,,,,ANKARA,İç Anadolu,---,---,---,196.974,52.196,653.183,1.539.121,,,"%42,9","%66,7",117.0,,"%12,8","%32,5","%73,5","7,4",,"5,5","%28,6","%52,4","%83,3",,314,198.0,513.0,194.0,93.0
2023,AVRASYA ÜNİVERSİTESİ,İletişim Fakültesi,Görsel İletişim Tasarımı ,200390228,SÖZ,Turkish,100,5,5.0,,,,TRABZON,Karadeniz,---,---,3,459.623,219.684,1.051.120,1.396.865,,,"%71,4","%28,6",62.0,,"%1,6","%12,9","%45,2","10,0",,"9,4",%,"%28,6","%57,1",,44,14.0,58.0,11.0,5.0
2023,BAŞKENT ÜNİVERSİTESİ,Eğitim Fakültesi,Okul Öncesi Öğretmenliği ,200610127,SÖZ,Turkish,50,32,32.0,,,,ANKARA,İç Anadolu,---,---,---,147.788,25.764,678.857,1.083.033,,,"%50,0","%62,5",89.0,,"%16,9","%31,5","%68,5","7,2",,"5,8","%25,0","%40,6","%84,4",,259,148.0,407.0,154.0,106.0
2022,BAŞKENT ÜNİVERSİTESİ,Eğitim Fakültesi,Okul Öncesi Öğretmenliği ,200610127,SÖZ,Turkish,50,32,32.0,,,,ANKARA,İç Anadolu,---,---,---,62.208,26.534,554.730,964.914,,,"%43,8","%59,4",211.0,,"%14,2","%30,3",142,"8,5",,"8,8","%21,9","%28,1","%65,6",,329,108.0,441.0,269.0,90.0
2021,BAŞKENT ÜNİVERSİTESİ,Eğitim Fakültesi,Okul Öncesi Öğretmenliği ,200610127,SÖZ,Turkish,50,27,27.0,,,,ANKARA,İç Anadolu,---,---,---,66.148,26.835,521.710,841.307,,,"%48,1","%70,4",185.0,,"%9,7","%27,0","%68,1","8,2",,"8,2","%14,8","%29,6","%70,4",,238,121.0,365.0,222.0,70.0
2023,ÖZYEĞİN ÜNİVERSİTESİ,Uygulamalı Bilimler Yüksekokulu,Gastronomi ve Mutfak Sanatları,204810997,SÖZ,English,50,20,20.0,,,,İSTANBUL,Marmara,,,,38.255,2.938,380.944,648.308,,,"%65,0","%65,0",104.0,,"%30,8","%60,6","%87,5","4,4",,"1,9","%45,0","%95,0","%100,0",,29,144.0,173.0,56.0,101.0
2022,ÖZYEĞİN ÜNİVERSİTESİ,Uygulamalı Bilimler Yüksekokulu,Gastronomi ve Mutfak Sanatları,204810997,SÖZ,English,50,30,30.0,,,,İSTANBUL,Marmara,---,---,---,34.913,1.548,345.951,1.008.952,,,"%43,3","%73,3",205.0,,"%25,4","%53,2",162,"5,3",,"2,1","%23,3","%93,3","%100,0",,33,189.0,222.0,88.0,126.0
2021,ÖZYEĞİN ÜNİVERSİTESİ,Uygulamalı Bilimler Yüksekokulu,Gastronomi ve Mutfak Sanatları,204810997,SÖZ,English,50,28,28.0,,,,İSTANBUL,Marmara,---,---,---,83.168,1.372,372.815,760.795,,,"%46,4","%67,9",122.0,,"%30,3","%56,6","%89,3","4,8",,"2,0","%50,0","%85,7","%100,0",,15,142.0,158.0,91.0,91.0
2023,KOÇ ÜNİVERSİTESİ,İnsani Bilimler ve Edebiyat Fakültesi,Medya ve Görsel Sanatlar,203910715,SÖZ,English,0,71,71.0,,,,İSTANBUL,Marmara,---,---,---,400.179,466,626.406,1.497.385,,,"%40,9","%67,6",168.0,,"%34,5","%56,5","%82,7","4,8",,"2,1","%64,8","%87,3","%97,2",,81,734.0,815.0,82.0,299.0
2022,KOÇ ÜNİVERSİTESİ,İnsani Bilimler ve Edebiyat Fakültesi,Medya ve Görsel Sanatlar,203910715,SÖZ,English,0,62,62.0,,,,İSTANBUL,Marmara,---,---,---,157.974,467,417.274,1.097.419,,,"%40,3","%66,1",216.0,,"%32,9","%56,0",189,"4,4",,"2,2","%53,2","%80,6","%98,4",,89,636.0,725.0,77.0,240.0
2021,KOÇ ÜNİVERSİTESİ,İnsani Bilimler ve Edebiyat Fakültesi,Medya ve Görsel Sanatlar,203910715,SÖZ,English,0,47,47.0,,,,İSTANBUL,Marmara,---,---,---,119.143,343,436.400,1.306.691,,,"%42,6","%68,1",181.0,,"%30,4","%54,1","%86,2","4,8",,"2,3","%46,8","%83,0","%100,0",,32,316.0,348.0,74.0,173.0
2023,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,Görsel İletişim Tasarımı ,205410908,SÖZ,Turkish,50,22,22.0,,,,ANKARA,İç Anadolu,---,---,---,144.878,1.825,631.255,1.296.901,,,"%18,2","%86,4",118.0,,"%13,6","%39,8","%79,7","6,2",,"3,3","%18,2","%59,1","%100,0",,23,121.0,144.0,75.0,119.0
2022,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,Görsel İletişim Tasarımı ,205410908,SÖZ,Turkish,50,22,22.0,,,,ANKARA,İç Anadolu,---,---,---,152.939,4.383,576.143,1.016.125,,,"%40,9","%68,2",161.0,,"%7,5","%23,6",128,"6,8",,"3,7","%18,2","%59,1","%95,5",,69,124.0,193.0,71.0,105.0
2021,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,Görsel İletişim Tasarımı ,205410908,SÖZ,Turkish,50,25,25.0,,,,ANKARA,İç Anadolu,---,---,---,177.326,3.655,567.191,1.084.017,,,"%12,0","%96,0",146.0,,"%11,6","%36,3","%83,6","6,2",,"3,1","%16,0","%68,0","%100,0",,45,126.0,171.0,71.0,98.0
2023,ÖZYEĞİN ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,İletişim ve Tasarımı,204890045,SÖZ,English,50,32,32.0,,,,İSTANBUL,Marmara,---,---,---,421.464,2.298,700.577,2.121.988,,,"%37,5","%75,0",156.0,,"%12,8","%42,3","%80,8","5,7",,"2,5","%53,1","%84,4","%93,8",,24,322.0,347.0,71.0,95.0
2022,ÖZYEĞİN ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,İletişim ve Tasarımı,204890045,SÖZ,English,50,31,31.0,,,,İSTANBUL,Marmara,---,---,---,233.835,2.750,498.986,1.035.665,,,"%25,8","%83,9",230.0,,"%8,7","%23,5",148,"8,1",,"3,5","%29,0","%71,0","%96,8",,22,323.0,345.0,64.0,78.0
2021,ÖZYEĞİN ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,İletişim ve Tasarımı,204890045,SÖZ,English,50,31,31.0,,,,İSTANBUL,Marmara,---,---,---,258.050,821,631.447,1.173.914,,,"%45,2","%74,2",162.0,,"%15,4","%36,4","%81,5","5,8",,"2,8","%35,5","%64,5","%100,0",,23,313.0,338.0,87.0,25.0
2023,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,İletişim ve Tasarımı,202190186,SÖZ,English,0,10,10.0,,,,ANKARA,İç Anadolu,---,---,---,106.365,74.542,628.483,890.552,,,"%40,0","%80,0",74.0,,"%13,5","%50,0","%83,8","5,2",,"2,4","%10,0","%90,0","%100,0",,5,90.0,95.0,30.0,71.0
2022,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,İletişim ve Tasarımı,202190186,SÖZ,English,0,10,10.0,,,,ANKARA,İç Anadolu,---,---,---,107.699,46.649,436.110,695.567,,,"%50,0","%50,0",121.0,,"%11,6","%38,8",95,"6,3",,"5,0","%10,0","%70,0","%90,0",,9,94.0,103.0,27.0,
2021,İHSAN DOĞRAMACI BİLKENT ÜNİVERSİTESİ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,İletişim ve Tasarımı,202190186,SÖZ,English,0,10,10.0,,,,ANKARA,İç Anadolu,---,---,---,149.657,76.204,519.362,957.351,,,"%0,0","%100,0",112.0,,"%21,4","%44,6","%86,6","5,1",,"3,6",%,"%70,0","%100,0",,4,88.0,93.0,31.0,
2023,ANTALYA BİLİM ÜNİVERSİTESİ,Turizm Fakültesi,Gastronomi ve Mutfak Sanatları,206410657,SÖZ,English,50,40,40.0,,,,ANTALYA,Akdeniz,---,---,---,340.927,27.908,766.517,1.501.180,,,"%27,5","%77,5",126.0,,"%27,8","%65,1","%86,5","4,3",,"2,2","%45,0","%92,5","%100,0",,227,137.0,372.0,163.0,134.0
2022,ANTALYA BİLİM ÜNİVERSİTESİ,Turizm Fakültesi,Gastronomi ve Mutfak Sanatları,206410657,SÖZ,English,50,38,38.0,,,,ANTALYA,Akdeniz,---,---,---,220.858,24.031,603.444,1.316.953,,,"%31,6","%71,1",218.0,,"%19,7","%56,9",183,"5,1",,"3,2","%13,2","%86,8","%97,4",,202,142.0,344.0,202.0,128.0
2021,ANTALYA BİLİM ÜNİVERSİTESİ,Turizm Fakültesi,Gastronomi ve Mutfak Sanatları,206410657,SÖZ,English,50,38,38.0,,,,ANTALYA,Akdeniz,---,---,---,475.647,15.452,756.697,1.610.910,,,"%21,1","%81,6",74.0,,"%28,4","%70,3","%93,2","3,3",,"1,6","%47,4","%97,4","%100,0",,76,141.0,222.0,110.0,74.0
2023,ÖZYEĞİN ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,İletişim ve Tasarımı,204890111,SÖZ,English,0,5,5.0,,,,İSTANBUL,Marmara,---,---,---,451.952,378.187,1.008.533,1.032.661,,,,"%100,0",112.0,,"%8,0","%29,5","%67,9","7,6",,"3,6",%,"%60,0","%100,0",,---,73.0,73.0,12.0,35.0
2023,AVRASYA ÜNİVERSİTESİ,İletişim Fakültesi,Yeni Medya ve İletişim ,200390242,SÖZ,Turkish,100,5,5.0,,,,TRABZON,Karadeniz,---,1,2,279.179,84.108,846.528,1.373.684,,,"%33,3","%66,7",71.0,,"%11,3","%28,2","%56,3","8,0",,"5,5","%16,7","%50,0","%83,3",,25,20.0,45.0,8.0,6.0
2023,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Gastronomi ve Mutfak Sanatları ,210402404,SÖZ,Turkish,50,75,75.0,,,,İSTANBUL,Marmara,---,---,---,304.438,35.356,789.528,2.512.389,,,"%24,0","%89,3",290.0,,"%31,0","%53,8","%80,7","5,0",,"1,6","%73,3","%96,0","%98,7",,186,468.0,663.0,328.0,278.0
2022,NİŞANTAŞI ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Gastronomi ve Mutfak Sanatları ,204510576,SÖZ,Turkish,50,67,67.0,,,,İSTANBUL,Marmara,---,---,---,212.995,38.018,688.545,1.208.400,,,"%37,3","%73,1",674.0,,"%26,4","%47,5",532,"5,5",,"2,3","%55,2","%77,6","%100,0",,214,398.0,619.0,375.0,241.0
2021,NİŞANTAŞI ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Gastronomi ve Mutfak Sanatları ,204510576,SÖZ,Turkish,50,63,63.0,,,,İSTANBUL,Marmara,---,---,---,317.723,64.908,761.704,1.214.229,,,"%25,4","%77,8",265.0,,"%34,3","%54,7","%90,2","4,4",,"1,7","%77,8","%95,2","%96,8",,87,291.0,379.0,277.0,159.0
2023,TED ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,Görsel İletişim Tasarımı,206710461,SÖZ,English,50,30,30.0,,,,ANKARA,İç Anadolu,---,---,---,400.137,9.154,737.509,1.225.940,,,"%16,7","%90,0",142.0,,"%7,7","%30,3","%71,8","6,9",,"2,9","%26,7","%76,7","%100,0",,25,198.0,223.0,78.0,71.0
2022,TED ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,Görsel İletişim Tasarımı,206710461,SÖZ,English,50,36,36.0,,,,ANKARA,İç Anadolu,---,---,---,317.706,37.737,703.298,1.102.343,,,"%16,7","%86,1",197.0,,"%6,1","%21,3",139,"7,6",,"4,2","%2,8","%41,7","%100,0",,68,305.0,374.0,122.0,59.0
2021,TED ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,Görsel İletişim Tasarımı,206710461,SÖZ,English,50,29,29.0,,,,ANKARA,İç Anadolu,---,---,---,318.599,21.973,765.859,1.076.014,,,"%0,0","%100,0",116.0,,"%2,6","%34,5","%83,6","6,1",,"3,8",%,"%62,1","%96,6",,38,285.0,323.0,98.0,
2023,BAHÇEŞEHİR ÜNİVERSİTESİ,İletişim Fakültesi,Yeni Medya,200510279,SÖZ,English,50,25,25.0,,,,İSTANBUL,Marmara,---,---,---,265.021,82.904,817.919,1.495.674,,,"%28,0","%84,0",271.0,,"%10,3","%28,8","%75,3","6,9",,"2,5","%60,0","%88,0","%96,0",,28,186.0,214.0,42.0,100.0
2022,BAHÇEŞEHİR ÜNİVERSİTESİ,İletişim Fakültesi,Yeni Medya,200510279,SÖZ,English,50,25,25.0,,,,İSTANBUL,Marmara,---,---,---,196.176,23.353,635.144,1.056.047,,,"%28,0","%88,0",417.0,,"%7,7","%23,3",291,"7,6",,"2,9","%40,0","%76,0","%96,0",,25,253.0,278.0,48.0,111.0
2021,BAHÇEŞEHİR ÜNİVERSİTESİ,İletişim Fakültesi,Yeni Medya,200510279,SÖZ,English,50,21,21.0,,,,İSTANBUL,Marmara,---,---,---,178.330,12.358,572.407,1.206.738,,,"%23,8","%85,7",365.0,,"%10,7","%30,1","%78,4","6,6",,"1,9","%57,1","%90,5","%100,0",,14,143.0,157.0,46.0,121.0
2023,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Gastronomi ve Mutfak Sanatları ,210402397,SÖZ,Turkish,0,1,1.0,,,,İSTANBUL,Marmara,---,---,---,302.012,302.012,730.014,730.014,,,,"%100,0",55.0,,"%9,1","%54,5","%80,0","5,6",,"1,0","%100,0","%100,0","%100,0",,---,7.0,7.0,2.0,218.0
2022,NİŞANTAŞI ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Gastronomi ve Mutfak Sanatları ,204590549,SÖZ,Turkish,0,1,1.0,,,,İSTANBUL,Marmara,---,---,---,225.329,225.329,655.353,655.353,,,,"%100,0",94.0,,"%6,4","%51,1",68,"8,2",,"2,0",%,"%100,0","%100,0",,---,4.0,4.0,4.0,197.0
2021,NİŞANTAŞI ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,Gastronomi ve Mutfak Sanatları ,204590549,SÖZ,Turkish,0,1,1.0,,,,İSTANBUL,Marmara,---,---,---,193.657,193.657,764.257,764.257,,,"%100,0",,20.0,,%,"%45,0","%70,0","7,6",,"2,0",%,"%100,0","%100,0",,2,3.0,5.0,1.0,119.0
2023,YEDİTEPE ÜNİVERSİTESİ,İletişim Fakültesi,Görsel İletişim Tasarımı,206111651,SÖZ,English,50,49,49.0,,,,İSTANBUL,Marmara,---,---,---,417.433,2.879,785.401,1.594.014,,,"%40,8","%83,7",246.0,,"%14,6","%31,3","%75,6","6,5",,"2,0","%63,3","%87,8","%98,0",,59,372.0,432.0,164.0,200.0
2022,YEDİTEPE ÜNİVERSİTESİ,İletişim Fakültesi,Görsel İletişim Tasarımı,206111651,SÖZ,English,50,49,49.0,,,,İSTANBUL,Marmara,---,---,---,255.778,2.541,567.931,1.111.547,,,"%38,8","%81,6",533.0,,"%11,1","%30,0",383,"7,1",,"2,8","%42,9","%73,5","%100,0",,49,410.0,459.0,155.0,236.0
2021,YEDİTEPE ÜNİVERSİTESİ,İletişim Fakültesi,Görsel İletişim Tasarımı,206111651,SÖZ,English,50,49,49.0,,,,İSTANBUL,Marmara,---,---,---,366.924,7.209,786.170,1.287.325,,,"%16,3","%89,8",412.0,,"%9,0","%31,1","%78,6","6,4",,"2,8","%28,6","%75,5","%98,0",,32,444.0,476.0,181.0,179.0
2023,YEDİTEPE ÜNİVERSİTESİ,Güzel Sanatlar Fakültesi,Sanat ve Kültür Yönetimi,206190343,SÖZ,English,50,8,8.0,,,,İSTANBUL,Marmara,---,---,---,1.383.784,31.657,1.226.719,2.641.486,,,"%25,0","%87,5",55.0,,"%9,1","%25,5","%67,3","8,2",,"1,9","%62,5","%87,5","%100,0",,11,116.0,127.0,16.0,23.0
2022,YEDİTEPE ÜNİVERSİTESİ,Güzel Sanatlar Fakültesi,Sanat ve Kültür Yönetimi,206190343,SÖZ,English,50,8,8.0,,,,İSTANBUL,Marmara,---,---,---,497.897,194.730,756.215,1.018.800,,,,"%100,0",100.0,,"%7,0","%21,0",64,"9,0",,"6,5","%12,5","%37,5","%87,5",,17,100.0,117.0,22.0,22.0
2021,YEDİTEPE ÜNİVERSİTESİ,Güzel Sanatlar Fakültesi,Sanat ve Kültür Yönetimi,206190343,SÖZ,English,50,20,6.0,,,,İSTANBUL,Marmara,---,---,---,522.265,125.691,1.097.597,1.490.413,,,"%50,0","%83,3",48.0,,%,"%14,6","%66,7","9,0",,"6,2",%,"%66,7","%83,3",,27,51.0,78.0,13.0,18.0
2023,İZMİR EKONOMİ ÜNİVERSİTESİ,İletişim Fakültesi,Yeni Medya ve İletişim,203590171,SÖZ,English,50,37,37.0,,,,İZMİR,Ege,---,---,---,426.224,12.653,817.629,1.416.948,,,"%10,8","%89,2",235.0,,"%10,6","%35,3","%80,4","6,3",,"2,6","%40,5","%73,0","%100,0",,73,237.0,310.0,81.0,104.0
2022,İZMİR EKONOMİ ÜNİVERSİTESİ,İletişim Fakültesi,Yeni Medya ve İletişim,203590171,SÖZ,English,50,30,30.0,,,,İZMİR,Ege,---,---,---,307.896,9.921,705.161,1.317.828,,,"%36,7","%86,7",321.0,,"%8,4","%29,6",229,"7,7",,"3,9","%36,7","%66,7","%90,0",,55,247.0,302.0,88.0,72.0
2021,İZMİR EKONOMİ ÜNİVERSİTESİ,İletişim Fakültesi,Yeni Medya ve İletişim,203590171,SÖZ,English,50,25,25.0,,,,İZMİR,Ege,---,---,---,332.649,45.616,666.099,1.123.354,,,"%24,0","%92,0",235.0,,"%11,5","%40,4","%79,6","6,0",,"2,2","%32,0","%88,0","%100,0",,40,121.0,161.0,58.0,24.0
2023,İZMİR EKONOMİ ÜNİVERSİTESİ,Güzel Sanatlar ve Tasarım Fakültesi,Görsel İletişim Tasarımı,203510491,SÖZ,English,50,30,30.0,,,,İZMİR,Ege,---,---,---,248.603,6.945,591.187,1.050.955,,,"%20,0","%80,0",207.0,,"%9,7","%36,2","%78,7","6,2",,"2,6","%23,3","%76,7","%100,0",,55,151.0,209.0,106.0,121.0
2022,İZMİR EKONOMİ ÜNİVERSİTESİ,Güzel Sanatlar ve Tasarım Fakültesi,Görsel İletişim Tasarımı,203510491,SÖZ,English,50,30,30.0,,,,İZMİR,Ege,---,---,---,307.246,13.956,611.469,1.085.925,,,"%10,0","%96,7",248.0,,"%9,3","%31,5",181,"7,3",,"3,5","%40,0","%73,3","%93,3",,48,195.0,247.0,88.0,114.0
2021,İZMİR EKONOMİ ÜNİVERSİTESİ,Güzel Sanatlar ve Tasarım Fakültesi,Görsel İletişim Tasarımı,203510491,SÖZ,English,50,30,30.0,,,,İZMİR,Ege,---,---,---,320.041,32.125,647.223,1.174.372,,,"%23,3","%83,3",169.0,,"%13,6","%34,3","%79,9","6,3",,"3,3","%30,0","%66,7","%93,3",,55,188.0,244.0,108.0,62.0
