academicYear,universityName,universityType,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount
2024,PAMUKKALE ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,İngilizce Öğretmenliği,108610025,DİL,,,50,50,,,,DENİZLİ,Ege,3,2,3,13.832,5.953,285.184,501.455,,,"% 63,5","% 57,7",2.352,,"% 7,7","% 19,0","% 63,1","8,4",,"6,1","% 19,2","% 28,8","% 82,7",,594,6,600,517,478
2024,HACETTEPE ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Fransız Dili ve Edebiyatı,104810089,DİL,,,65,67,,,,ANKARA ,,1,---,4,13.877,5.355,324.655,844.072,,,"% 68,7",,994,,"% 8,6","% 33,8","% 82,3","6,2",,"4,4","% 10,4","% 50,7","% 97,0",,610,31,641,113,315
2024,İSTANBUL ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Kore Dili ve Edebiyatı,105611526,DİL,Korece,,30,31,,,,İSTANBUL,Marmara,---,---,2,13.985,4.668,290.623,497.801,,,"% 48,4","% 67,7",640,,"% 18,3","% 43,4","% 81,3","5,9",,"3,1","% 35,5","% 64,5","% 100,0",,265,20,285,44,137
2024,ERCİYES ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,İngilizce Öğretmenliği,103510068,DİL,,,50,50,,,,KAYSERİ,İç Anadolu,1,---,3,14.009,4.275,289.076,567.495,,,"% 57,7","% 63,5",1.45,,"% 16,8","% 33,1","% 72,4","7,0",,"4,8","% 28,8","% 40,4","% 90,4",,494,13,507,442,369
2024,BALIKESİR ÜNİVERSİTESİ,devlet,Necatibey Eğitim Fakültesi,İngilizce Öğretmenliği,101510214,DİL,,,40,40,,,,BALIKESİR,Marmara,1,---,3,14.011,8.299,344.235,522.091,,,"% 75,6","% 56,1",2.118,,"% 6,3","% 17,7","% 62,9","8,5",,"7,1","% 17,1","% 22,0","% 75,6",,535,---,535,483,296
2024,DOKUZ EYLÜL ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Amerikan Kültürü ve Edebiyatı,103110203,DİL,İngilizce,,85,88,,,,İZMİR,Ege,1,2,4,14.178,7.961,356.37,606.33,,,"% 69,3","% 44,3",1.274,,"% 5,4","% 22,2","% 72,1","7,5",,"7,2","% 2,3","% 17,0","% 78,4",,933,66,999,272,422
2024,AYDIN ADNAN MENDERES ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,İngilizce Öğretmenliği,100390139,DİL,İngilizce,,50,50,,,,AYDIN,Ege,1,4,---,14.37,4.74,358.178,651.055,,,"% 96,2","% 11,5",2.467,,"% 3,5","% 16,3","% 63,4","8,5",,"8,4","% 1,9","% 11,5","% 71,2",,678,---,678,611,272
2024,HACETTEPE ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Alman Dili ve Edebiyatı,104810035,DİL,,,65,67,,,,ANKARA ,,2,1,4,14.546,7.421,325.335,532.672,,,"% 68,7",,964,,"% 11,5","% 36,1","% 83,1","6,0",,"3,8","% 22,4","% 59,7","% 97,0",,611,37,648,134,395
2024,SÜLEYMAN DEMİREL ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,İngilizce Öğretmenliği,109210838,DİL,,,30,30,,,,ISPARTA,Akdeniz,1,1,2,14.659,8.83,312.75,543.189,,,"% 74,2","% 54,8",1.805,,"% 7,9","% 22,1","% 63,1","8,3",,"6,4","% 16,1","% 29,0","% 77,4",,335,---,335,316,318
2024,ANKARA ÜNİVERSİTESİ,devlet,Dil ve Tarih Coğrafya Fakültesi,Kore Dili ve Edebiyatı,101110236,DİL,,,45,47,,,,ANKARA,İç Anadolu,1,1,---,15.245,3.661,351.543,816.649,,,"% 87,2","% 21,3",967,,"% 17,5","% 42,7","% 83,4","5,6",,"3,1","% 34,0","% 66,0","% 97,9",,359,5,364,64,210
