academicYear,universityName,universityType,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount
2024,NECMETTİN ERBAKAN ÜNİVERSİTESİ,devlet,Ahmet Keleşoğlu Eğitim Fakültesi,Tarih Öğretmenliği,107010185,SÖZ,,,20,21,,,,KONYA ,,3,1,2,51.336,27.498,590.114,1.124.723,,,"% 47,6",,335,,"% 8,7","% 24,8","% 63,9","8,5",,"4,1","% 28,6","% 57,1","% 95,2",,190,---,190,42,93
2024,KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Türkçe Öğretmenliği,106390069,SÖZ,,,50,51,,,,KARAMAN,İç Anadolu,---,2,2,51.74,27.279,619.541,1.001.650,,,"% 80,8","% 59,6",720,,"% 2,9","% 9,9","% 35,1","12,4",,"7,2","% 9,6","% 26,9","% 69,2",,790,3,795,406,197
2024,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Coğrafya Öğretmenliği,102710121,SÖZ,,,20,20,,,,ÇANAKKALE,Marmara,3,1,1,52.344,30.809,606.927,1.095.531,,,"% 81,0","% 47,6",343,,"% 6,1","% 22,2","% 57,7","9,4",,"5,5","% 23,8","% 38,1","% 90,5",,235,4,242,49,94
2024,AKDENİZ ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Sosyal Bilgiler Öğretmenliği,100710587,SÖZ,,,30,31,,,,ANTALYA ,,5,---,2,52.491,26.706,618.178,1.223.070,,,"% 54,8",,678,,"% 6,5","% 20,6","% 57,1","9,4",,"5,3","% 12,9","% 48,4","% 90,3",,386,4,390,156,261
2024,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Türkçe Öğretmenliği,100610058,SÖZ,,,50,52,,,,KIRŞEHİR,İç Anadolu,5,2,3,52.74,22.944,597.081,1.123.319,,,"% 86,5","% 61,5",839,,"% 2,1","% 8,5","% 36,2","12,1",,"7,5","% 7,7","% 23,1","% 73,1",,926,10,936,543,240
2024,MUŞ ALPARSLAN ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Türkçe Öğretmenliği,107810026,SÖZ,,,40,40,,,,MUŞ,Doğu Anadolu,---,5,4,53.332,19.939,664.759,1.437.604,,,"% 68,3","% 73,2",561,,"% 3,4","% 16,0","% 43,9","11,3",,"7,3","% 12,2","% 39,0","% 75,6",,596,1,602,317,246
2024,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ,devlet,Eğitim Fakültesi (Çayeli),Türkçe Öğretmenliği,108710227,SÖZ,,,50,52,,,,RİZE,Karadeniz,---,1,4,53.48,8.969,599.181,1.093.756,,,"% 84,6","% 40,4",688,,"% 3,6","% 12,6","% 41,0","11,8",,"7,3","% 13,5","% 26,9","% 75,0",,851,5,861,482,236
2024,İSTANBUL MEDENİYET ÜNİVERSİTESİ,devlet,İslami İlimler Fakültesi,İslami İlimler,105490197,SÖZ,,,45,45,,,,İSTANBUL,Marmara,6,11,13,54.118,4.442,534.469,982.799,,,"% 24,5","% 79,6",1.03,,"% 14,0","% 38,2","% 76,7","6,6",,"4,2","% 8,2","% 53,1","% 98,0",,335,50,385,74,40
2024,MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ,devlet,Turizm Fakültesi,Gastronomi ve Mutfak Sanatları,107690293,SÖZ,,,65,65,,,,MUĞLA,Ege,---,---,3,54.442,13.405,584.535,1.012.965,,,"% 91,3","% 27,5",1.976,,"% 8,6","% 25,6","% 72,7","7,4",,"4,5","% 15,9","% 44,9","% 92,8",,740,30,771,536,154
2024,İSTANBUL ÜNİVERSİTESİ,devlet,İletişim Fakültesi,Halkla İlişkiler ve Tanıtım,105610616,SÖZ,,,105,106,,,,İSTANBUL,Marmara,13,8,4,54.449,2.77,531.635,1.112.188,,,"% 26,9","% 87,0",1.41,,"% 10,3","% 33,5","% 74,1","6,9",,"4,1","% 21,3","% 51,9","% 94,4",,904,317,1221,252,615
2024,MARMARA ÜNİVERSİTESİ,devlet,Güzel Sanatlar Fakültesi,Film Tasarımı ve Yönetimi,107290337,SÖZ,,,60,62,,,,İSTANBUL ,,1,2,2,54.57,4.431,501.383,1.077.433,,,"% 38,7",,652,,"% 12,1","% 31,9","% 75,9","7,1",,"4,1","% 16,1","% 48,4","% 96,8",,602,111,713,61,296
2024,ANKARA ÜNİVERSİTESİ,devlet,İlahiyat Fakültesi,İlahiyat,101110536,SÖZ,,,150,150,,,,ANKARA,İç Anadolu,57,16,12,54.664,330,502.482,1.494.602,,,"% 55,8","% 53,9",2.188,,"% 18,1","% 39,7","% 76,5","6,6",,"4,3","% 37,0","% 60,4","% 90,9",,1482,30,1514,734,1459
2024,MERSİN ÜNİVERSİTESİ,devlet,Turizm Fakültesi,Gastronomi ve Mutfak Sanatları,107410666,SÖZ,,,65,65,,,,MERSİN,Akdeniz,---,1,4,54.728,11.302,564.552,1.435.066,,,"% 78,3","% 43,5",1.599,,"% 12,6","% 29,5","% 69,7","7,5",,"4,9","% 26,1","% 52,2","% 85,5",,677,22,700,459,356
2024,ANKARA ÜNİVERSİTESİ,devlet,Dil ve Tarih Coğrafya Fakültesi,Coğrafya,101110087,SÖZ,,,55,57,,,,ANKARA,İç Anadolu,9,5,3,54.96,2.807,493.109,1.068.053,,,"% 50,9","% 50,9",777,,"% 11,2","% 28,4","% 66,0","8,0",,"4,8","% 21,1","% 49,1","% 91,2",,619,19,638,105,277
2024,SİİRT ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Türkçe Öğretmenliği,109010116,SÖZ,,,50,51,,,,SİİRT,Güneydoğu Anadolu,2,1,2,55.086,5.511,709.329,1.107.292,,,"% 69,2","% 80,8",414,,"% 8,7","% 18,4","% 45,2","11,1",,"6,4","% 21,2","% 38,5","% 78,8",,777,3,780,508,291
2024,KASTAMONU ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Türkçe Öğretmenliği,106410069,SÖZ,,,50,52,,,,KASTAMONU,Karadeniz,---,2,4,55.943,20.308,619.914,1.029.712,,,"% 76,9","% 36,5",985,,"% 2,8","% 11,4","% 34,3","12,7",,"7,8","% 11,5","% 28,8","% 71,2",,896,2,904,371,240
2024,AĞRI İBRAHİM ÇEÇEN ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Türkçe Öğretmenliği,100510041,SÖZ,,,50,50,,,,AĞRI,Doğu Anadolu,2,5,2,56.165,16.455,741.979,1.239.644,,,"% 51,9","% 86,5",712,,"% 5,8","% 17,7","% 46,2","11,4",,"8,3","% 11,5","% 36,5","% 67,3",,761,---,766,328,277
2024,BURSA ULUDAĞ ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Sosyal Bilgiler Öğretmenliği,109710463,SÖZ,,,50,51,,,,BURSA,Marmara,---,---,---,56.815,11.804,555.662,1.026.195,,,"% 50,0","% 65,4",827,,"% 6,8","% 20,1","% 58,5","9,2",,"4,9","% 11,5","% 51,9","% 92,3",,659,3,663,288,255
2024,ANADOLU ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Türk Dili ve Edebiyatı,101010079,SÖZ,,,30,31,,,,ESKİŞEHİR,İç Anadolu,7,5,6,56.879,15.991,512.98,990.394,,,"% 84,4","% 31,3",1.114,,"% 8,8","% 25,5","% 62,8","8,5",,"5,1","% 6,3","% 40,6","% 93,8",,415,2,417,238,338
2024,BARTIN ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Türkçe Öğretmenliği,101610258,SÖZ,,,50,51,,,,BARTIN,Karadeniz,1,3,2,56.932,26.893,694.215,1.120.544,,,"% 94,2","% 23,1",984,,"% 2,9","% 11,5","% 36,9","12,6",,"7,2","% 11,5","% 30,8","% 78,8",,859,22,881,387,219
2024,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,devlet,Sanat ve Tasarım Fakültesi,Görsel İletişim Tasarımı,103810541,SÖZ,,,75,75,,,,ESKİŞEHİR,İç Anadolu,2,2,3,57.131,1.656,501.297,1.130.920,,,"% 94,9","% 17,7",1.002,,"% 15,6","% 42,7","% 77,3","6,4",,"3,6","% 30,4","% 70,9","% 93,7",,670,38,708,276,415
2024,ERZİNCAN BİNALİ YILDIRIM ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Türkçe Öğretmenliği,103610058,SÖZ,,,50,51,,,,ERZİNCAN,Doğu Anadolu,---,---,---,57.216,15.851,702.005,1.046.662,,,"% 75,0","% 69,2",758,,"% 4,4","% 13,5","% 39,3","12,0",,"8,2","% 17,3","% 34,6","% 69,2",,813,---,813,402,239
2024,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,devlet,Turizm Fakültesi,Gastronomi ve Mutfak Sanatları,100190154,SÖZ,Mengen,,65,65,,,,BOLU,Karadeniz,---,2,2,57.281,10.208,600.627,1.239.164,,,"% 97,1","% 20,3",1.813,,"% 14,9","% 34,5","% 75,5","6,7",,"4,8","% 17,4","% 42,0","% 94,2",,724,45,770,534,330
2024,KİLİS 7 ARALIK ÜNİVERSİTESİ,devlet,Kilisli Muallim Rıfat Eğitim Fakültesi,Türkçe Öğretmenliği,106810056,SÖZ,,,50,50,,,,KİLİS,Güneydoğu Anadolu,---,3,2,57.362,7.175,643.566,1.095.014,,,"% 81,5","% 73,8",663,,"% 4,2","% 14,3","% 44,5","11,6",,"7,8","% 10,8","% 27,7","% 69,2",,889,9,903,425,141
2024,NECMETTİN ERBAKAN ÜNİVERSİTESİ,devlet,Ahmet Keleşoğlu Eğitim Fakültesi,Coğrafya Öğretmenliği,107010052,SÖZ,,,20,21,,,,KONYA ,,2,2,2,57.658,32.249,597.076,1.068.475,,,"% 57,1",,340,,"% 5,6","% 20,0","% 59,4","9,6",,"6,2","% 19,0","% 57,1","% 81,0",,322,1,327,39,84
2024,DOKUZ EYLÜL ÜNİVERSİTESİ,devlet,Buca Eğitim Fakültesi,Sosyal Bilgiler Öğretmenliği,103110169,SÖZ,,,50,51,,,,İZMİR,Ege,5,1,2,58.407,30.243,602.453,1.145.118,,,"% 67,3","% 53,8",849,,"% 5,3","% 19,3","% 56,4","9,4",,"5,8","% 5,8","% 34,6","% 90,4",,689,4,701,312,328
2024,ANKARA ÜNİVERSİTESİ,devlet,Dil ve Tarih Coğrafya Fakültesi,Coğrafya,101190413,SÖZ,İngilizce,,45,47,,,,ANKARA,İç Anadolu,9,5,3,58.467,6.668,517.233,1.023.259,,,"% 40,4","% 68,1",314,,"% 12,1","% 28,7","% 71,3","7,4",,"4,3","% 25,5","% 46,8","% 97,9",,481,15,496,88,103
2024,İSTANBUL ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Coğrafya,105610113,SÖZ,,,50,52,,,,İSTANBUL,Marmara,12,5,---,58.65,2.256,572.13,1.072.898,,,"% 15,4","% 88,5",1.082,,"% 10,4","% 29,8","% 69,4","7,5",,"5,2","% 19,2","% 46,2","% 86,5",,504,42,546,101,544
2024,GAZİANTEP ÜNİVERSİTESİ,devlet,Turizm Fakültesi,Gastronomi ve Mutfak Sanatları,104210447,SÖZ,,,65,65,,,,GAZİANTEP,Güneydoğu Anadolu,1,2,5,59.163,25,563.394,968.984,,,"% 68,2","% 52,9",1.355,,"% 16,2","% 35,6","% 69,0","7,5",,"4,7","% 30,6","% 62,4","% 84,7",,781,24,805,409,364
2024,YOZGAT BOZOK ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Türkçe Öğretmenliği,102390057,SÖZ,,,50,51,,,,YOZGAT,İç Anadolu,---,---,3,59.239,29.513,622.107,1.440.705,,,"% 78,8","% 44,2",882,,"% 2,3","% 8,4","% 33,6","13,1",,"8,1","% 3,8","% 23,1","% 69,2",,893,8,901,357,234
2024,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Sosyal Bilgiler Öğretmenliği,103890127,SÖZ,,,45,47,,,,ESKİŞEHİR,İç Anadolu,2,1,1,59.657,17.733,631.671,1.240.377,,,"% 85,1","% 38,3",881,,"% 3,4","% 16,2","% 53,9","9,8",,"6,1","% 6,4","% 36,2","% 83,0",,699,---,701,390,159
2024,AKDENİZ ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Türk Dili ve Edebiyatı,100710569,SÖZ,,,30,30,,,,ANTALYA ,,5,4,7,60.013,16.346,497.566,884.557,,,"% 37,5",,1.157,,"% 12,5","% 29,7","% 65,6","8,1",,"4,4","% 31,3","% 59,4","% 90,6",,325,7,332,123,284
2024,PAMUKKALE ÜNİVERSİTESİ,devlet,Turizm Fakültesi,Gastronomi ve Mutfak Sanatları,108610679,SÖZ,,,75,75,,,,DENİZLİ,Ege,1,1,3,60.152,4.426,584.98,1.074.329,,,"% 67,1","% 57,0",1.814,,"% 9,4","% 24,0","% 66,0","8,1",,"5,2","% 25,3","% 39,2","% 89,9",,806,20,826,462,376
2024,KAFKAS ÜNİVERSİTESİ,devlet,Dede Korkut Eğitim Fakültesi,Türkçe Öğretmenliği,105910058,SÖZ,,,50,52,,,,KARS,Doğu Anadolu,1,3,2,60.438,10.072,624.676,1.103.116,,,"% 59,6","% 76,9",805,,"% 3,6","% 14,5","% 39,4","12,5",,"7,6","% 13,5","% 38,5","% 69,2",,767,1,768,264,221
2024,ARTVİN ÇORUH ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Türkçe Öğretmenliği,101310164,SÖZ,,,50,51,,,,ARTVİN,Karadeniz,2,1,2,61.072,34.099,680.404,1.209.598,,,"% 90,4","% 25,0",901,,"% 2,9","% 10,4","% 34,9","13,1",,"8,5","% 11,5","% 30,8","% 63,5",,984,---,984,450,187
2024,ANKARA SOSYAL BİLİMLER ÜNİVERSİTESİ,devlet,ASBÜ-Kuzey Kıbrıs Yerleşkesi (KKTC-Lefkoşa),Özel Eğitim Öğretmenliği,110910175,SÖZ,,0,7,7,,,,ANKARA,İç Anadolu,1,---,1,61.226,42.21,761.679,999.234,,,"% 100,0",,150,,"% 18,0","% 60,7","% 85,3","5,3",,"4,4","% 0,0","% 85,7","% 85,7",,77,8,110,41,23
2024,BURSA ULUDAĞ ÜNİVERSİTESİ,devlet,İlahiyat Fakültesi,İlahiyat,109790533,SÖZ,M.T.O.K.,,16,16,,,,BURSA,Marmara,38,16,19,61.381,11.171,677.431,1.149.269,,,"% 81,3","% 56,3",772,,"% 11,3","% 36,1","% 73,4","6,8",,"6,4","% 6,3","% 18,8","% 87,5",,193,6,199,96,20
2024,YILDIZ TEKNİK ÜNİVERSİTESİ,devlet,Sanat ve Tasarım Fakültesi,Sanat ve Kültür Yönetimi,110190094,SÖZ,,,65,66,,,,İSTANBUL ,,6,10,7,61.413,7.889,476.033,998.07,,,"% 19,4",,753,,"% 13,7","% 37,2","% 73,2","7,0",,"4,4","% 13,4","% 64,2","% 89,6",,493,102,595,74,262
2024,ONDOKUZ MAYIS ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Sosyal Bilgiler Öğretmenliği,108210171,SÖZ,,,50,51,,,,SAMSUN,Karadeniz,4,1,3,61.451,18.684,644.838,1.165.878,,,"% 71,2","% 61,5",592,,"% 6,4","% 22,6","% 55,9","9,4",,"4,8","% 15,4","% 46,2","% 88,5",,734,8,742,358,305
2024,AKDENİZ ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Tarih,100710127,SÖZ,,,30,31,,,,ANTALYA ,,7,2,10,61.834,10.303,537.935,984.311,,,"% 31,3",,1.272,,"% 10,1","% 28,3","% 67,1","7,9",,"3,4","% 40,6","% 68,8","% 93,8",,240,3,243,100,390
2024,BALIKESİR ÜNİVERSİTESİ,devlet,Turizm Fakültesi,Gastronomi ve Mutfak Sanatları,101510586,SÖZ,,,50,50,,,,BALIKESİR,Marmara,4,2,3,62.339,25.721,577.995,1.205.260,,,"% 79,6","% 48,1",1.822,,"% 5,4","% 19,0","% 66,0","8,2",,"5,8","% 16,7","% 33,3","% 81,5",,591,26,617,379,245
2024,MARMARA ÜNİVERSİTESİ,devlet,İletişim Fakültesi,Gazetecilik,107210474,SÖZ,,,105,106,,,,İSTANBUL ,,15,4,16,63.515,1.733,521.117,1.421.607,,,"% 38,0",,1.36,,"% 8,8","% 32,1","% 71,4","7,3",,"4,3","% 16,7","% 52,8","% 93,5",,912,141,1053,238,544
2024,BURSA ULUDAĞ ÜNİVERSİTESİ,devlet,Fen-Edebiyat Fakültesi,Türk Dili ve Edebiyatı,109710206,SÖZ,,,30,30,,,,BURSA,Marmara,8,1,6,63.732,3.399,502.239,880.13,,,"% 48,4","% 74,2",1.2,,"% 12,3","% 28,3","% 66,4","8,0",,"5,4","% 22,6","% 48,4","% 90,3",,331,2,333,128,405
2024,ÇUKUROVA ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Sosyal Bilgiler Öğretmenliği,102910128,SÖZ,,,50,52,,,,ADANA,Akdeniz,---,1,2,64.125,11.769,583.055,1.347.609,,,"% 56,9","% 64,6",419,,"% 13,1","% 32,5","% 63,2","8,3",,"5,7","% 18,5","% 49,2","% 84,6",,642,1,643,328,283
2024,ANADOLU ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Tarih,101010061,SÖZ,,,30,31,,,,ESKİŞEHİR,İç Anadolu,11,2,1,64.165,13.306,560.191,1.065.917,,,"% 75,0","% 37,5",1.11,,"% 8,1","% 27,7","% 67,8","8,0",,"5,0","% 25,0","% 50,0","% 90,6",,353,4,358,197,409
2024,BAYBURT ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Türkçe Öğretmenliği,101890238,SÖZ,,,50,52,,,,BAYBURT,Karadeniz,1,3,3,64.363,28.867,697.975,1.249.665,,,"% 92,3","% 19,2",983,,"% 3,2","% 13,6","% 37,2","12,9",,"8,9","% 3,8","% 19,2","% 69,2",,992,22,1014,340,206
2024,EGE ÜNİVERSİTESİ,devlet,İletişim Fakültesi,Halkla İlişkiler ve Tanıtım,103410315,SÖZ,,,85,88,,,,İZMİR,Ege,14,2,2,64.565,4.402,520.6,988.636,,,"% 71,6","% 53,4",1.273,,"% 11,4","% 32,4","% 70,6","7,3",,"4,2","% 13,6","% 55,7","% 97,7",,906,39,949,195,492
2024,KOCAELİ ÜNİVERSİTESİ,devlet,Turizm Fakültesi,Gastronomi ve Mutfak Sanatları,106910761,SÖZ,,,65,65,,,,KOCAELİ,Marmara,1,1,2,64.81,11.16,580.757,1.152.787,,,"% 75,4","% 50,7",1.705,,"% 9,2","% 24,6","% 64,8","8,1",,"6,2","% 23,2","% 31,9","% 82,6",,743,98,841,455,280
2024,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Sosyal Bilgiler Öğretmenliği,102710087,SÖZ,,,50,52,,,,ÇANAKKALE,Marmara,1,1,1,65.544,21.988,705.355,1.251.793,,,"% 94,2","% 48,1",704,,"% 3,3","% 16,8","% 51,7","10,2",,"6,9","% 1,9","% 34,6","% 75,0",,870,16,886,494,237
2024,ANKARA ÜNİVERSİTESİ,devlet,İlahiyat Fakültesi,İlahiyat,101190517,SÖZ,M.T.O.K.,,15,15,,,,ANKARA,İç Anadolu,57,16,12,67.107,30.435,695.21,1.048.882,,,"% 73,3","% 26,7",551,,"% 10,2","% 32,7","% 73,5","7,1",,"5,7","% 6,7","% 33,3","% 93,3",,200,5,205,100,64
2024,BURSA ULUDAĞ ÜNİVERSİTESİ,devlet,Fen-Edebiyat Fakültesi,Tarih,109710199,SÖZ,,,30,30,,,,BURSA,Marmara,7,4,4,67.844,2.893,581.474,1.271.133,,,"% 25,8","% 90,3",1.262,,"% 10,4","% 29,0","% 66,9","7,8",,"4,6","% 35,5","% 58,1","% 90,3",,233,6,239,102,420
2024,SELÇUK ÜNİVERSİTESİ,devlet,Turizm Fakültesi,Gastronomi ve Mutfak Sanatları,108911611,SÖZ,,,65,65,,,,KONYA,İç Anadolu,1,3,---,67.948,20.007,621.757,1.224.901,,,"% 44,9","% 72,5",1.619,,"% 11,0","% 29,4","% 66,0","7,9",,"3,7","% 36,2","% 62,3","% 92,8",,587,13,600,359,308
2024,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,devlet,Turizm Fakültesi (Sapanca),Gastronomi ve Mutfak Sanatları,111890179,SÖZ,,,60,60,,,,SAKARYA,Marmara,4,2,---,68.416,20.38,614.606,1.278.406,,,"% 85,9","% 48,4",1.39,,"% 7,8","% 24,2","% 65,8","8,1",,"5,0","% 15,6","% 45,3","% 90,6",,621,44,668,417,391
2024,ANKARA HACI BAYRAM VELİ ÜNİVERSİTESİ,devlet,Güzel Sanatlar Fakültesi,Görsel İletişim Tasarımı,111711985,SÖZ,,,65,66,,,,ANKARA,İç Anadolu,5,3,2,68.554,10.341,525.412,1.007.854,,,"% 50,7","% 50,7",1.13,,"% 13,2","% 37,3","% 73,8","6,8",,"3,8","% 36,2","% 62,3","% 92,8",,593,39,632,219,302
2024,HAKKARİ ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Türkçe Öğretmenliği,104910043,SÖZ,,,50,51,,,,HAKKARİ,Doğu Anadolu,---,2,4,68.949,16.082,806.303,1.379.422,,,"% 78,8","% 51,9",497,,"% 7,2","% 19,5","% 42,5","11,9",,"9,4","% 11,5","% 25,0","% 59,6",,964,2,975,325,183
2024,MARMARA ÜNİVERSİTESİ,devlet,İnsan ve Toplum Bilimleri Fakültesi,Coğrafya,107210262,SÖZ,,,60,61,,,,İSTANBUL ,,4,3,6,69.363,24.418,642.672,1.253.588,,,"% 21,0",,952,,"% 5,5","% 24,7","% 64,7","8,2",,"6,9","% 3,2","% 27,4","% 79,0",,699,125,827,149,124
2024,EGE ÜNİVERSİTESİ,devlet,İletişim Fakültesi,Reklamcılık,103410624,SÖZ,,,85,88,,,,İZMİR,Ege,3,3,1,69.444,1.168,490.494,969.831,,,"% 67,0","% 45,5",1.221,,"% 13,7","% 36,1","% 72,9","6,9",,"3,2","% 38,6","% 65,9","% 96,6",,729,97,826,119,454
2024,MERSİN ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Sosyal Bilgiler Öğretmenliği,107490370,SÖZ,,,45,47,,,,MERSİN,Akdeniz,2,2,---,69.476,34.885,645.204,1.528.981,,,"% 70,2","% 46,8",585,,"% 6,2","% 21,4","% 55,4","9,9",,"5,7","% 14,9","% 44,7","% 87,2",,605,7,612,354,129
2024,DİCLE ÜNİVERSİTESİ,devlet,Sezai Karakoç Edebiyat Fakültesi,Kürt Dili ve Edebiyatı,103090331,SÖZ,,,25,26,,,,DİYARBAKIR,Güneydoğu Anadolu,2,2,5,70.581,5.028,463.764,1.017.431,,,"% 24,2","% 81,8",607,,"% 20,9","% 40,7","% 70,5","7,4",,"3,1","% 54,5","% 72,7","% 93,9",,166,9,178,32,
2024,İSTANBUL MEDENİYET ÜNİVERSİTESİ,devlet,Edebiyat Fakültesi,Sanat Tarihi,105490022,SÖZ,,,30,31,,,,İSTANBUL,Marmara,2,---,4,72.574,19.664,498.482,936.881,,,"% 12,5","% 93,8",872,,"% 5,8","% 21,8","% 65,7","8,4",,"6,1","% 9,4","% 34,4","% 81,3",,268,26,294,84,252
2024,DİCLE ÜNİVERSİTESİ,devlet,Ziya Gökalp Eğitim Fakültesi,Türk Dili ve Edebiyatı Öğretmenliği,103010382,SÖZ,,,20,21,,,,DİYARBAKIR,Güneydoğu Anadolu,4,7,12,72.81,19.351,613.816,956.822,,,"% 61,5","% 69,2",216,,"% 6,5","% 28,2","% 71,3","7,9",,"3,8","% 15,4","% 57,7","% 96,2",,286,5,291,47,119
2024,BALIKESİR ÜNİVERSİTESİ,devlet,Burhaniye Uygulamalı Bilimler Fakültesi,Gastronomi ve Mutfak Sanatları,101590217,SÖZ,,,45,45,,,,BALIKESİR,Marmara,2,2,---,73.754,14.262,632.575,1.277.281,,,"% 89,8","% 44,9",1.002,,"% 6,2","% 20,3","% 64,0","8,4",,"6,9","% 10,2","% 22,4","% 87,8",,652,24,677,437,91
2024,DOKUZ EYLÜL ÜNİVERSİTESİ,devlet,Güzel Sanatlar Fakültesi,Film Tasarımı ve Yönetmenliği,103190552,SÖZ,,,35,36,,,,İZMİR,Ege,1,1,9,74.117,2.603,450.183,963.629,,,"% 38,9","% 72,2",676,,"% 12,3","% 38,0","% 72,3","7,0",,"3,5","% 30,6","% 66,7","% 100,0",,267,12,279,36,187
2024,ERCİYES ÜNİVERSİTESİ,devlet,Eğitim Fakültesi,Sosyal Bilgiler Öğretmenliği,103510086,SÖZ,,,50,52,,,,KAYSERİ,İç Anadolu,4,---,2,75.336,28.394,657.313,1.227.982,,,"% 51,9","% 76,9",580,,"% 8,3","% 25,7","% 61,4","9,0",,"4,8","% 23,1","% 51,9","% 86,5",,697,2,702,333,292
2024,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,devlet,İnsan ve Toplum Bilimleri Fakültesi,Türk Dili ve Edebiyatı,103810126,SÖZ,,,30,31,,,,ESKİŞEHİR,İç Anadolu,11,3,5,75.458,55.293,627.035,1.048.583,,,"% 84,4","% 25,0",1.136,,"% 6,2","% 22,4","% 61,4","8,7",,"6,8","% 6,3","% 21,9","% 78,1",,427,2,429,268,178
2024,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,devlet,İnsan ve Toplum Bilimleri Fakültesi,Türk Dili ve Edebiyatı,110010156,SÖZ,,,30,30,,,,ANKARA,İç Anadolu,9,4,11,76.531,19.513,653.727,1.208.544,,,"% 40,6","% 65,6",1.091,,"% 5,6","% 21,1","% 59,8","8,9",,"6,8","% 3,1","% 21,9","% 84,4",,430,17,447,220,330
2024,ANADOLU ÜNİVERSİTESİ,devlet,İletişim Bilimleri Fakültesi,Sinema ve Televizyon,101010361,SÖZ,,,80,82,,,,ESKİŞEHİR,İç Anadolu,5,8,5,77.05,3.086,483.764,1.133.509,,,"% 78,6","% 36,9",897,,"% 14,4","% 32,9","% 72,6","7,2",,"3,6","% 38,1","% 59,5","% 96,4",,739,60,799,117,451
2024,NECMETTİN ERBAKAN ÜNİVERSİTESİ,devlet,Ahmet Keleşoğlu Eğitim Fakültesi,Sosyal Bilgiler Öğretmenliği,107010176,SÖZ,,,50,52,,,,KONYA ,,4,2,1,77.079,13.175,672.143,1.239.867,,,"% 34,6",,595,,"% 5,9","% 17,8","% 54,6","9,8",,"6,2","% 17,3","% 34,6","% 82,7",,687,20,707,298,277
2024,DİCLE ÜNİVERSİTESİ,devlet,Ziya Gökalp Eğitim Fakültesi,Coğrafya Öğretmenliği,103010276,SÖZ,,,20,21,,,,DİYARBAKIR,Güneydoğu Anadolu,1,---,2,77.872,31.264,598.462,1.198.632,,,"% 53,8","% 69,2",250,,"% 8,8","% 32,8","% 70,8","7,6",,"4,0","% 26,9","% 65,4","% 92,3",,241,6,247,43,102
