academicYear,universityName,universityType,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupiedSlots,tuitionFee,universityFoundingYear,facultyFoundingYear,universityLocation,universityRegion,profCount,assoCount,docCount,baseRanking,topRanking,avgAdmissionRanking(TYT),baseAdmissionRanking(TYT),stdDeviationStudents,revenue,outOfCityStudentRate,sameRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref,admittedTotalPref,admittedTotalDepartmentPref,currentStudentCount,baseScore,topScore
2021,FIRAT ÜNİVERSİTESİ,,Eğitim Fakültesi,OkulÖncesiÖğretmenliği,,,Türkçe,,62,62,,,,ELAZIĞ,,,,,22022,3511,479502,1016880,,,7.42,,1368,,1.04,,,8.1,,5.8,"%17,7","%56,4","%77,4",,,,921,494,,"22,330,576","26,929,114"
2021,FIRAT ÜNİVERSİTESİ,,Eğitim Fakültesi,RehberlikvePsikolojikDanışmanlık,,,Türkçe,,62,62,,,,ELAZIĞ,,,,,133684,49992,244511,541213,,,2.58,,693,,1.4,,,8.9,,2.2,"%62,9","%80,6","%100,",,,,628,365,,"2,226,358","24,904,042"
2021,FIRAT ÜNİVERSİTESİ,,Fen Fakültesi,Biyoloji,,,Türkçe,,21,4,,,,ELAZIĞ,,,,,362367,337163,335066,404115,,,7.5,,39,,0.77,,,8.9,,2.5,"%75,0","%75,0","%100,",,,,28,16,,"20,640,886","24,508,409"
2021,FIRAT ÜNİVERSİTESİ,,Fen Fakültesi,Kimya,,,Türkçe,,26,2,,,,ELAZIĞ,,,,,373937,373669,510658,573199,,,10,,39,,0,,,13.5,,6.5,"%0,0","%0,0","%100,",,,,24,3,,"22,602,395","26,691,509"
2021,FIRAT ÜNİVERSİTESİ,,Fen Fakültesi,Matematik,,,Türkçe,,31,31,,,,ELAZIĞ,,,,,360406,242735,497776,1028796,,,2.58,,307,,0.46,,,10.6,,6.3,"%28,9","%41,9","%80,6",,,,321,124,,"2,390,059","28,683,561"
2021,FIRAT ÜNİVERSİTESİ,,Fen Fakültesi,MolekülerBiyolojiveGenetik,,,Türkçe,,52,43,,,,ELAZIĞ,,,,,387764,311071,492206,1057933,,,6.51,,197,,0.25,,,11.8,,7.8,"%11,6","%30,2","%69,8",,,,583,271,,"44,872,182","49,192,932"
2021,FIRAT ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,ÇalışmaEkonomisiveEndüstriİlişkileri,,,Türkçe,,31,0,,,,ELAZIĞ,,,,,,,,,,,10,,22,,0,,,7.3,,,"%0,0","%0,0","%0,0",,,,0,0,,"2,220,519","23,668,833"
2021,FIRAT ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,İktisat,,,Türkçe,,41,9,,,,ELAZIĞ,,,,,572229,219363,530878,811733,,,1.11,,65,,1.08,,,6.9,,1.3,"%77,8","%100,","%100,",,,,59,9,,"26,309,046","38,562,456"
2021,FIRAT ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,İşletme,,,Türkçe,,41,7,,,,ELAZIĞ,,,,,573966,311669,646231,976839,,,0,,81,,0.49,,,7.6,,1.4,"%57,0","%100,","%100,",,,,31,7,,"34,913,309","41,745,832"
2021,FIRAT ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,Maliye,,,Türkçe,,62,8,,,,ELAZIĞ,,,,,584530,216423,725773,1290172,,,2.5,,95,,0.42,,,8.2,,2.4,"%50,0","%87,5","%100,",,,,63,19,,"21,470,132","25,744,234"
2021,FIRAT ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,SosyalHizmet,,,Türkçe,,62,62,,,,ELAZIĞ,,,,,455050,170416,630155,1429241,,,4.19,,447,,1.39,,,8.1,,4.3,"%40,3","%61,3","%88,7",,,,698,207,,"40,988,312","41,524,629"
2021,FIRAT ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,SiyasetBilimiveKamuYönetimi,,,Türkçe,,82,37,,,,ELAZIĞ,,,,,584557,163533,699528,1039018,,,1.89,,176,,1.08,,,7,,2.9,"%51,4","%83,8","%94,6",,,,275,53,,"39,415,482","40,737,577"
2021,FIRAT ÜNİVERSİTESİ,,İlahiyat Fakültesi,İlahiyat,,,Türkçe,,203,203,,,,ELAZIĞ,,,,,230290,3615,783345,1433622,,,4.43,,1746,,1.01,,,8.1,,3.7,"%41,9","%66,5","%92,1",,,,2196,1189,,"25,816,277","2,828,225"
2021,FIRAT ÜNİVERSİTESİ,,İlahiyat Fakültesi,İlahiyat(M.T.O.K.),,,Türkçe,,22,22,,,,ELAZIĞ,,,,,515373,172677,1022570,1381761,,,4.55,,319,,0.41,,,9,,2.9,"%22,7","%72,7","%100,",,,,392,162,,"33,908,257","38,361,404"
2021,FIRAT ÜNİVERSİTESİ,,İletişim Fakültesi,Gazetecilik,,,Türkçe,,62,21,,,,ELAZIĞ,,,,,560270,118545,1102113,1605768,,,6.67,,319,,0.25,,,9.5,,5.5,"%38,1","%66,7","%81,0",,,,265,71,,"30,540,471","33,548,459"
2021,FIRAT ÜNİVERSİTESİ,,İletişim Fakültesi,GörselİletişimTasarımı,,,Türkçe,,62,25,,,,ELAZIĞ,,,,,554529,207331,999286,1604507,,,5.6,,176,,0.68,,,9,,2.6,"%48,0","%68,0","%100,",,,,306,54,,"30,131,852","35,407,863"
2021,FIRAT ÜNİVERSİTESİ,,İletişim Fakültesi,HalklaİlişkilerveTanıtım,,,Türkçe,,62,52,,,,ELAZIĞ,,,,,563463,127183,1084269,1617966,,,4.23,,346,,0.72,,,8.5,,3.8,"%48,1","%71,2","%88,5",,,,519,126,,"33,665,879","40,044,466"
2021,FIRAT ÜNİVERSİTESİ,,İletişim Fakültesi,"Radyo,TelevizyonveSinema",,,Türkçe,,62,37,,,,ELAZIĞ,,,,,558482,33067,1091186,1583409,,,4.86,,330,,0.58,,,9.2,,3,"%51,4","%70,3","%94,6",,,,372,95,,"36,095,839","40,754,827"
2021,FIRAT ÜNİVERSİTESİ,,İnsani ve Sosyal Bilimler Fakültesi,AlmanDiliveEdebiyatı,,,Türkçe,,52,52,,,,ELAZIĞ,,,,,70115,4200,861992,1583199,,,6.35,,222,,0.59,,,11.7,,7.1,"%25,0","%38,5","%75,0",,,,582,117,,"34,354,361","39,448,264"
2021,FIRAT ÜNİVERSİTESİ,,İnsani ve Sosyal Bilimler Fakültesi,Coğrafya,,,Türkçe,,62,62,,,,ELAZIĞ,,,,,414450,74773,947308,1596409,,,3.71,,607,,0.86,,,8.2,,2.4,"%51,6","%75,8","%100,",,,,621,195,,"29,272,268","33,848,748"
2021,FIRAT ÜNİVERSİTESİ,,İnsani ve Sosyal Bilimler Fakültesi,ÇağdaşTürkLehçeleriveEdebiyatları,,,Lehçe,,62,7,,,,ELAZIĞ,,,,,516928,324877,1179572,1558803,,,4.29,,68,,0.59,,,9.3,,2.7,"%57,0","%85,7","%85,7",,,,97,9,,0,0
2021,FIRAT ÜNİVERSİTESİ,,İnsani ve Sosyal Bilimler Fakültesi,Sosyoloji,,,Türkçe,,62,29,,,,ELAZIĞ,,,,,578569,184878,746656,1471051,,,1.38,,140,,1,,,7.3,,4,"%48,3","%65,5","%89,7",,,,245,70,,"23,163,771","23,163,771"
2021,FIRAT ÜNİVERSİTESİ,,İnsani ve Sosyal Bilimler Fakültesi,İngilizDiliveEdebiyatı,,,Türkçe,,72,72,,,,ELAZIĞ,,,,,36791,22727,620497,1447727,,,4.72,,787,,0.42,,,10.1,,5.1,"%5,60","%45,8","%91,7",,,,722,418,,"2,316,986","25,324,045"
2021,FIRAT ÜNİVERSİTESİ,,İnsani ve Sosyal Bilimler Fakültesi,Tarih,,,Türkçe,,82,63,,,,ELAZIĞ,,,,,561732,4885,1023117,1598070,,,3.17,,479,,0.5,,,8.1,,2.9,"%38,1","%77,8","%98,4",,,,592,207,,"2,067,123","27,799,219"
2021,FIRAT ÜNİVERSİTESİ,,İnsani ve Sosyal Bilimler Fakültesi,TürkDiliveEdebiyatı,,,Türkçe,,82,82,,,,ELAZIĞ,,,,,396214,67821,933743,1594750,,,3.66,,708,,1.09,,,7.9,,3,"%48,8","%74,4","%95,1",,,,877,410,,"2,171,696","29,986,635"
2021,FIRAT ÜNİVERSİTESİ,,Mimarlık Fakültesi,Mimarlık,,,Türkçe,,93,47,,,,ELAZIĞ,,,,,246932,71809,339924,762176,,,2.34,,373,,0.48,,,11.3,,5,"%38,3","%61,7","%80,9",,,,512,150,,"21,858,496","32,565,817"
2021,FIRAT ÜNİVERSİTESİ,,Mühendislik Fakültesi,JeolojiMühendisliği,,,Türkçe,,11,0,,,,ELAZIĞ,,,,,,,,,,,10,,3,,0,,,11.7,,,"%0,0","%0,0","%0,0",,,,0,0,,"22,139,892","23,332,535"
2021,FIRAT ÜNİVERSİTESİ,,Mühendislik Fakültesi,Biyomühendislik,,,Türkçe,,21,2,,,,ELAZIĞ,,,,,292316,245612,377657,461955,,,10,,19,,0,,,13.4,,12,"%0,0","%0,0","%50,0",,,,37,11,,"19,906,921","40,398,609"
2021,FIRAT ÜNİVERSİTESİ,,Mühendislik Fakültesi,MakineMühendisliği,,,Türkçe,,21,9,,,,ELAZIĞ,,,,,299305,211872,449789,1001439,,,6.67,,156,,0.06,,,13,,7.3,"%11,1","%44,4","%77,8",,,,123,25,,"20,808,654","2,905,899"
2021,FIRAT ÜNİVERSİTESİ,,Mühendislik Fakültesi,MekatronikMühendisliği,,,Türkçe,,21,9,,,,ELAZIĞ,,,,,295019,180117,400849,678847,,,7.78,,95,,0.21,,,12.5,,7,"%22,2","%22,2","%88,9",,,,132,31,,"33,943,987","41,056,015"
2021,FIRAT ÜNİVERSİTESİ,,Mühendislik Fakültesi,YazılımMühendisliği,,,Türkçe,,62,62,,,,ELAZIĞ,,,,,128043,52658,158186,340821,,,8.06,,1538,,0.89,,,9.3,,8,"%19,4","%33,9","%72,6",,,,792,356,,"21,548,569","21,548,569"
2021,FIRAT ÜNİVERSİTESİ,,Mühendislik Fakültesi,İnşaatMühendisliği,,,Türkçe,,72,29,,,,ELAZIĞ,,,,,299453,92651,348599,857248,,,4.14,,240,,0.42,,,11.4,,6.5,"%34,5","%48,3","%79,3",,,,343,121,,"22,294,369","22,534,677"
2021,FIRAT ÜNİVERSİTESİ,,Mühendislik Fakültesi,Elektrik-ElektronikMühendisliği,,,Türkçe,,82,82,,,,ELAZIĞ,,,,,273755,116124,340065,905249,,,5.61,,588,,0.39,,,12,,6.3,"%19,5","%45,1","%75,6",,,,1098,408,,"2,464,055","2,677,473"
2021,FIRAT ÜNİVERSİTESİ,,Mühendislik Fakültesi,BilgisayarMühendisliği,,,Türkçe,,88,88,,,,ELAZIĞ,,,,,180046,29828,218188,632722,,,7.95,,1700,,0.35,,,11.1,,8.7,"%8,0","%26,1","%63,6",,,,1312,738,,"20,625,581","26,457,135"
2021,FIRAT ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,Hemşirelik,,,Türkçe,,134,134,,,,ELAZIĞ,,,,,151198,38310,193962,461038,,,5.15,,2776,,0.85,,,8.7,,4.8,"%29,9","%59,0","%85,8",,,,1677,1103,,"23,224,293","2,574,276"
2021,FIRAT ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,BeslenmeveDiyetetik,,,Türkçe,,72,72,,,,ELAZIĞ,,,,,288934,108129,358492,822909,,,7.22,,657,,0.55,,,10.7,,8.8,"%18,0","%30,5","%61,1",,,,1159,443,,"21,107,202","26,371,334"
2021,FIRAT ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,FizyoterapiveRehabilitasyon,,,Türkçe,,72,72,,,,ELAZIĞ,,,,,324004,172641,452078,1054120,,,7.08,,570,,0.39,,,11.5,,6.4,"%18,0","%44,4","%79,2",,,,1185,310,,"20,276,258","28,228,448"
2021,FIRAT ÜNİVERSİTESİ,,Sağlık Bilimleri Fakültesi,Ebelik,,,Türkçe,,82,82,,,,ELAZIĞ,,,,,218125,99742,306814,696673,,,6.22,,2470,,0.23,,,12.3,,9.1,"%3,69","%31,7","%61,0",,,,1402,632,,"19,763,054","25,940,934"
2021,FIRAT ÜNİVERSİTESİ,,Sivil Havacılık Yüksekokulu,HavacılıkElektrikveElektroniği,,,Türkçe,,52,52,,,,ELAZIĞ,,,,,323091,185267,431781,988526,,,8.65,,288,,0.76,,,8.9,,5.4,"%21,2","%46,2","%88,5",,,,761,59,,"25,214,803","35,351,552"
2021,FIRAT ÜNİVERSİTESİ,,Sivil Havacılık Yüksekokulu,UçakBakımveOnarım,,,Türkçe,,52,52,,,,ELAZIĞ,,,,,283944,168811,398167,1170440,,,9.62,,313,,1.21,,,9.2,,6.2,"%17,2","%40,4","%76,9",,,,779,53,,"2,436,693","33,083,636"
2021,FIRAT ÜNİVERSİTESİ,,Spor Bilimleri Fakültesi,SporYöneticiliği,,,Türkçe,,52,46,,,,ELAZIĞ,,,,,587409,193112,731232,1576439,,,3.48,,212,,1.37,,,7.3,,1.8,"%63,0","%87,0","%100,",,,,343,132,,"26,998,458","29,253,902"
2021,FIRAT ÜNİVERSİTESİ,,Su Ürünleri Fakültesi,SuÜrünleriMühendisliği,,,Türkçe,,21,1,,,,ELAZIĞ,,,,,362676,362676,317854,317854,,,10,,6,,1.67,,,9,,1,"%100,","%100,","%100,",,,,1,1,,"25,400,099","35,248,303"
2021,FIRAT ÜNİVERSİTESİ,,Teknoloji Fakültesi,AdliBilişimMühendisliği(KKTCUyruklu),,,Türkçe,,1,0,,,,ELAZIĞ,,,,,,,,,,,10,,0,,0,,,,,,"%0,0","%0,0","%0,0",,,,0,0,,"28,845,841","33,326,063"
2021,FIRAT ÜNİVERSİTESİ,,Teknoloji Fakültesi,AdliBilişimMühendisliği(M.T.O.K.),,,Türkçe,,13,1,,,,ELAZIĞ,,,,,290848,290848,220705,220705,,,10,,19,,0,,,11.9,,2,"%0,0","%100,","%100,",,,,24,1,,"24,278,576","30,069,805"
2021,FIRAT ÜNİVERSİTESİ,,Teknoloji Fakültesi,YazılımMühendisliği(M.T.O.K.),,,Türkçe,,19,19,,,,ELAZIĞ,,,,,277878,158815,294803,695683,,,8.42,,285,,0.18,,,10.7,,7.6,"%0,0","%26,3","%68,4",,,,347,48,,"42,916,513","45,554,263"
2021,FIRAT ÜNİVERSİTESİ,,Teknoloji Fakültesi,YazılımMühendisliği(UOLP-SamHoustonState),,,İngilizce,0,20,20,,,,ELAZIĞ,,,,,112104,58970,129113,192802,,,8.5,,137,,4.74,,,5.3,,3.1,"%55,0","%75,0","%95,0",,,,174,109,,0,0
2021,FIRAT ÜNİVERSİTESİ,,Teknoloji Fakültesi,Elektrik-ElektronikMühendisliği,,,Türkçe,,31,5,,,,ELAZIĞ,,,,,296159,274234,351971,497556,,,10,,85,,0,,,12,,9.4,"%0,0","%20,0","%80,0",,,,87,25,,"23,577,229","25,587,724"
2021,FIRAT ÜNİVERSİTESİ,,Teknoloji Fakültesi,AdliBilişimMühendisliği,,,Türkçe,,50,50,,,,ELAZIĞ,,,,,251526,83506,327600,633354,,,7.4,,221,,1.04,,,10.2,,8,"%16,0","%30,0","%74,0",,,,663,68,,"22,005,684","24,352,891"
2021,FIRAT ÜNİVERSİTESİ,,Teknoloji Fakültesi,YazılımMühendisliği,,,Türkçe,,72,72,,,,ELAZIĞ,,,,,140108,49638,173277,350484,,,8.19,,1211,,0.61,,,8.5,,6.6,"%25,0","%52,8","%75,0",,,,1006,549,,"29,743,298","32,740,571"
2021,FIRAT ÜNİVERSİTESİ,,Tıp Fakültesi,Tıp,,,Türkçe,,205,205,,,,ELAZIĞ,,,,,19564,3609,30222,113873,,,6.1,,3824,,0.46,,,10.4,,5.2,"%22,4","%42,9","%86,8",,,,3662,3371,,"21,766,547","25,065,432"
2021,FIRAT ÜNİVERSİTESİ,,Veteriner Fakültesi,Veterinerlik,,,Türkçe,,123,123,,,,ELAZIĞ,,,,,119883,51793,136145,284423,,,8.94,,2211,,0.82,,,8.6,,6.8,"%13,8","%26,8","%82,8",,,,1623,1125,,"23,395,448","28,186,659"
2021,GALATASARAY ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Felsefe,,,Fransızca,,31,31,,,,İSTANBUL,,,,,36896,1184,117587,196121,,,3.87,,368,,1.44,,,6.3,,3.6,"%35,5","%61,3","%100,",,,,310,63,,"29,930,438","31,818,493"
2021,GALATASARAY ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,FransızDiliveEdebiyatı,,,Fransızca,,31,31,,,,İSTANBUL,,,,,3247,494,88385,264328,,,5.81,,605,,2.88,,,4,,2.1,"%51,6","%87,1","%100,",,,,252,36,,"20,342,637","26,448,619"
2021,GALATASARAY ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Matematik,,,Fransızca,,31,31,,,,İSTANBUL,,,,,35245,12069,44102,97648,,,5.16,,429,,1.24,,,7.4,,4.1,"%9,70","%54,8","%93,5",,,,279,85,,"20,660,799","26,276,607"
2021,GALATASARAY ÜNİVERSİTESİ,,Fen-Edebiyat Fakültesi,Sosyoloji,,,Fransızca,,31,31,,,,İSTANBUL,,,,,14343,2762,86255,190082,,,6.13,,416,,0.96,,,7,,4.5,"%16,1","%48,4","%90,3",,,,319,66,,"23,529,322","23,529,322"
2021,GALATASARAY ÜNİVERSİTESİ,,Hukuk Fakültesi ,Hukuk,,,Fransızca,,26,26,,,,İSTANBUL,,,,,213,5,8187,26289,,,7.69,,1017,,6.7,,,3.4,,1,"%100,","%100,","%100,",,,,147,103,,"23,395,628","26,009,511"
2021,GALATASARAY ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,İktisat,,,Fransızca,,31,31,,,,İSTANBUL,,,,,1965,902,41958,82906,,,6.13,,658,,0.58,,,6.4,,4,"%16,1","%48,4","%96,8",,,,357,77,,"25,228,568","2,621,474"
2021,GALATASARAY ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,İşletme,,,Fransızca,,31,31,,,,İSTANBUL,,,,,1574,554,39815,123720,,,8.06,,782,,0.87,,,6,,3.7,"%6,5","%54,8","%100,",,,,313,104,,"248,773","25,129,945"
2021,GALATASARAY ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,SiyasetBilimi,,,Fransızca,,31,31,,,,İSTANBUL,,,,,3590,1593,57005,134282,,,6.77,,394,,0.86,,,6.7,,5.6,"%12,9","%41,9","%87,1",,,,397,30,,"24,810,066","24,960,301"
2021,GALATASARAY ÜNİVERSİTESİ,,İktisadi ve İdari Bilimler Fakültesi,Uluslararasıİlişkiler,,,Fransızca,,31,31,,,,İSTANBUL,,,,,2386,166,44184,100305,,,7.42,,596,,0.87,,,6.3,,3.8,"%22,6","%58,0","%96,8",,,,332,61,,"30,413,972","36,503,294"
2021,GALATASARAY ÜNİVERSİTESİ,,İletişim Fakültesi ,İletişim,,,Fransızca,,31,31,,,,İSTANBUL,,,,,883,133,165341,414209,,,7.42,,864,,3.72,,,3.7,,2.2,"%48,4","%80,6","%100,",,,,258,30,,"24,896,584","26,157,712"
2021,GALATASARAY ÜNİVERSİTESİ,,Mühendislik ve Teknoloji Fakültesi,BilgisayarMühendisliği,,,Fransızca,,31,31,,,,İSTANBUL,,,,,4351,2116,10750,37605,,,6.45,,898,,0.97,,,6.3,,5.3,"%3,2","%22,6","%96,8",,,,335,196,,"27,209,756","40,657,157"
2021,GALATASARAY ÜNİVERSİTESİ,,Mühendislik ve Teknoloji Fakültesi,EndüstriMühendisliği,,,Fransızca,,31,31,,,,İSTANBUL,,,,,8645,5144,14495,51185,,,7.42,,654,,0.95,,,6.8,,6.2,"%3,2","%19,4","%87,1",,,,366,137,,"24,557,926","29,932,084"
2021,GAZİ ÜNİVERSİTESİ,,Diş Hekimliği Fakültesi,DişHekimliği,,,Türkçe,,144,144,,,,ANKARA,,,,,23468,17871,34618,110358,,,8.68,,4475,,0.25,,,11.1,,11.2,"%1,40","%25,7","%44,4",,,,2801,1454,,"28,529,227","29,760,311"
2021,GAZİ ÜNİVERSİTESİ,,Eczacılık Fakültesi,Eczacılık,,,Türkçe,,123,123,,,,ANKARA,,,,,38859,31840,54278,208278,,,9.02,,4205,,0.24,,,11.3,,10.9,"%4,10","%13,0","%48,8",,,,2451,1333,,"42,637,091","43,742,974"
2021,GAZİ ÜNİVERSİTESİ,,Fen Fakültesi,Fizik,,,Türkçe,,41,41,,,,ANKARA,,,,,327631,185383,378506,876663,,,5.85,,410,,0.24,,,10,,5.9,"%14,6","%29,2","%90,2",,,,452,181,,"32,708,543","34,860,596"
2021,GAZİ ÜNİVERSİTESİ,,Fen Fakültesi,Matematik(UzaktanÖğretim),,,Türkçe,UE-Ücretli,52,52,,,,ANKARA,,,,,257919,24477,313824,1041335,,,7.12,,221,,4.12,,,5.6,,2.3,"%80,8","%86,5","%96,2",,,,229,120,,"28,852,515","32,636,053"
2021,GAZİ ÜNİVERSİTESİ,,Fen Fakültesi,Biyoloji,,,Türkçe,,62,62,,,,ANKARA,,,,,295566,179263,364879,1041150,,,6.13,,1138,,0.16,,,9.6,,6.4,"%0,0","%25,8","%88,7",,,,722,340,,"37,247,078","38,994,811"
2021,GAZİ ÜNİVERSİTESİ,,Fen Fakültesi,Kimya,,,Türkçe,,62,62,,,,ANKARA,,,,,295143,225277,396013,801286,,,5.48,,1355,,0.31,,,9.4,,6.8,"%4,8","%25,8","%77,4",,,,808,403,,"32,713,125","3,333,649"
2021,GAZİ ÜNİVERSİTESİ,,Fen Fakültesi,İstatistik,,,Türkçe,,82,82,,,,ANKARA,,,,,300217,207162,374879,951910,,,5.85,,1105,,0.19,,,8.8,,6.6,"%1,2","%28,0","%86,6",,,,1005,487,,"40,741,844","42,325,704"
2021,GAZİ ÜNİVERSİTESİ,,Fen Fakültesi,Matematik,,,Türkçe,,93,93,,,,ANKARA,,,,,202457,110513,260740,589332,,,6.02,,1557,,0.68,,,9,,6.6,"%4,3","%34,4","%79,6",,,,1102,499,,"36,231,091","36,773,738"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,ÖzelEğitimÖğretmenliği,,,Türkçe,,103,103,,,,ANKARA,,,,,5914,1060,354018,901654,,,7.96,,1905,,1.29,,,5.1,,2.6,"%23,3","%75,7","%100,",,,,1421,1108,,"32,725,427","37,740,803"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,İngilizceÖğretmenliği,,,İngilizce,,123,123,,,,ANKARA,,,,,9449,5275,268482,593160,,,7.89,,1798,,1.57,,,5.1,,2.9,"%26,8","%74,0","%98,4",,,,1290,1092,,"38,069,859","39,222,136"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,BilgisayarveÖğretimTeknolojileriÖğretmenliği,,,Türkçe,,21,21,,,,ANKARA,,,,,288899,186997,374517,905995,,,5.71,,147,,0.14,,,11.6,,7.5,"%9,5","%33,3","%71,3",,,,332,84,,"22,487,667","26,418,341"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,BiyolojiÖğretmenliği,,,Türkçe,,21,21,,,,ANKARA,,,,,226835,204266,264400,472286,,,4.29,,371,,0.03,,,11.7,,8.8,"%0,0","%9,5","%76,2",,,,315,47,,"24,292,359","30,858,201"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,CoğrafyaÖğretmenliği,,,Türkçe,,21,21,,,,ANKARA,,,,,25961,5271,477745,993645,,,4.29,,475,,1.05,,,8,,4.3,"%42,9","%52,4","%90,5",,,,224,32,,"24,597,931","30,013,342"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,FelsefeGrubuÖğretmenliği,,,Türkçe,,21,21,,,,ANKARA,,,,,261649,115722,443691,736173,,,6.19,,160,,0.69,,,11.5,,5.6,"%28,5","%42,9","%81,0",,,,318,26,,"23,869,182","2,636,651"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,FizikÖğretmenliği,,,Türkçe,,21,21,,,,ANKARA,,,,,215081,13157,290567,616611,,,6.19,,337,,0.18,,,10.8,,5.5,"%4,8","%52,4","%85,7",,,,277,56,,"33,536,979","43,559,331"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,KimyaÖğretmenliği,,,Türkçe,,21,21,,,,ANKARA,,,,,207632,155709,258681,503450,,,7.14,,520,,0.25,,,11,,6,"%0,0","%52,4","%76,2",,,,286,60,,"26,803,684","32,306,271"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,MatematikÖğretmenliği,,,Türkçe,,21,21,,,,ANKARA,,,,,51635,17126,66091,129061,,,7.62,,551,,0.8,,,10.2,,7,"%9,5","%47,5","%71,3",,,,271,79,,"27,294,368","34,116,878"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,TarihÖğretmenliği,,,Türkçe,,21,21,,,,ANKARA,,,,,23717,2019,469727,974462,,,5.71,,434,,0.99,,,7.2,,2.2,"%57,0","%81,0","%100,",,,,191,41,,"29,451,765","32,313,871"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,TürkDiliveEdebiyatıÖğretmenliği,,,Türkçe,,21,21,,,,ANKARA,,,,,12817,1644,353046,688578,,,5.71,,456,,1.75,,,6.3,,2.6,"%33,3","%71,3","%100,",,,,213,39,,"37,169,973","38,586,325"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,FransızcaÖğretmenliği,,,Fransızca,,41,41,,,,ANKARA,,,,,31110,10351,545901,1111186,,,4.63,,608,,0.35,,,8.5,,5.8,"%7,3","%31,7","%90,2",,,,408,120,,"24,080,945","27,808,288"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,AlmancaÖğretmenliği,,,Almanca,,52,52,,,,ANKARA,,,,,27013,11273,637539,1407837,,,5.96,,907,,0.82,,,7.3,,4.1,"%34,5","%63,5","%90,4",,,,496,123,,"24,349,542","27,189,314"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,ArapçaÖğretmenliği,,,Arapça,,62,62,,,,ANKARA,,,,,27550,5019,766782,1478125,,,8.55,,472,,3.67,,,4,,2.1,"%71,0","%87,1","%96,8",,,,420,170,,"25,498,545","30,847,218"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,FenBilgisiÖğretmenliği,,,Türkçe,,62,62,,,,ANKARA,,,,,146658,87948,196138,427078,,,8.06,,1036,,0.71,,,9.3,,8.5,"%3,2","%25,8","%64,5",,,,977,380,,"22,706,054","25,112,677"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,İlköğretimMatematikÖğretmenliği,,,Türkçe,,72,72,,,,ANKARA,,,,,54459,36173,74695,177700,,,7.78,,1656,,1.32,,,8.6,,7.3,"%12,5","%36,1","%73,6",,,,1168,630,,"27,686,149","32,208,261"
2021,GAZİ ÜNİVERSİTESİ,,Gazi Eğitim Fakültesi,SosyalBilgilerÖğretmenliği,,,Türkçe,,72,72,,,,ANKARA,,,,,40235,13501,491819,966872,,,4.03,,1102,,0.76,,,9.3,,5.7,"%18,0","%48,6","%81,8",,,,928,336,,"27,323,093","30,678,171"
