,MARDİN ARTUKLU ÜNİVERSİTESİ,DEVLET,MARDİN,BIRINCI Ö.,2130,1927,4057,4034,4750,8784,735,526,1261,89,40,129,6988,7243,14231,
,MARMARA ÜNİVERSİTESİ,DEVLET,İSTANBUL,BIRINCI Ö.,2941,2558,5499,20350,23177,43527,3872,3949,7821,2005,2010,4015,29168,31694,60862,
,MEF ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,0,0,0,1746,2295,4041,110,119,229,4,2,6,1860,2416,4276,
,MERSİN ÜNİVERSİTESİ,DEVLET,MERSİN,BIRINCI Ö.,6373,4668,11041,11409,11386,22795,1169,1389,2558,303,377,680,19254,17820,37074,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,DEVLET,İSTANBUL,BIRINCI Ö.,116,217,333,3240,4666,7906,707,1130,1837,245,465,710,4308,6478,10786,
,MUDANYA ÜNİVERSİTESİ,VAKIF,BURSA,BIRINCI Ö.,98,330,428,169,362,531,20,28,48,0,0,0,287,720,1007,
,MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ,DEVLET,MUĞLA,BIRINCI Ö.,6764,5395,12159,11254,11250,22504,1021,1239,2260,284,350,634,19323,18234,37557,
,MUNZUR ÜNİVERSİTESİ,DEVLET,TUNCELİ,BIRINCI Ö.,1641,1755,3396,1873,2920,4793,612,362,974,8,13,21,4134,5050,9184,
,MUŞ ALPARSLAN ÜNİVERSİTESİ,DEVLET,MUŞ,BIRINCI Ö.,3096,2681,5777,3297,3848,7145,422,331,753,50,10,60,6865,6870,13735,
,NECMETTİN ERBAKAN ÜNİVERSİTESİ,DEVLET,KONYA,BIRINCI Ö.,2401,1552,3953,10140,14429,24569,2056,2311,4367,742,566,1308,15339,18858,34197,
,NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ,DEVLET,NEVŞEHİR,BIRINCI Ö.,2500,2992,5492,4387,7299,11686,811,793,1604,150,155,305,7848,11239,19087,
,NİĞDE ÖMER HALİSDEMİR ÜNİVERSİTESİ,DEVLET,NİĞDE,BIRINCI Ö.,3810,2663,6473,5904,7396,13300,1239,1093,2332,241,212,453,11194,11364,22558,
,NUH NACİ YAZGAN ÜNİVERSİTESİ,VAKIF,KAYSERİ,BIRINCI Ö.,17,67,84,922,1620,2542,98,101,199,1,7,8,1038,1795,2833,
,ONDOKUZ MAYIS ÜNİVERSİTESİ,DEVLET,SAMSUN,BIRINCI Ö.,6043,5484,11527,14206,16004,30210,2881,2989,5870,828,712,1540,23958,25189,49147,
,ORDU ÜNİVERSİTESİ,DEVLET,ORDU,BIRINCI Ö.,3598,2535,6133,3810,5009,8819,696,929,1625,123,121,244,8227,8594,16821,
,ORTA DOĞU TEKNİK ÜNİVERSİTESİ,DEVLET,ANKARA,BIRINCI Ö.,0,0,0,14275,9664,23939,2707,2356,5063,1663,1516,3179,18645,13536,32181,
,OSMANİYE KORKUT ATA ÜNİVERSİTESİ,DEVLET,OSMANİYE,BIRINCI Ö.,2930,1856,4786,3268,4361,7629,522,411,933,65,40,105,6785,6668,13453,
,OSTİM TEKNİK ÜNİVERSİTESİ,VAKIF,ANKARA,BIRINCI Ö.,1369,198,1567,3911,1622,5533,283,149,432,0,0,0,5563,1969,7532,
,ÖZYEĞİN ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,0,0,0,4227,3598,7825,376,228,604,122,83,205,4725,3909,8634,
,PAMUKKALE ÜNİVERSİTESİ,DEVLET,DENİZLİ,BIRINCI Ö.,5460,5761,11221,11878,12675,24553,1163,1147,2310,302,396,698,18803,19979,38782,
,PİRİ REİS ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,1802,435,2237,2956,1082,4038,96,50,146,24,1,25,4878,1568,6446,
,RECEP TAYYİP ERDOĞAN ÜNİVERSİTESİ,DEVLET,RİZE,BIRINCI Ö.,2823,2415,5238,4608,5879,10487,598,649,1247,132,106,238,8161,9049,17210,
,SABANCI ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,0,0,0,2781,1618,4399,359,237,596,176,148,324,3316,2003,5319,
,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,DEVLET,İSTANBUL,BIRINCI Ö.,2081,3873,5954,5626,11196,16822,77,393,470,240,677,917,8024,16139,24163,
,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,DEVLET,SAKARYA,BIRINCI Ö.,8428,6086,14514,5037,2848,7885,900,430,1330,180,93,273,14545,9457,24002,
,SAKARYA ÜNİVERSİTESİ,DEVLET,SAKARYA,BIRINCI Ö.,560,1292,1852,12219,15114,27333,2912,2835,5747,904,698,1602,16595,19939,36534,
,SAMSUN ÜNİVERSİTESİ,DEVLET,SAMSUN,BIRINCI Ö.,703,289,992,2841,2661,5502,262,194,456,25,20,45,3831,3164,6995,
,SANKO ÜNİVERSİTESİ,VAKIF,GAZİANTEP,BIRINCI Ö.,88,307,395,411,814,1225,33,88,121,2,2,4,534,1211,1745,
,SELÇUK ÜNİVERSİTESİ,DEVLET,KONYA,BIRINCI Ö.,9151,7171,16322,13124,17240,30364,2577,2618,5195,825,789,1614,25677,27818,53495,
,SİİRT ÜNİVERSİTESİ,DEVLET,SİİRT,BIRINCI Ö.,2524,2502,5026,4231,4360,8591,548,420,968,100,42,142,7403,7324,14727,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,SİNOP ÜNİVERSİTESİ,DEVLET,SİNOP,BIRINCI Ö.,2668,2283,4951,2586,3754,6340,433,437,870,8,14,22,5695,6488,12183,
,SİVAS BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,DEVLET,SİVAS,BIRINCI Ö.,0,0,0,197,92,289,101,64,165,42,31,73,340,187,527,
,SİVAS CUMHURİYET ÜNİVERSİTESİ,DEVLET,SİVAS,BIRINCI Ö.,7568,7454,15022,11707,13806,25513,1594,1845,3439,263,237,500,21132,23342,44474,
,SÜLEYMAN DEMİREL ÜNİVERSİTESİ,DEVLET,ISPARTA,BIRINCI Ö.,1145,2961,4106,10810,12879,23689,1491,1247,2738,515,489,1004,13961,17576,31537,
,ŞIRNAK ÜNİVERSİTESİ,DEVLET,ŞIRNAK,BIRINCI Ö.,1455,1362,2817,1152,982,2134,683,306,989,28,3,31,3318,2653,5971,
,TARSUS ÜNİVERSİTESİ,DEVLET,MERSİN,BIRINCI Ö.,1476,1539,3015,1070,1170,2240,307,210,517,39,30,69,2892,2949,5841,
,TED ÜNİVERSİTESİ,VAKIF,ANKARA,BIRINCI Ö.,0,0,0,2174,3061,5235,89,159,248,8,24,32,2271,3244,5515,
,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,DEVLET,TEKİRDAĞ,BIRINCI Ö.,7243,4583,11826,7085,7173,14258,950,963,1913,118,122,240,15396,12841,28237,
,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,VAKIF,ANKARA,BIRINCI Ö.,0,0,0,2722,2580,5302,213,180,393,68,42,110,3003,2802,5805,
,TOKAT GAZİOSMANPAŞA ÜNİVERSİTESİ,DEVLET,TOKAT,BIRINCI Ö.,5665,5431,11096,7933,8785,16718,1656,1511,3167,198,143,341,15452,15870,31322,
,TOROS ÜNİVERSİTESİ,VAKIF,MERSİN,BIRINCI Ö.,707,1104,1811,857,1144,2001,68,115,183,7,5,12,1639,2368,4007,
,TRABZON ÜNİVERSİTESİ,DEVLET,TRABZON,BIRINCI Ö.,1699,1818,3517,2580,3881,6461,403,543,946,81,125,206,4763,6367,11130,
,TRAKYA ÜNİVERSİTESİ,DEVLET,EDİRNE,BIRINCI Ö.,5896,5088,10984,10035,11829,21864,874,1115,1989,297,350,647,17102,18382,35484,
,TÜRK HAVA KURUMU ÜNİVERSİTESİ,VAKIF,ANKARA,BIRINCI Ö.,516,299,815,1751,974,2725,142,60,202,8,5,13,2417,1338,3755,
,TÜRK-ALMAN ÜNİVERSİTESİ,DEVLET,İSTANBUL,BIRINCI Ö.,0,0,0,2281,1746,4027,130,108,238,44,38,82,2455,1892,4347,
,UFUK ÜNİVERSİTESİ,VAKIF,ANKARA,BIRINCI Ö.,783,897,1680,892,1523,2415,179,247,426,11,5,16,1865,2672,4537,
,UŞAK ÜNİVERSİTESİ,DEVLET,UŞAK,BIRINCI Ö.,3125,3062,6187,6511,7864,14375,492,375,867,108,101,209,10236,11402,21638,
,ÜSKÜDAR ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,1575,3325,4900,5198,8046,13244,1077,2761,3838,86,261,347,7936,14393,22329,
,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,DEVLET,VAN,BIRINCI Ö.,4168,3567,7735,7905,8181,16086,2064,1458,3522,379,262,641,14516,13468,27984,
,YALOVA ÜNİVERSİTESİ,DEVLET,YALOVA,BIRINCI Ö.,2393,2399,4792,4573,4676,9249,654,446,1100,155,107,262,7775,7628,15403,
,YAŞAR ÜNİVERSİTESİ,VAKIF,İZMİR,BIRINCI Ö.,1243,814,2057,3512,3546,7058,211,294,505,64,69,133,5030,4723,9753,
,YEDİTEPE ÜNİVERSİTESİ,VAKIF,İSTANBUL,BIRINCI Ö.,440,53,493,8398,10101,18499,419,918,1337,346,612,958,9603,11684,21287,
,YILDIZ TEKNİK ÜNİVERSİTESİ,DEVLET,İSTANBUL,BIRINCI Ö.,0,0,0,15098,12346,27444,4604,4246,8850,1540,1702,3242,21242,18294,39536,
,YOZGAT BOZOK ÜNİVERSİTESİ,DEVLET,YOZGAT,BIRINCI Ö.,4956,3530,8486,5649,6484,12133,818,649,1467,76,36,112,11499,10699,22198,
,YÜKSEK İHTİSAS ÜNİVERSİTESİ,VAKIF,ANKARA,BIRINCI Ö.,374,736,1110,520,1163,1683,0,6,6,0,0,0,894,1905,2799,
,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,DEVLET,ZONGULDAK,BIRINCI Ö.,5402,5327,10729,6313,8034,14347,932,872,1804,145,101,246,12792,14334,27126,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,TOPLAM,,,,501711,450313,952024,1103070,1217334,2320404,170248,170783,341031,54071,54862,108933,1829100,1893292,3722392,
,,,,,,,,,,,,,,,,,,,,
