BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,NİJERYA FEDERAL CUMHURİYETİ,81,29,110
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,NORVEÇ KRALLIĞI,0,5,5
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,ÖZBEKİSTAN CUMHURİYETİ,12,17,29
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,PAKİSTAN İSLAM CUMHURİYETİ,69,33,102
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,PAPUA YENİ GİNE BAĞIMSIZ DEVLETİ,1,0,1
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,PERU CUMHURİYETİ,0,1,1
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,POLONYA CUMHURİYETİ,0,2,2
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,PORTEKİZ CUMHURİYETİ,1,1,2
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,ROMANYA,3,5,8
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,RUANDA CUMHURİYETİ,4,1,5
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,RUSYA FEDERASYONU,35,32,67
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,SAİNT KİTTS VE NEVİS FEDERASYONU,5,3,8
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,SENEGAL CUMHURİYETİ,2,2,4
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,SIRBİSTAN CUMHURİYETİ,11,11,22
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,SİNGAPUR CUMHURİYETİ,1,2,3
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,SLOVAK CUMHURİYETİ,0,1,1
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,SOMALİ FEDERAL CUMHURİYETİ,15,11,26
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,SRİ LANKA DEMOKRATİK SOSYALİST CUMHURİYETİ,1,0,1
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,SUDAN CUMHURİYETİ,26,12,38
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,SURİYE ARAP CUMHURİYETİ,503,188,691
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,SUUDİ ARABİSTAN KRALLIĞI,19,21,40
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,TACİKİSTAN CUMHURİYETİ,12,3,15
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,TANZANYA BİRLEŞİK CUMHURİYETİ,14,4,18
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,TUNUS CUMHURİYETİ,27,33,60
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,TÜRKMENİSTAN,91,90,181
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,UGANDA CUMHURİYETİ,1,0,1
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,UKRAYNA,3,13,16
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,UMMAN SULTANLIĞI,2,1,3
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,ÜRDÜN HAŞİMİ KRALLIĞI,415,213,628
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,YEMEN CUMHURİYETİ,105,44,149
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,YENİ ZELANDA,0,2,2
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,YUNANİSTAN CUMHURİYETİ,3,0,3
BAHÇEŞEHİR ÜNİVERSİTESİ,,İSTANBUL,ZAMBİYA CUMHURİYETİ,1,1,2
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,AFGANİSTAN İSLAM CUMHURİYETİ,14,3,17
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,ALMANYA FEDERAL CUMHURİYETİ,4,5,9
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,AVUSTURYA CUMHURİYETİ,1,0,1
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,AZERBAYCAN CUMHURİYETİ,114,17,131
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,BANGLADEŞ HALK CUMHURİYETİ,2,0,2
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,BOSNA HERSEK,0,1,1
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,BULGARİSTAN CUMHURİYETİ,16,12,28
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,BURUNDİ CUMHURİYETİ,1,0,1
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,CEZAYİR DEMOKRATİK HALK CUMHURİYETİ,1,0,1
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,CİBUTİ CUMHURİYETİ,0,1,1
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,ÇİN HALK CUMHURİYETİ,1,0,1
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,DİĞER,1,0,1
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,FAS KRALLIĞI,3,1,4
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,FİLİSTİN DEVLETİ,3,0,3
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,GİNE CUMHURİYETİ,3,1,4
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,GÜRCİSTAN CUMHURİYETİ,2,0,2
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,HOLLANDA KRALLIĞI,0,1,1
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,IRAK CUMHURİYETİ,7,3,10
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,İRAN İSLAM CUMHURİYETİ,7,4,11
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,KAMERUN CUMHURİYETİ,1,0,1
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,KAZAKİSTAN CUMHURİYETİ,4,7,11
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,KIRGIZ CUMHURİYETİ,2,2,4
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,KONGO CUMHURİYETİ,1,1,2
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,KONGO DEMOKRATİK CUMHURİYETİ,1,0,1
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,KOSOVA CUMHURİYETİ,3,1,4
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,LİBERYA CUMHURİYETİ,1,0,1
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,MALEZYA,0,1,1
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,MISIR ARAP CUMHURİYETİ,2,1,3
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,MOĞOLİSTAN,2,0,2
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,MOLDOVA CUMHURİYETİ,2,0,2
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,MYANMAR BİRLİĞİ CUMHURİYETİ,2,1,3
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,ÖZBEKİSTAN CUMHURİYETİ,2,1,3
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,PAKİSTAN İSLAM CUMHURİYETİ,3,0,3
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,RUSYA FEDERASYONU,5,3,8
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,SIRBİSTAN CUMHURİYETİ,0,2,2
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,SOMALİ FEDERAL CUMHURİYETİ,4,0,4
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,SURİYE ARAP CUMHURİYETİ,49,35,84
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,TACİKİSTAN CUMHURİYETİ,1,0,1
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,TANZANYA BİRLEŞİK CUMHURİYETİ,0,1,1
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,TÜRKMENİSTAN,49,19,68
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,UGANDA CUMHURİYETİ,1,0,1
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,UKRAYNA,2,2,4
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,ÜRDÜN HAŞİMİ KRALLIĞI,2,0,2
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,YEMEN CUMHURİYETİ,2,0,2
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,YUNANİSTAN CUMHURİYETİ,1,0,1
BALIKESİR ÜNİVERSİTESİ,,BALIKESİR,ZAMBİYA CUMHURİYETİ,2,1,3
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,AFGANİSTAN İSLAM CUMHURİYETİ,58,7,65
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,ALMANYA FEDERAL CUMHURİYETİ,1,0,1
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,AMERİKA BİRLEŞİK DEVLETLERİ,1,0,1
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,ARNAVUTLUK CUMHURİYETİ,1,3,4
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,AZERBAYCAN CUMHURİYETİ,133,29,162
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,BANGLADEŞ HALK CUMHURİYETİ,9,2,11
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,BENİN CUMHURİYETİ,1,0,1
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,BOLİVARCI VENEZUELA CUMHURİYETİ,1,0,1
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,BULGARİSTAN CUMHURİYETİ,7,9,16
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,BURKİNA FASO,3,0,3
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,BURUNDİ CUMHURİYETİ,1,0,1
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,CEZAYİR DEMOKRATİK HALK CUMHURİYETİ,9,2,11
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,CİBUTİ CUMHURİYETİ,6,7,13
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,ÇAD CUMHURİYETİ,40,2,42
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,ENDONEZYA CUMHURİYETİ,91,58,149
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,ERİTRE DEVLETİ,1,0,1
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,ETİYOPYA FEDERAL DEMOKRATİK CUMHURİYETİ,5,2,7
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,FAS KRALLIĞI,21,20,41
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,FİLDİŞİ SAHİLİ CUMHURİYETİ,6,5,11
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,FİLİPİNLER CUMHURİYETİ,2,0,2
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,FİLİSTİN DEVLETİ,5,4,9
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,GAMBİYA CUMHURİYETİ,12,0,12
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,GANA CUMHURİYETİ,22,4,26
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,GİNE CUMHURİYETİ,128,29,157
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,GİNE-BİSSAU CUMHURİYETİ,0,1,1
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,GÜRCİSTAN CUMHURİYETİ,1,0,1
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,HİNDİSTAN CUMHURİYETİ,2,0,2
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,IRAK CUMHURİYETİ,0,3,3
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,İRAN İSLAM CUMHURİYETİ,14,14,28
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,İSVİÇRE KONFEDERASYONU,1,0,1
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,KAMERUN CUMHURİYETİ,12,3,15
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,KAZAKİSTAN CUMHURİYETİ,5,5,10
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,KIRGIZ CUMHURİYETİ,2,2,4
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,KUVEYT DEVLETİ,1,0,1
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,KUZEY KIBRIS TÜRK CUMHURİYETİ,0,1,1
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,LİBERYA CUMHURİYETİ,2,1,3
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,LÜBNAN CUMHURİYETİ,1,0,1
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,MALİ CUMHURİYETİ,4,2,6
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,MISIR ARAP CUMHURİYETİ,70,45,115
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,MORİTANYA İSLAM CUMHURİYETİ,22,8,30
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,NİJER CUMHURİYETİ,2,2,4
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,NİJERYA FEDERAL CUMHURİYETİ,2,0,2
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,ORTA AFRİKA CUMHURİYETİ,9,3,12
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,ÖZBEKİSTAN CUMHURİYETİ,64,10,74
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,PAKİSTAN İSLAM CUMHURİYETİ,7,4,11
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,RUSYA FEDERASYONU,2,1,3
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,SENEGAL CUMHURİYETİ,10,0,10
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,SIRBİSTAN CUMHURİYETİ,0,1,1
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,SİERRA LEONE CUMHURİYETİ,10,1,11
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,SOMALİ FEDERAL CUMHURİYETİ,118,82,200
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,SURİYE ARAP CUMHURİYETİ,42,5,47
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,TACİKİSTAN CUMHURİYETİ,0,3,3
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,TANZANYA BİRLEŞİK CUMHURİYETİ,1,1,2
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,TOGO CUMHURİYETİ,11,0,11
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,TUNUS CUMHURİYETİ,1,1,2
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,TÜRKMENİSTAN,67,44,111
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,UKRAYNA,1,0,1
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,ÜRDÜN HAŞİMİ KRALLIĞI,5,1,6
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,YEMEN CUMHURİYETİ,98,6,104
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,YUNANİSTAN CUMHURİYETİ,1,0,1
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,ZAMBİYA CUMHURİYETİ,1,0,1
BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,,BALIKESİR,ZİMBABVE CUMHURİYETİ,2,1,3
BARTIN ÜNİVERSİTESİ,,BARTIN,AFGANİSTAN İSLAM CUMHURİYETİ,70,11,81
BARTIN ÜNİVERSİTESİ,,BARTIN,ALMANYA FEDERAL CUMHURİYETİ,6,11,17
BARTIN ÜNİVERSİTESİ,,BARTIN,AMERİKA BİRLEŞİK DEVLETLERİ,1,0,1
BARTIN ÜNİVERSİTESİ,,BARTIN,AVUSTRALYA,0,1,1
BARTIN ÜNİVERSİTESİ,,BARTIN,AVUSTURYA CUMHURİYETİ,1,2,3
BARTIN ÜNİVERSİTESİ,,BARTIN,AZERBAYCAN CUMHURİYETİ,47,14,61
BARTIN ÜNİVERSİTESİ,,BARTIN,BANGLADEŞ HALK CUMHURİYETİ,7,0,7
BARTIN ÜNİVERSİTESİ,,BARTIN,BELARUS CUMHURİYETİ,0,1,1
BARTIN ÜNİVERSİTESİ,,BARTIN,BULGARİSTAN CUMHURİYETİ,0,2,2
BARTIN ÜNİVERSİTESİ,,BARTIN,BURKİNA FASO,3,0,3
BARTIN ÜNİVERSİTESİ,,BARTIN,CEZAYİR DEMOKRATİK HALK CUMHURİYETİ,1,6,7
BARTIN ÜNİVERSİTESİ,,BARTIN,CİBUTİ CUMHURİYETİ,11,9,20
BARTIN ÜNİVERSİTESİ,,BARTIN,ÇAD CUMHURİYETİ,31,7,38
BARTIN ÜNİVERSİTESİ,,BARTIN,DANİMARKA KRALLIĞI,0,1,1
BARTIN ÜNİVERSİTESİ,,BARTIN,EKVATOR GİNESİ CUMHURİYETİ,1,1,2
BARTIN ÜNİVERSİTESİ,,BARTIN,ENDONEZYA CUMHURİYETİ,10,12,22
BARTIN ÜNİVERSİTESİ,,BARTIN,ERİTRE DEVLETİ,3,3,6
BARTIN ÜNİVERSİTESİ,,BARTIN,ETİYOPYA FEDERAL DEMOKRATİK CUMHURİYETİ,12,4,16
BARTIN ÜNİVERSİTESİ,,BARTIN,FAS KRALLIĞI,2,6,8
BARTIN ÜNİVERSİTESİ,,BARTIN,FİLDİŞİ SAHİLİ CUMHURİYETİ,3,3,6
BARTIN ÜNİVERSİTESİ,,BARTIN,FİLİSTİN DEVLETİ,13,3,16
BARTIN ÜNİVERSİTESİ,,BARTIN,FRANSA CUMHURİYETİ,1,1,2
BARTIN ÜNİVERSİTESİ,,BARTIN,GABON CUMHURİYETİ,5,0,5
BARTIN ÜNİVERSİTESİ,,BARTIN,GAMBİYA CUMHURİYETİ,58,5,63
BARTIN ÜNİVERSİTESİ,,BARTIN,GANA CUMHURİYETİ,1,0,1
BARTIN ÜNİVERSİTESİ,,BARTIN,GİNE CUMHURİYETİ,1,0,1
BARTIN ÜNİVERSİTESİ,,BARTIN,GİNE-BİSSAU CUMHURİYETİ,6,3,9
BARTIN ÜNİVERSİTESİ,,BARTIN,HOLLANDA KRALLIĞI,2,1,3
BARTIN ÜNİVERSİTESİ,,BARTIN,IRAK CUMHURİYETİ,22,11,33
BARTIN ÜNİVERSİTESİ,,BARTIN,İRAN İSLAM CUMHURİYETİ,3,10,13
BARTIN ÜNİVERSİTESİ,,BARTIN,İSPANYA KRALLIĞI,1,0,1
BARTIN ÜNİVERSİTESİ,,BARTIN,İSVEÇ KRALLIĞI,1,0,1
BARTIN ÜNİVERSİTESİ,,BARTIN,KAMERUN CUMHURİYETİ,5,4,9
BARTIN ÜNİVERSİTESİ,,BARTIN,KARADAĞ,1,0,1
BARTIN ÜNİVERSİTESİ,,BARTIN,KAZAKİSTAN CUMHURİYETİ,8,6,14
BARTIN ÜNİVERSİTESİ,,BARTIN,KENYA CUMHURİYETİ,1,2,3
BARTIN ÜNİVERSİTESİ,,BARTIN,KIRGIZ CUMHURİYETİ,2,4,6
BARTIN ÜNİVERSİTESİ,,BARTIN,KONGO DEMOKRATİK CUMHURİYETİ,1,1,2
BARTIN ÜNİVERSİTESİ,,BARTIN,LİBYA DEVLETİ,2,0,2
BARTIN ÜNİVERSİTESİ,,BARTIN,LÜBNAN CUMHURİYETİ,2,1,3
BARTIN ÜNİVERSİTESİ,,BARTIN,MALİ CUMHURİYETİ,16,4,20
BARTIN ÜNİVERSİTESİ,,BARTIN,MISIR ARAP CUMHURİYETİ,51,15,66
BARTIN ÜNİVERSİTESİ,,BARTIN,MOĞOLİSTAN,1,0,1
BARTIN ÜNİVERSİTESİ,,BARTIN,MORİTANYA İSLAM CUMHURİYETİ,31,3,34
BARTIN ÜNİVERSİTESİ,,BARTIN,NİJER CUMHURİYETİ,2,0,2
BARTIN ÜNİVERSİTESİ,,BARTIN,NİJERYA FEDERAL CUMHURİYETİ,8,7,15
BARTIN ÜNİVERSİTESİ,,BARTIN,ORTA AFRİKA CUMHURİYETİ,1,0,1
BARTIN ÜNİVERSİTESİ,,BARTIN,ÖZBEKİSTAN CUMHURİYETİ,13,9,22
BARTIN ÜNİVERSİTESİ,,BARTIN,PAKİSTAN İSLAM CUMHURİYETİ,4,0,4
BARTIN ÜNİVERSİTESİ,,BARTIN,RUSYA FEDERASYONU,1,3,4
BARTIN ÜNİVERSİTESİ,,BARTIN,SENEGAL CUMHURİYETİ,14,0,14
BARTIN ÜNİVERSİTESİ,,BARTIN,SİERRA LEONE CUMHURİYETİ,7,2,9
BARTIN ÜNİVERSİTESİ,,BARTIN,SOMALİ FEDERAL CUMHURİYETİ,179,66,245
BARTIN ÜNİVERSİTESİ,,BARTIN,SUDAN CUMHURİYETİ,7,2,9
BARTIN ÜNİVERSİTESİ,,BARTIN,SURİYE ARAP CUMHURİYETİ,64,44,108
BARTIN ÜNİVERSİTESİ,,BARTIN,TACİKİSTAN CUMHURİYETİ,2,1,3
BARTIN ÜNİVERSİTESİ,,BARTIN,TANZANYA BİRLEŞİK CUMHURİYETİ,3,0,3
BARTIN ÜNİVERSİTESİ,,BARTIN,TAYLAND KRALLIĞI,0,1,1
BARTIN ÜNİVERSİTESİ,,BARTIN,TOGO CUMHURİYETİ,1,0,1
BARTIN ÜNİVERSİTESİ,,BARTIN,TUNUS CUMHURİYETİ,2,4,6
BARTIN ÜNİVERSİTESİ,,BARTIN,TÜRKMENİSTAN,205,158,363
BARTIN ÜNİVERSİTESİ,,BARTIN,UGANDA CUMHURİYETİ,0,2,2
BARTIN ÜNİVERSİTESİ,,BARTIN,UKRAYNA,0,1,1
BARTIN ÜNİVERSİTESİ,,BARTIN,ÜRDÜN HAŞİMİ KRALLIĞI,13,0,13
BARTIN ÜNİVERSİTESİ,,BARTIN,YEMEN CUMHURİYETİ,108,15,123
BARTIN ÜNİVERSİTESİ,,BARTIN,ZAMBİYA CUMHURİYETİ,1,0,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,ALMANYA FEDERAL CUMHURİYETİ,11,14,25
BAŞKENT ÜNİVERSİTESİ,,ANKARA,AMERİKA BİRLEŞİK DEVLETLERİ,4,2,6
BAŞKENT ÜNİVERSİTESİ,,ANKARA,ARNAVUTLUK CUMHURİYETİ,0,1,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,AVUSTRALYA,0,1,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,AVUSTURYA CUMHURİYETİ,2,1,3
BAŞKENT ÜNİVERSİTESİ,,ANKARA,AZERBAYCAN CUMHURİYETİ,14,19,33
BAŞKENT ÜNİVERSİTESİ,,ANKARA,BELÇİKA KRALLIĞI,1,0,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,BENİN CUMHURİYETİ,1,0,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,BULGARİSTAN CUMHURİYETİ,0,2,2
BAŞKENT ÜNİVERSİTESİ,,ANKARA,BÜYÜK BRİTANYA VE KUZEY İRLANDA BİRLEŞİK KRALLIĞI,0,2,2
BAŞKENT ÜNİVERSİTESİ,,ANKARA,ÇİN HALK CUMHURİYETİ,1,0,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,ENDONEZYA CUMHURİYETİ,1,0,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,FAS KRALLIĞI,0,1,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,FİLİPİNLER CUMHURİYETİ,1,0,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,FİLİSTİN DEVLETİ,1,0,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,GÜNEY SUDAN CUMHURİYETİ,0,1,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,HOLLANDA KRALLIĞI,1,3,4
BAŞKENT ÜNİVERSİTESİ,,ANKARA,IRAK CUMHURİYETİ,4,6,10
BAŞKENT ÜNİVERSİTESİ,,ANKARA,İRAN İSLAM CUMHURİYETİ,38,65,103
BAŞKENT ÜNİVERSİTESİ,,ANKARA,İRLANDA CUMHURİYETİ,0,1,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,İSVEÇ KRALLIĞI,0,3,3
BAŞKENT ÜNİVERSİTESİ,,ANKARA,İSVİÇRE KONFEDERASYONU,0,1,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,İTALYA CUMHURİYETİ,0,1,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,KARADAĞ,0,1,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,KATAR DEVLETİ,2,0,2
BAŞKENT ÜNİVERSİTESİ,,ANKARA,KAZAKİSTAN CUMHURİYETİ,2,3,5
BAŞKENT ÜNİVERSİTESİ,,ANKARA,KIRGIZ CUMHURİYETİ,2,1,3
BAŞKENT ÜNİVERSİTESİ,,ANKARA,KUZEY KIBRIS TÜRK CUMHURİYETİ,6,12,18
BAŞKENT ÜNİVERSİTESİ,,ANKARA,LİBYA DEVLETİ,5,20,25
BAŞKENT ÜNİVERSİTESİ,,ANKARA,MADAGASKAR CUMHURİYETİ,1,0,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,MAKEDONYA CUMHURİYETİ,0,4,4
BAŞKENT ÜNİVERSİTESİ,,ANKARA,MALAVİ CUMHURİYETİ,1,0,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,MALEZYA,0,1,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,MAURİTİUS CUMHURİYETİ,0,1,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,MISIR ARAP CUMHURİYETİ,1,0,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,MOĞOLİSTAN,0,1,1
BAŞKENT ÜNİVERSİTESİ,,ANKARA,MYANMAR BİRLİĞİ CUMHURİYETİ,1,0,1
